time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
17.4167,95.5220,96.2420,73.0040
17.5000,95.6300,96.3140,73.0040
17.5833,95.7380,96.4040,73.0040
17.6667,95.8460,96.4760,73.0040
17.7500,95.9360,96.5660,73.0040
17.8333,96.0440,96.6380,73.0040
17.9167,96.1520,96.7460,73.0040
18.0000,96.2600,96.8360,73.0040
18.0833,96.3500,96.9440,73.0040
18.1667,96.4580,97.0520,73.0040
18.2500,96.5660,97.1420,73.0040
18.3333,96.6560,97.2500,73.0040
18.4167,96.7640,97.3400,73.0040
18.5000,96.8720,97.4480,73.0040
18.5833,96.9620,97.5560,73.0040
18.6667,97.0700,97.6460,73.0040
18.7500,97.1780,97.7540,73.0040
18.8333,97.2680,97.8440,73.0040
18.9167,97.3760,97.9520,73.0040
19.0000,97.4840,98.0420,73.0040
19.0833,97.5740,98.1500,73.0040
19.1667,97.6820,98.2400,73.0040
19.2500,97.7720,98.3480,73.0040
19.3333,97.8800,98.4380,73.0040
19.4167,97.9880,98.5280,73.0040
19.5000,98.0780,98.6360,73.0040
19.5833,98.1860,98.7260,73.0040
19.6667,98.2760,98.8340,73.0040
19.7500,98.3840,98.9240,73.0040
19.8333,98.4740,99.0140,73.0040
19.9167,98.5820,99.1220,73.0040
20.0000,98.6720,99.2120,73.0040
20.0833,98.7800,99.3020,73.0040
20.1667,98.8700,99.4100,73.0040
20.2500,98.9780,99.5000,73.0040
20.3333,99.0680,99.5900,73.0040
20.4167,99.1760,99.6800,73.0040
20.5000,99.2660,99.7700,73.0040
20.5833,99.3740,99.8780,73.0040
20.6667,99.4640,99.9680,73.0040
20.7500,99.5720,100.0580,73.0040
20.8333,99.6620,100.1480,73.0040
20.9167,99.7520,100.2380,73.0040
21.0000,99.8600,100.3280,73.0040
21.0833,99.9500,100.4360,73.0040
21.1667,100.0580,100.5260,73.0040
21.2500,100.1480,100.6160,73.0040
21.3333,100.2380,100.7060,73.0040
21.4167,100.3460,100.7960,73.0040
21.5000,100.4360,100.8860,73.0040
21.5833,100.5260,100.9760,73.0040
21.6667,100.6340,101.0660,73.0040
21.7500,100.7240,101.1560,73.0040
21.8333,100.8140,101.2460,73.0040
21.9167,100.9220,101.3360,73.0040
22.0000,101.0120,101.4260,73.0040
22.0833,101.1020,101.5160,73.0040
22.1667,101.1920,101.6060,73.0040
22.2500,101.3000,101.6780,73.0040
