time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
13.2500,73.7600,81.5180,73.0040
13.3333,73.7780,81.5540,73.0040
13.4167,73.7960,81.5900,73.0040
13.5000,73.8140,81.6080,73.0040
13.5833,73.8320,81.6440,73.0040
13.6667,73.8680,81.6620,73.0040
13.7500,73.8860,81.6980,73.0040
13.8333,73.9040,81.7340,73.0040
13.9167,73.9220,81.7520,73.0040
14.0000,73.9580,81.7880,73.0040
14.0833,73.9760,81.8240,73.0040
14.1667,73.9940,81.8420,73.0040
14.2500,74.0300,81.8780,73.0040
14.3333,74.0480,81.8960,73.0040
14.4167,74.0840,81.9320,73.0040
14.5000,74.1020,81.9500,73.0040
14.5833,74.1200,81.9860,73.0040
14.6667,74.1560,82.0040,73.0040
14.7500,74.1740,82.0220,73.0040
14.8333,74.2100,82.0580,73.0040
14.9167,74.2280,82.0760,73.0040
15.0000,74.2640,82.0940,73.0040
15.0833,74.2820,82.1300,73.0040
15.1667,74.3180,82.1480,73.0040
15.2500,74.3360,82.1660,73.0040
15.3333,74.3720,82.1840,73.0040
15.4167,74.4080,82.2200,73.0040
15.5000,74.4260,82.2380,73.0040
15.5833,74.4620,82.2740,73.0040
15.6667,74.4980,82.2920,73.0040
15.7500,74.5160,82.3100,73.0040
15.8333,74.5520,82.3460,73.0040
15.9167,74.5880,82.3640,73.0040
16.0000,74.6060,82.4000,73.0040
16.0833,74.6420,82.4180,73.0040
16.1667,74.6780,82.4540,73.0040
16.2500,74.7140,82.4720,73.0040
16.3333,74.7500,82.5080,73.0040
16.4167,74.7680,82.5260,73.0040
16.5000,74.8040,82.5620,73.0040
16.5833,74.8400,82.5800,73.0040
16.6667,74.8760,82.6160,73.0040
16.7500,74.9120,82.6340,73.0040
16.8333,74.9480,82.6700,73.0040
16.9167,74.9840,82.6880,73.0040
17.0000,75.0020,82.7240,73.0040
17.0833,75.0380,82.7420,73.0040
17.1667,75.0740,82.7780,73.0040
17.2500,75.1100,82.7960,73.0040
17.3333,75.1460,82.8320,73.0040
17.4167,75.1820,82.8500,73.0040
17.5000,75.2180,82.8860,73.0040
17.5833,75.2540,82.9040,73.0040
17.6667,75.3080,82.9400,73.0040
17.7500,75.3440,82.9580,73.0040
17.8333,75.3800,82.9940,73.0040
17.9167,75.4160,83.0120,73.0040
18.0000,75.4520,83.0300,73.0040
18.0833,75.4880,83.0660,73.0040
18.1667,75.5240,83.0840,73.0040
18.2500,75.5600,83.1020,73.0040
18.3333,75.6140,83.1380,73.0040
18.4167,75.6500,83.1560,73.0040
18.5000,75.6860,83.1920,73.0040
18.5833,75.7220,83.2100,73.0040
18.6667,75.7580,83.2280,73.0040
18.7500,75.8120,83.2640,73.0040
18.8333,75.8480,83.2820,73.0040
18.9167,75.8840,83.3000,73.0040
19.0000,75.9380,83.3360,73.0040
19.0833,75.9740,83.3540,73.0040
