time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
26.5000,85.4780,86.6840,60.0080
26.5833,85.5860,86.7920,60.0080
26.6667,85.7120,86.9000,60.0080
26.7500,85.8200,87.0260,60.0080
26.8333,85.9460,87.1340,60.0080
26.9167,86.0540,87.2420,60.0080
27.0000,86.1800,87.3500,60.0080
27.0833,86.2880,87.4580,60.0080
27.1667,86.4140,87.5660,60.0080
27.2500,86.5220,87.6740,60.0080
27.3333,86.6300,87.8000,60.0080
27.4167,86.7560,87.9080,60.0080
27.5000,86.8640,88.0160,60.0080
27.5833,86.9900,88.1240,60.0080
27.6667,87.0980,88.2320,60.0080
27.7500,87.2060,88.3400,60.0080
27.8333,87.3320,88.4480,60.0080
27.9167,87.4400,88.5560,60.0080
28.0000,87.5480,88.6640,60.0080
28.0833,87.6740,88.7720,60.0080
28.1667,87.7820,88.8620,60.0080
28.2500,87.8900,88.9700,60.0080
28.3333,88.0160,89.0780,60.0080
28.4167,88.1240,89.1860,60.0080
28.5000,88.2320,89.2940,60.0080
28.5833,88.3400,89.4020,60.0080
28.6667,88.4660,89.5100,60.0080
28.7500,88.5740,89.6000,60.0080
28.8333,88.6820,89.7080,60.0080
28.9167,88.7900,89.8160,60.0080
29.0000,88.9160,89.9240,60.0080
29.0833,89.0240,90.0140,60.0080
29.1667,89.1320,90.1220,60.0080
29.2500,89.2400,90.2300,60.0080
29.3333,89.3480,90.3380,60.0080
29.4167,89.4740,90.4280,60.0080
29.5000,89.5820,90.5360,60.0080
29.5833,89.6900,90.6260,60.0080
29.6667,89.7980,90.7340,60.0080
29.7500,89.9060,90.8420,60.0080
29.8333,90.0140,90.9320,60.0080
29.9167,90.1220,91.0400,60.0080
30.0000,90.2300,91.1300,60.0080
30.0833,90.3380,91.2380,60.0080
30.1667,90.4460,91.3280,60.0080
30.2500,90.5720,91.4360,60.0080
30.3333,90.6800,91.5260,60.0080
30.4167,90.7880,91.6340,60.0080
30.5000,90.8960,91.7240,60.0080
30.5833,91.0040,91.8320,60.0080
30.6667,91.1120,91.9220,60.0080
30.7500,91.2200,92.0120,60.0080
30.8333,91.3280,92.1200,60.0080
30.9167,91.4180,92.2100,60.0080
31.0000,91.5260,92.3000,60.0080
31.0833,91.6340,92.4080,60.0080
31.1667,91.7420,92.4980,60.0080
31.2500,91.8500,92.5880,60.0080
31.3333,91.9580,92.6960,60.0080
31.4167,92.0660,92.7860,60.0080
31.5000,92.1740,92.8760,60.0080
31.5833,92.2820,92.9660,60.0080
31.6667,92.3900,93.0740,60.0080
31.7500,92.4800,93.1640,60.0080
31.8333,92.5880,93.2540,60.0080
31.9167,92.6960,93.3440,60.0080
32.0000,92.8040,93.4340,60.0080
32.0833,92.9120,93.5240,60.0080
32.1667,93.0020,93.6140,60.0080
32.2500,93.1100,93.7220,60.0080
32.3333,93.2180,93.8300,60.0080
32.4167,93.3260,93.9200,60.0080
32.5000,93.4160,94.0280,60.0080
32.5833,93.5240,94.1360,60.0080
32.6667,93.6320,94.2260,60.0080
32.7500,93.7220,94.3340,60.0080
32.8333,93.8300,94.4240,60.0080
32.9167,93.9380,94.5320,60.0080
33.0000,94.0280,94.6400,60.0080
33.0833,94.1360,94.7300,60.0080
33.1667,94.2440,94.8380,60.0080
33.2500,94.3340,94.9280,60.0080
33.3333,94.4420,95.0360,60.0080
33.4167,94.5320,95.1260,60.0080
33.5000,94.6400,95.2340,60.0080
33.5833,94.7480,95.3240,60.0080
33.6667,94.8380,95.4320,60.0080
33.7500,94.9460,95.5220,60.0080
33.8333,95.0360,95.6300,60.0080
33.9167,95.1440,95.7200,60.0080
34.0000,95.2340,95.8100,60.0080
34.0833,95.3420,95.9180,60.0080
34.1667,95.4320,96.0080,60.0080
34.2500,95.5400,96.0980,60.0080
34.3333,95.6300,96.2060,60.0080
34.4167,95.7380,96.2960,60.0080
34.5000,95.8280,96.3860,60.0080
34.5833,95.9180,96.4940,60.0080
34.6667,96.0260,96.5840,60.0080
34.7500,96.1160,96.6740,60.0080
34.8333,96.2240,96.7640,60.0080
34.9167,96.3140,96.8720,60.0080
35.0000,96.4040,96.9620,60.0080
35.0833,96.5120,97.0520,60.0080
35.1667,96.6020,97.1420,60.0080
35.2500,96.6920,97.2320,60.0080
35.3333,96.8000,97.3220,60.0080
35.4167,96.8900,97.4300,60.0080
35.5000,96.9800,97.5200,60.0080
35.5833,97.0700,97.6100,60.0080
35.6667,97.1780,97.7000,60.0080
35.7500,97.2680,97.7900,60.0080
35.8333,97.3580,97.8800,60.0080
35.9167,97.4480,97.9700,60.0080
36.0000,97.5560,98.0600,60.0080
36.0833,97.6460,98.1500,60.0080
36.1667,97.7360,98.2400,60.0080
36.2500,97.8260,98.3300,60.0080
36.3333,97.9160,98.4200,60.0080
36.4167,98.0060,98.5100,60.0080
36.5000,98.0960,98.6000,60.0080
36.5833,98.2040,98.6900,60.0080
36.6667,98.2940,98.7800,60.0080
36.7500,98.3840,98.8700,60.0080
36.8333,98.4740,98.9420,60.0080
