time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
13.2500,87.2780,92.8040,73.0040
13.3333,87.5480,92.9660,73.0040
13.4167,87.8360,93.1280,73.0040
13.5000,88.1060,93.2900,73.0040
13.5833,88.3940,93.4520,73.0040
13.6667,88.6820,93.6140,73.0040
13.7500,88.9700,93.7580,73.0040
13.8333,89.2400,93.9200,73.0040
13.9167,89.5280,94.0820,73.0040
14.0000,89.8340,94.2260,73.0040
14.0833,90.1220,94.3880,73.0040
14.1667,90.4100,94.5320,73.0040
14.2500,90.6980,94.6760,73.0040
14.3333,91.0040,94.8200,73.0040
14.4167,91.2920,94.9640,73.0040
14.5000,91.5980,95.0900,73.0040
14.5833,91.8860,95.2340,73.0040
14.6667,92.1920,95.5400,73.0040
14.7500,92.4980,95.8460,73.0040
14.8333,92.7860,96.1520,73.0040
14.9167,93.0920,96.4580,73.0040
15.0000,93.3980,96.7640,73.0040
15.0833,93.7040,97.0700,73.0040
15.1667,94.0100,97.3760,73.0040
15.2500,94.3160,97.6820,73.0040
15.3333,94.6220,97.9700,73.0040
15.4167,94.9280,98.2760,73.0040
15.5000,95.2340,98.5820,73.0040
15.5833,95.5580,98.8880,73.0040
15.6667,95.8640,99.1940,73.0040
15.7500,96.1700,99.5000,73.0040
15.8333,96.4940,99.8060,73.0040
15.9167,96.8000,100.1120,73.0040
16.0000,97.1060,100.4000,73.0040
16.0833,97.4300,100.7060,73.0040
16.1667,97.7360,101.0120,73.0040
16.2500,98.0600,101.3180,73.0040
16.3333,98.3660,101.6060,73.0040
16.4167,98.6900,101.9120,73.0040
16.5000,98.9960,102.2000,73.0040
16.5833,99.3200,102.5060,73.0040
16.6667,99.6260,102.7940,73.0040
16.7500,99.9500,103.1000,73.0040
16.8333,100.2740,103.3880,73.0040
16.9167,100.5800,103.6940,73.0040
17.0000,100.9040,103.9820,73.0040
17.0833,101.2280,104.2700,73.0040
17.1667,101.5340,104.5580,73.0040
17.2500,101.8580,104.8460,73.0040
17.3333,102.1640,105.1340,73.0040
17.4167,102.4880,105.4220,73.0040
17.5000,102.8120,105.7100,73.0040
17.5833,103.1180,105.9980,73.0040
17.6667,103.4420,106.2860,73.0040
17.7500,103.7660,106.5740,73.0040
17.8333,104.0720,106.8440,73.0040
17.9167,104.3960,107.1320,73.0040
18.0000,104.7020,107.4020,73.0040
18.0833,105.0260,107.6900,73.0040
18.1667,105.3320,107.9600,73.0040
18.2500,105.6560,108.2300,73.0040
18.3333,105.9620,108.5180,73.0040
18.4167,106.2860,108.7880,73.0040
18.5000,106.5920,109.0580,73.0040
18.5833,106.9160,109.3280,73.0040
18.6667,107.2220,109.5980,73.0040
18.7500,107.5460,109.8500,73.0040
18.8333,107.8520,110.1200,73.0040
18.9167,108.1580,110.3900,73.0040
19.0000,108.4820,110.6420,73.0040
19.0833,108.7880,110.8940,73.0040
19.1667,109.0940,111.1640,73.0040
19.2500,109.4000,111.4160,73.0040
19.3333,109.7060,111.6680,73.0040
19.4167,110.0300,111.9200,73.0040
19.5000,110.3360,112.1720,73.0040
19.5833,110.6420,112.4240,73.0040
19.6667,110.9480,112.6760,73.0040
19.7500,111.2540,112.9100,73.0040
19.8333,111.5420,113.1620,73.0040
19.9167,111.8480,113.3960,73.0040
20.0000,112.1540,113.6300,73.0040
20.0833,112.4600,113.9180,73.0040
20.1667,112.7660,114.2240,73.0040
20.2500,113.0540,114.5120,73.0040
20.3333,113.3600,114.8180,73.0040
20.4167,113.6480,115.1060,73.0040
20.5000,113.9540,115.4120,73.0040
20.5833,114.2420,115.7000,73.0040
20.6667,114.5480,115.9880,73.0040
20.7500,114.8360,116.2760,73.0040
20.8333,115.1240,116.5640,73.0040
20.9167,115.4120,116.8520,73.0040
21.0000,115.7180,117.1400,73.0040
21.0833,116.0060,117.4280,73.0040
21.1667,116.2940,117.6980,73.0040
21.2500,116.5820,117.9860,73.0040
21.3333,116.8520,118.2560,73.0040
21.4167,117.1400,118.5440,73.0040
21.5000,117.4280,118.8140,73.0040
21.5833,117.7160,119.0840,73.0040
21.6667,117.9860,119.3720,73.0040
21.7500,118.2740,119.6420,73.0040
21.8333,118.5440,119.9120,73.0040
21.9167,118.8320,120.1640,73.0040
22.0000,119.1020,120.4340,73.0040
22.0833,119.3720,120.7040,73.0040
22.1667,119.6600,120.9740,73.0040
22.2500,119.9300,121.2260,73.0040
22.3333,120.2000,121.4960,73.0040
22.4167,120.4700,121.7480,73.0040
22.5000,120.7400,122.0000,73.0040
22.5833,120.9920,122.2520,73.0040
22.6667,121.2620,122.5040,73.0040
22.7500,121.5320,122.7560,73.0040
22.8333,121.8020,123.0080,73.0040
22.9167,122.0540,123.2600,73.0040
23.0000,122.3240,123.5120,73.0040
23.0833,122.5760,123.7460,73.0040
23.1667,122.8280,123.9980,73.0040
23.2500,123.0800,124.2320,73.0040
23.3333,123.3500,124.4840,73.0040
23.4167,123.6020,124.7180,73.0040
23.5000,123.8540,124.9520,73.0040
23.5833,124.1060,125.1860,73.0040
23.6667,124.3400,125.4200,73.0040
23.7500,124.5920,125.6540,73.0040
23.8333,124.8440,125.8700,73.0040
23.9167,125.0780,126.1040,73.0040
24.0000,125.3300,126.3380,73.0040
24.0833,125.5640,126.5540,73.0040
24.1667,125.8160,126.7700,73.0040
24.2500,126.0500,127.0040,73.0040
