time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
23.4167,81.5000,81.5000,73.0040
23.5000,81.5000,81.5000,73.0040
23.5833,81.5000,81.5000,73.0040
23.6667,81.5000,81.5000,73.0040
23.7500,81.5000,81.5000,73.0040
23.8333,81.5000,81.5000,73.0040
23.9167,81.5000,81.5000,73.0040
24.0000,81.5000,81.5000,73.0040
24.0833,81.5000,81.5000,73.0040
24.1667,81.5000,81.5000,73.0040
24.2500,81.5000,81.5000,73.0040
24.3333,81.5000,81.5000,73.0040
24.4167,81.5000,81.5000,73.0040
24.5000,81.5000,81.5000,73.0040
24.5833,81.5000,81.5000,73.0040
24.6667,81.5000,81.5000,73.0040
24.7500,81.5000,81.5000,73.0040
24.8333,81.5000,81.5000,73.0040
24.9167,81.5000,81.5000,73.0040
25.0000,81.5000,81.5000,73.0040
25.0833,81.5000,81.5000,73.0040
25.1667,81.5180,81.5180,73.0040
25.2500,81.5180,81.5180,73.0040
25.3333,81.5180,81.5180,73.0040
25.4167,81.5180,81.5180,73.0040
25.5000,81.5180,81.5180,73.0040
25.5833,81.5180,81.5180,73.0040
25.6667,81.5360,81.5360,73.0040
25.7500,81.5360,81.5360,73.0040
25.8333,81.5360,81.5360,73.0040
25.9167,81.5360,81.5360,73.0040
26.0000,81.5540,81.5540,73.0040
26.0833,81.5540,81.5540,73.0040
26.1667,81.5540,81.5540,73.0040
26.2500,81.5720,81.5720,73.0040
26.3333,81.5720,81.5720,73.0040
26.4167,81.5900,81.5900,73.0040
26.5000,81.5900,81.5900,73.0040
26.5833,81.6080,81.6080,73.0040
26.6667,81.6260,81.6260,73.0040
26.7500,81.6260,81.6260,73.0040
26.8333,81.6440,81.6440,73.0040
26.9167,81.6620,81.6620,73.0040
27.0000,81.6800,81.6800,73.0040
27.0833,81.6980,81.6980,73.0040
27.1667,81.7160,81.7160,73.0040
27.2500,81.7340,81.7340,73.0040
27.3333,81.7340,81.7340,73.0040
27.4167,81.7520,81.7520,73.0040
27.5000,81.7700,81.7700,73.0040
27.5833,81.7880,81.7880,73.0040
27.6667,81.8060,81.8060,73.0040
27.7500,81.8240,81.8240,73.0040
27.8333,81.8240,81.8240,73.0040
27.9167,81.8420,81.8420,73.0040
28.0000,81.8600,81.8600,73.0040
28.0833,81.8780,81.8780,73.0040
28.1667,81.8960,81.8960,73.0040
28.2500,81.8960,81.8960,73.0040
28.3333,81.9140,81.9140,73.0040
28.4167,81.9320,81.9320,73.0040
28.5000,81.9500,81.9500,73.0040
28.5833,81.9500,81.9500,73.0040
28.6667,81.9680,81.9680,73.0040
28.7500,81.9860,81.9860,73.0040
28.8333,82.0040,82.0040,73.0040
28.9167,82.0220,82.0220,73.0040
29.0000,82.0220,82.0220,73.0040
29.0833,82.0400,82.0400,73.0040
29.1667,82.0580,82.0580,73.0040
29.2500,82.0760,82.0760,73.0040
29.3333,82.0760,82.0760,73.0040
