time_hrs,T_center_F_adiabatic,T_max_xs_F,T_ambient_F
13.2500,75.7400,82.9760,73.0040
13.3333,75.7940,83.0120,73.0040
13.4167,75.8300,83.0480,73.0040
13.5000,75.8840,83.0840,73.0040
13.5833,75.9200,83.1200,73.0040
13.6667,75.9740,83.1560,73.0040
13.7500,76.0100,83.1920,73.0040
13.8333,76.0640,83.2280,73.0040
13.9167,76.1000,83.2640,73.0040
14.0000,76.1540,83.3000,73.0040
14.0833,76.1900,83.3360,73.0040
14.1667,76.2440,83.3720,73.0040
14.2500,76.2800,83.3900,73.0040
14.3333,76.3340,83.4260,73.0040
14.4167,76.3700,83.4620,73.0040
14.5000,76.4240,83.4800,73.0040
14.5833,76.4780,83.5160,73.0040
14.6667,76.5140,83.5340,73.0040
14.7500,76.5680,83.5700,73.0040
14.8333,76.6040,83.5880,73.0040
14.9167,76.6580,83.6060,73.0040
15.0000,76.7120,83.6420,73.0040
15.0833,76.7480,83.6600,73.0040
15.1667,76.8020,83.6780,73.0040
15.2500,76.8380,83.6960,73.0040
15.3333,76.8920,83.7320,73.0040
15.4167,76.9460,83.7500,73.0040
15.5000,76.9820,83.7680,73.0040
15.5833,77.0360,83.7860,73.0040
15.6667,77.0900,83.8220,73.0040
15.7500,77.1260,83.8400,73.0040
15.8333,77.1800,83.8580,73.0040
15.9167,77.2340,83.8940,73.0040
16.0000,77.2700,83.9120,73.0040
16.0833,77.3240,83.9480,73.0040
16.1667,77.3780,83.9660,73.0040
16.2500,77.4140,83.9840,73.0040
16.3333,77.4680,84.0200,73.0040
16.4167,77.5220,84.0380,73.0040
16.5000,77.5580,84.0560,73.0040
16.5833,77.6120,84.0920,73.0040
16.6667,77.6660,84.1100,73.0040
16.7500,77.7020,84.1280,73.0040
16.8333,77.7560,84.1460,73.0040
16.9167,77.8100,84.1820,73.0040
17.0000,77.8640,84.2000,73.0040
17.0833,77.9000,84.2180,73.0040
17.1667,77.9540,84.2360,73.0040
17.2500,78.0080,84.2720,73.0040
17.3333,78.0440,84.2900,73.0040
17.4167,78.0980,84.3080,73.0040
17.5000,78.1520,84.3260,73.0040
17.5833,78.2060,84.3440,73.0040
17.6667,78.2420,84.3620,73.0040
17.7500,78.2960,84.3800,73.0040
17.8333,78.3500,84.3980,73.0040
17.9167,78.4040,84.4160,73.0040
18.0000,78.4400,84.4340,73.0040
18.0833,78.4940,84.4520,73.0040
18.1667,78.5480,84.4700,73.0040
18.2500,78.6020,84.4880,73.0040
18.3333,78.6380,84.5060,73.0040
18.4167,78.6920,84.5240,73.0040
18.5000,78.7460,84.5420,73.0040
18.5833,78.8000,84.5600,73.0040
18.6667,78.8360,84.5780,73.0040
18.7500,78.8900,84.5960,73.0040
18.8333,78.9440,84.5960,73.0040
18.9167,78.9980,84.6140,73.0040
19.0000,79.0340,84.6320,73.0040
19.0833,79.0880,84.6500,73.0040
19.1667,79.1420,84.6680,73.0040
19.2500,79.1960,84.6860,73.0040
19.3333,79.2320,84.6860,73.0040
19.4167,79.2860,84.7040,73.0040
19.5000,79.3400,84.7220,73.0040
19.5833,79.3940,84.7400,73.0040
19.6667,79.4300,84.7580,73.0040
19.7500,79.4840,84.7760,73.0040
19.8333,79.5380,84.7760,73.0040
19.9167,79.5920,84.7940,73.0040
20.0000,79.6280,84.8120,73.0040
20.0833,79.6820,84.8300,73.0040
20.1667,79.7360,84.8480,73.0040
20.2500,79.7900,84.8480,73.0040
20.3333,79.8260,84.8660,73.0040
20.4167,79.8800,84.8840,73.0040
20.5000,79.9340,84.9020,73.0040
20.5833,79.9880,84.9020,73.0040
20.6667,80.0240,84.9200,73.0040
20.7500,80.0780,84.9200,73.0040
20.8333,80.1320,84.9380,73.0040
20.9167,80.1680,84.9560,73.0040
21.0000,80.2220,84.9560,73.0040
21.0833,80.2760,84.9740,73.0040
21.1667,80.3300,84.9740,73.0040
21.2500,80.3660,84.9920,73.0040
21.3333,80.4200,84.9920,73.0040
21.4167,80.4740,84.9920,73.0040
21.5000,80.5280,85.0100,73.0040
21.5833,80.5640,85.0100,73.0040
21.6667,80.6180,85.0280,73.0040
21.7500,80.6720,85.0280,73.0040
21.8333,80.7080,85.0280,73.0040
21.9167,80.7620,85.0460,73.0040
22.0000,80.8160,85.0460,73.0040
22.0833,80.8700,85.0460,73.0040
22.1667,80.9060,85.0460,73.0040
22.2500,80.9600,85.0640,73.0040
22.3333,81.0140,85.0640,73.0040
22.4167,81.0500,85.0640,73.0040
22.5000,81.1040,85.0820,73.0040
22.5833,81.1580,85.0820,73.0040
22.6667,81.1940,85.0820,73.0040
22.7500,81.2480,85.1000,73.0040
22.8333,81.3020,85.1000,73.0040
22.9167,81.3560,85.1000,73.0040
23.0000,81.3920,85.1180,73.0040
23.0833,81.4460,85.1180,73.0040
23.1667,81.5000,85.1360,73.0040
23.2500,81.5360,85.1360,73.0040
23.3333,81.5900,85.1360,73.0040
23.4167,81.6440,85.1540,73.0040
23.5000,81.6800,85.1540,73.0040
23.5833,81.7340,85.1720,73.0040
23.6667,81.7880,85.1720,73.0040
23.7500,81.8240,85.1720,73.0040
23.8333,81.8780,85.1900,73.0040
23.9167,81.9320,85.1900,73.0040
24.0000,81.9680,85.2080,73.0040
24.0833,82.0220,85.2080,73.0040
24.1667,82.0580,85.2260,73.0040
24.2500,82.1120,85.2800,73.0040
24.3333,82.1660,85.3160,73.0040
24.4167,82.2020,85.3520,73.0040
24.5000,82.2560,85.3880,73.0040
24.5833,82.3100,85.4420,73.0040
24.6667,82.3460,85.4780,73.0040
24.7500,82.4000,85.5140,73.0040
24.8333,82.4360,85.5500,73.0040
24.9167,82.4900,85.6040,73.0040
25.0000,82.5440,85.6400,73.0040
25.0833,82.5800,85.6760,73.0040
25.1667,82.6340,85.7120,73.0040
25.2500,82.6700,85.7480,73.0040
25.3333,82.7240,85.8020,73.0040
25.4167,82.7780,85.8380,73.0040
25.5000,82.8140,85.8740,73.0040
25.5833,82.8680,85.9100,73.0040
25.6667,82.9040,85.9460,73.0040
25.7500,82.9580,85.9820,73.0040
25.8333,83.0120,86.0360,73.0040
25.9167,83.0480,86.0720,73.0040
26.0000,83.1020,86.1080,73.0040
26.0833,83.1380,86.1440,73.0040
26.1667,83.1920,86.1800,73.0040
26.2500,83.2280,86.2160,73.0040
26.3333,83.2820,86.2520,73.0040
26.4167,83.3180,86.2880,73.0040
26.5000,83.3720,86.3240,73.0040
26.5833,83.4080,86.3600,73.0040
26.6667,83.4620,86.3960,73.0040
26.7500,83.5160,86.4320,73.0040
26.8333,83.5520,86.4860,73.0040
26.9167,83.6060,86.5220,73.0040
27.0000,83.6420,86.5580,73.0040
27.0833,83.6960,86.5940,73.0040
27.1667,83.7320,86.6300,73.0040
27.2500,83.7860,86.6660,73.0040
27.3333,83.8220,86.7020,73.0040
27.4167,83.8760,86.7380,73.0040
27.5000,83.9120,86.7740,73.0040
27.5833,83.9660,86.8100,73.0040
27.6667,84.0020,86.8460,73.0040
27.7500,84.0560,86.8820,73.0040
27.8333,84.0920,86.9180,73.0040
27.9167,84.1280,86.9540,73.0040
28.0000,84.1820,86.9900,73.0040
28.0833,84.2180,87.0260,73.0040
28.1667,84.2720,87.0620,73.0040
28.2500,84.3080,87.0980,73.0040
28.3333,84.3620,87.1340,73.0040
28.4167,84.3980,87.1700,73.0040
28.5000,84.4520,87.2060,73.0040
28.5833,84.4880,87.2420,73.0040
28.6667,84.5420,87.2780,73.0040
28.7500,84.5780,87.3140,73.0040
28.8333,84.6140,87.3500,73.0040
28.9167,84.6680,87.3860,73.0040
29.0000,84.7040,87.4040,73.0040
29.0833,84.7580,87.4400,73.0040
29.1667,84.7940,87.4760,73.0040
29.2500,84.8300,87.5120,73.0040
29.3333,84.8840,87.5480,73.0040
29.4167,84.9200,87.5840,73.0040
29.5000,84.9740,87.6200,73.0040
29.5833,85.0100,87.6560,73.0040
29.6667,85.0460,87.6920,73.0040
29.7500,85.1000,87.7280,73.0040
29.8333,85.1360,87.7640,73.0040
29.9167,85.1900,87.8000,73.0040
30.0000,85.2260,87.8180,73.0040
30.0833,85.2620,87.8540,73.0040
30.1667,85.3160,87.8900,73.0040
30.2500,85.3520,87.9260,73.0040
30.3333,85.3880,87.9620,73.0040
30.4167,85.4420,87.9980,73.0040
30.5000,85.4780,88.0340,73.0040
30.5833,85.5140,88.0520,73.0040
30.6667,85.5680,88.0880,73.0040
30.7500,85.6040,88.1240,73.0040
30.8333,85.6400,88.1600,73.0040
30.9167,85.6940,88.1960,73.0040
31.0000,85.7300,88.2320,73.0040
31.0833,85.7660,88.2500,73.0040
31.1667,85.8200,88.2860,73.0040
31.2500,85.8560,88.3220,73.0040
31.3333,85.8920,88.3580,73.0040
31.4167,85.9280,88.3940,73.0040
31.5000,85.9820,88.4300,73.0040
31.5833,86.0180,88.4480,73.0040
31.6667,86.0540,88.4840,73.0040
31.7500,86.1080,88.5200,73.0040
31.8333,86.1440,88.5560,73.0040
31.9167,86.1800,88.5740,73.0040
32.0000,86.2160,88.6100,73.0040
32.0833,86.2700,88.6460,73.0040
32.1667,86.3060,88.6820,73.0040
32.2500,86.3420,88.7000,73.0040
32.3333,86.3780,88.7360,73.0040
32.4167,86.4320,88.7720,73.0040
32.5000,86.4680,88.8080,73.0040
32.5833,86.5040,88.8260,73.0040
32.6667,86.5400,88.8620,73.0040
32.7500,86.5760,88.8980,73.0040
32.8333,86.6300,88.9160,73.0040
32.9167,86.6660,88.9520,73.0040
33.0000,86.7020,88.9880,73.0040
33.0833,86.7380,89.0240,73.0040
33.1667,86.7740,89.0420,73.0040
33.2500,86.8280,89.0780,73.0040
33.3333,86.8640,89.1140,73.0040
33.4167,86.9000,89.1320,73.0040
33.5000,86.9360,89.1680,73.0040
33.5833,86.9720,89.1860,73.0040
33.6667,87.0260,89.2220,73.0040
33.7500,87.0620,89.2580,73.0040
33.8333,87.0980,89.2760,73.0040
33.9167,87.1340,89.3120,73.0040
34.0000,87.1700,89.3300,73.0040
34.0833,87.2060,89.3660,73.0040
34.1667,87.2600,89.4020,73.0040
34.2500,87.2960,89.4200,73.0040
34.3333,87.3320,89.4560,73.0040
34.4167,87.3680,89.4740,73.0040
34.5000,87.4040,89.5100,73.0040
34.5833,87.4400,89.5460,73.0040
34.6667,87.4760,89.5640,73.0040
34.7500,87.5120,89.6000,73.0040
34.8333,87.5660,89.6180,73.0040
34.9167,87.6020,89.6540,73.0040
35.0000,87.6380,89.6720,73.0040
35.0833,87.6740,89.7080,73.0040
35.1667,87.7100,89.7260,73.0040
35.2500,87.7460,89.7620,73.0040
35.3333,87.7820,89.7800,73.0040
35.4167,87.8180,89.8160,73.0040
35.5000,87.8540,89.8340,73.0040
35.5833,87.8900,89.8700,73.0040
35.6667,87.9260,89.8880,73.0040
35.7500,87.9620,89.9240,73.0040
35.8333,88.0160,89.9420,73.0040
35.9167,88.0520,89.9780,73.0040
36.0000,88.0880,89.9960,73.0040
36.0833,88.1240,90.0320,73.0040
36.1667,88.1600,90.0500,73.0040
36.2500,88.1960,90.0860,73.0040
36.3333,88.2320,90.1040,73.0040
36.4167,88.2680,90.1400,73.0040
36.5000,88.3040,90.1580,73.0040
36.5833,88.3400,90.1940,73.0040
36.6667,88.3760,90.2120,73.0040
36.7500,88.4120,90.2480,73.0040
36.8333,88.4480,90.2660,73.0040
36.9167,88.4840,90.3020,73.0040
37.0000,88.5200,90.3200,73.0040
37.0833,88.5560,90.3560,73.0040
37.1667,88.5920,90.3740,73.0040
37.2500,88.6280,90.3920,73.0040
37.3333,88.6640,90.4280,73.0040
37.4167,88.7000,90.4460,73.0040
37.5000,88.7360,90.4820,73.0040
37.5833,88.7720,90.5000,73.0040
37.6667,88.8080,90.5180,73.0040
37.7500,88.8440,90.5540,73.0040
37.8333,88.8800,90.5720,73.0040
37.9167,88.9160,90.6080,73.0040
38.0000,88.9520,90.6260,73.0040
38.0833,88.9700,90.6440,73.0040
38.1667,89.0060,90.6800,73.0040
38.2500,89.0420,90.6980,73.0040
38.3333,89.0780,90.7160,73.0040
38.4167,89.1140,90.7520,73.0040
38.5000,89.1500,90.7700,73.0040
38.5833,89.1860,90.7880,73.0040
38.6667,89.2220,90.8240,73.0040
38.7500,89.2580,90.8420,73.0040
38.8333,89.2940,90.8600,73.0040
38.9167,89.3300,90.8960,73.0040
39.0000,89.3660,90.9140,73.0040
39.0833,89.4020,90.9320,73.0040
39.1667,89.4200,90.9680,73.0040
39.2500,89.4560,90.9860,73.0040
39.3333,89.4920,91.0220,73.0040
39.4167,89.5280,91.0580,73.0040
39.5000,89.5640,91.0760,73.0040
39.5833,89.6000,91.1120,73.0040
39.6667,89.6360,91.1480,73.0040
39.7500,89.6720,91.1840,73.0040
39.8333,89.6900,91.2020,73.0040
39.9167,89.7260,91.2380,73.0040
40.0000,89.7620,91.2740,73.0040
40.0833,89.7980,91.2920,73.0040
40.1667,89.8340,91.3280,73.0040
40.2500,89.8700,91.3640,73.0040
40.3333,89.8880,91.3820,73.0040
40.4167,89.9240,91.4180,73.0040
40.5000,89.9600,91.4540,73.0040
40.5833,89.9960,91.4720,73.0040
40.6667,90.0320,91.5080,73.0040
40.7500,90.0680,91.5440,73.0040
40.8333,90.0860,91.5620,73.0040
40.9167,90.1220,91.5980,73.0040
41.0000,90.1580,91.6160,73.0040
41.0833,90.1940,91.6520,73.0040
41.1667,90.2300,91.6880,73.0040
41.2500,90.2480,91.7060,73.0040
41.3333,90.2840,91.7420,73.0040
41.4167,90.3200,91.7780,73.0040
41.5000,90.3560,91.7960,73.0040
41.5833,90.3920,91.8320,73.0040
41.6667,90.4100,91.8500,73.0040
41.7500,90.4460,91.8860,73.0040
41.8333,90.4820,91.9040,73.0040
41.9167,90.5180,91.9400,73.0040
42.0000,90.5360,91.9760,73.0040
42.0833,90.5720,91.9940,73.0040
42.1667,90.6080,92.0300,73.0040
42.2500,90.6440,92.0480,73.0040
42.3333,90.6620,92.0840,73.0040
42.4167,90.6980,92.1020,73.0040
42.5000,90.7340,92.1380,73.0040
42.5833,90.7700,92.1560,73.0040
42.6667,90.7880,92.1920,73.0040
42.7500,90.8240,92.2100,73.0040
42.8333,90.8600,92.2460,73.0040
42.9167,90.8780,92.2640,73.0040
43.0000,90.9140,92.3000,73.0040
43.0833,90.9500,92.3180,73.0040
43.1667,90.9860,92.3540,73.0040
43.2500,91.0040,92.3720,73.0040
43.3333,91.0400,92.4080,73.0040
43.4167,91.0760,92.4260,73.0040
43.5000,91.0940,92.4620,73.0040
43.5833,91.1300,92.4800,73.0040
43.6667,91.1660,92.5160,73.0040
43.7500,91.1840,92.5340,73.0040
43.8333,91.2200,92.5700,73.0040
43.9167,91.2560,92.5880,73.0040
44.0000,91.2740,92.6060,73.0040
44.0833,91.3100,92.6420,73.0040
44.1667,91.3460,92.6600,73.0040
44.2500,91.3640,92.6960,73.0040
44.3333,91.4000,92.7140,73.0040
44.4167,91.4360,92.7500,73.0040
44.5000,91.4540,92.7680,73.0040
44.5833,91.4900,92.7860,73.0040
44.6667,91.5260,92.8220,73.0040
44.7500,91.5440,92.8400,73.0040
44.8333,91.5800,92.8580,73.0040
44.9167,91.6160,92.8940,73.0040
45.0000,91.6340,92.9120,73.0040
45.0833,91.6700,92.9480,73.0040
45.1667,91.6880,92.9660,73.0040
45.2500,91.7240,92.9840,73.0040
45.3333,91.7600,93.0200,73.0040
45.4167,91.7780,93.0380,73.0040
45.5000,91.8140,93.0560,73.0040
45.5833,91.8320,93.0920,73.0040
45.6667,91.8680,93.1100,73.0040
45.7500,91.9040,93.1280,73.0040
45.8333,91.9220,93.1640,73.0040
45.9167,91.9580,93.1820,73.0040
46.0000,91.9760,93.2000,73.0040
46.0833,92.0120,93.2360,73.0040
46.1667,92.0480,93.2540,73.0040
46.2500,92.0660,93.2720,73.0040
46.3333,92.1020,93.2900,73.0040
46.4167,92.1200,93.3260,73.0040
46.5000,92.1560,93.3440,73.0040
46.5833,92.1740,93.3620,73.0040
46.6667,92.2100,93.3980,73.0040
46.7500,92.2460,93.4160,73.0040
46.8333,92.2640,93.4340,73.0040
46.9167,92.3000,93.4520,73.0040
47.0000,92.3180,93.4880,73.0040
47.0833,92.3540,93.5060,73.0040
47.1667,92.3720,93.5240,73.0040
47.2500,92.4080,93.5420,73.0040
47.3333,92.4260,93.5780,73.0040
47.4167,92.4620,93.5960,73.0040
47.5000,92.4800,93.6140,73.0040
47.5833,92.5160,93.6320,73.0040
47.6667,92.5340,93.6500,73.0040
47.7500,92.5700,93.6860,73.0040
47.8333,92.5880,93.7040,73.0040
47.9167,92.6240,93.7220,73.0040
48.0000,92.6420,93.7400,73.0040
48.0833,92.6780,93.7580,73.0040
48.1667,92.6960,93.7940,73.0040
48.2500,92.7320,93.8120,73.0040
48.3333,92.7500,93.8300,73.0040
48.4167,92.7860,93.8480,73.0040
48.5000,92.8040,93.8660,73.0040
48.5833,92.8400,93.8840,73.0040
48.6667,92.8580,93.9020,73.0040
48.7500,92.8940,93.9380,73.0040
48.8333,92.9120,93.9560,73.0040
48.9167,92.9480,93.9740,73.0040
49.0000,92.9660,93.9920,73.0040
49.0833,93.0020,94.0100,73.0040
49.1667,93.0200,94.0280,73.0040
49.2500,93.0560,94.0460,73.0040
49.3333,93.0740,94.0820,73.0040
49.4167,93.1100,94.1000,73.0040
49.5000,93.1280,94.1180,73.0040
49.5833,93.1460,94.1360,73.0040
49.6667,93.1820,94.1540,73.0040
49.7500,93.2000,94.1720,73.0040
49.8333,93.2360,94.1900,73.0040
49.9167,93.2540,94.2080,73.0040
50.0000,93.2900,94.2260,73.0040
50.0833,93.3080,94.2440,73.0040
50.1667,93.3440,94.2620,73.0040
50.2500,93.3620,94.2800,73.0040
50.3333,93.3800,94.3160,73.0040
50.4167,93.4160,94.3340,73.0040
50.5000,93.4340,94.3520,73.0040
50.5833,93.4700,94.3700,73.0040
50.6667,93.4880,94.3880,73.0040
50.7500,93.5060,94.4060,73.0040
50.8333,93.5420,94.4240,73.0040
50.9167,93.5600,94.4420,73.0040
51.0000,93.5960,94.4600,73.0040
51.0833,93.6140,94.4780,73.0040
51.1667,93.6320,94.4960,73.0040
51.2500,93.6680,94.5140,73.0040
51.3333,93.6860,94.5320,73.0040
51.4167,93.7220,94.5680,73.0040
51.5000,93.7400,94.5860,73.0040
51.5833,93.7580,94.6040,73.0040
51.6667,93.7940,94.6220,73.0040
51.7500,93.8120,94.6580,73.0040
51.8333,93.8300,94.6760,73.0040
51.9167,93.8660,94.6940,73.0040
52.0000,93.8840,94.7300,73.0040
52.0833,93.9020,94.7480,73.0040
52.1667,93.9380,94.7660,73.0040
52.2500,93.9560,94.7840,73.0040
52.3333,93.9740,94.8200,73.0040
52.4167,94.0100,94.8380,73.0040
52.5000,94.0280,94.8560,73.0040
52.5833,94.0640,94.8740,73.0040
52.6667,94.0820,94.9100,73.0040
52.7500,94.1000,94.9280,73.0040
52.8333,94.1360,94.9460,73.0040
52.9167,94.1540,94.9640,73.0040
53.0000,94.1720,95.0000,73.0040
53.0833,94.1900,95.0180,73.0040
53.1667,94.2260,95.0360,73.0040
53.2500,94.2440,95.0540,73.0040
53.3333,94.2620,95.0720,73.0040
