time_hrs,T_engine_F,T_cw_F,delta_F
0.0833,73.0000,73.0040,-0.00400
0.1667,73.0000,73.0040,-0.00400
0.2500,73.0000,73.0040,-0.00400
0.3333,73.0000,73.0040,-0.00400
0.4167,73.0000,73.0040,-0.00400
0.5000,73.0000,73.0040,-0.00400
0.5833,73.0000,73.0040,-0.00400
0.6667,73.0000,73.0040,-0.00400
0.7500,73.0000,73.0040,-0.00400
0.8333,73.0000,73.0040,-0.00400
0.9167,73.0000,73.0040,-0.00400
1.0000,73.0000,73.0040,-0.00400
1.0833,73.0000,73.0040,-0.00400
1.1667,73.0000,73.0040,-0.00400
1.2500,73.0000,73.0040,-0.00399
1.3333,73.0000,73.0040,-0.00398
1.4167,73.0000,73.0040,-0.00397
1.5000,73.0001,73.0040,-0.00393
1.5833,73.0001,73.0040,-0.00387
1.6667,73.0002,73.0040,-0.00376
1.7500,73.0004,73.0040,-0.00359
1.8333,73.0007,73.0040,-0.00334
1.9167,73.0010,73.0040,-0.00296
2.0000,73.0016,73.0040,-0.00243
2.0833,73.0023,73.0040,-0.00170
2.1667,73.0033,73.0040,-0.00072
2.2500,73.0046,73.0040,0.00057
2.3333,73.0062,73.0040,0.00222
2.4167,73.0083,73.0040,0.00431
2.5000,73.0109,73.0040,0.00690
2.5833,73.0141,73.0040,0.01006
2.6667,73.0179,73.0220,-0.00412
2.7500,73.0224,73.0220,0.00043
2.8333,73.0278,73.0220,0.00578
2.9167,73.0340,73.0220,0.01202
3.0000,73.0412,73.0400,0.00123
3.0833,73.0495,73.0400,0.00948
3.1667,73.0589,73.0580,0.00086
3.2500,73.0694,73.0580,0.01143
3.3333,73.0813,73.0760,0.00527
3.4167,73.0945,73.0940,0.00047
3.5000,73.1091,73.0940,0.01507
3.5833,73.1251,73.1120,0.01314
3.6667,73.1428,73.1300,0.01276
3.7500,73.1620,73.1480,0.01396
3.8333,73.1828,73.1660,0.01680
3.9167,73.2054,73.1840,0.02137
4.0000,73.2297,73.2200,0.00966
4.0833,73.2557,73.2380,0.01773
4.1667,73.2837,73.2560,0.02766
4.2500,73.3134,73.2920,0.02142
4.3333,73.3451,73.3280,0.01708
4.4167,73.3787,73.3460,0.03270
4.5000,73.4142,73.3820,0.03223
4.5833,73.4517,73.4180,0.03372
4.6667,73.4913,73.4540,0.03725
4.7500,73.5327,73.4900,0.04274
4.8333,73.5762,73.5440,0.03224
4.9167,73.6218,73.5800,0.04183
5.0000,73.6694,73.6340,0.03539
5.0833,73.7190,73.6700,0.04899
5.1667,73.7707,73.7240,0.04670
5.2500,73.8244,73.7780,0.04638
5.3333,73.8801,73.8320,0.04811
5.4167,73.9379,73.8860,0.05194
5.5000,73.9977,73.9400,0.05772
5.5833,74.0595,73.9940,0.06554
5.6667,74.1234,74.0660,0.05744
5.7500,74.1893,74.1200,0.06926
5.8333,74.2571,74.1920,0.06508
5.9167,74.3270,74.2460,0.08096
6.0000,74.3987,74.3180,0.08072
6.0833,74.4724,74.3900,0.08243
6.1667,74.5482,74.4620,0.08616
6.2500,74.6257,74.5340,0.09172
6.3333,74.7052,74.6060,0.09917
6.4167,74.7866,74.6960,0.09060
6.5000,74.8698,74.7680,0.10178
6.5833,74.9548,74.8400,0.11481
6.6667,75.0418,74.9300,0.11175
6.7500,75.1304,75.0200,0.11039
6.8333,75.2208,75.1100,0.11080
6.9167,75.3131,75.1820,0.13107
7.0000,75.4070,75.2720,0.13496
7.0833,75.5026,75.3620,0.14056
7.1667,75.6000,75.4700,0.12996
7.2500,75.6989,75.5600,0.13890
7.3333,75.7995,75.6500,0.14948
7.4167,75.9018,75.7580,0.14379
7.5000,76.0056,75.8480,0.15757
7.5833,76.1109,75.9560,0.15492
7.6667,76.2179,76.0460,0.17194
7.7500,76.3263,76.1540,0.17234
7.8333,76.4362,76.2620,0.17424
7.9167,76.5477,76.3700,0.17775
8.0000,76.6606,76.4780,0.18257
8.0833,76.7748,76.5860,0.18881
8.1667,76.8906,76.6940,0.19659
8.2500,77.0076,76.8020,0.20561
8.3333,77.1260,76.9100,0.21598
8.4167,77.2458,77.0360,0.20982
8.5000,77.3668,77.1440,0.22283
8.5833,77.4891,77.2700,0.21912
8.6667,77.6128,77.3780,0.23481
8.7500,77.7376,77.5040,0.23360
8.8333,77.8636,77.6120,0.25160
8.9167,77.9909,77.7380,0.25295
9.0000,78.1193,77.8640,0.25531
9.0833,78.2488,77.9900,0.25883
9.1667,78.3796,78.1160,0.26362
9.2500,78.5114,78.2420,0.26936
9.3333,78.6442,78.3680,0.27619
9.4167,78.7782,78.4940,0.28424
9.5000,78.9132,78.6200,0.29317
9.5833,79.0491,78.7460,0.30312
9.6667,79.1862,78.8900,0.29624
9.7500,79.3242,79.0160,0.30817
9.8333,79.4631,79.1420,0.32106
9.9167,79.6031,79.2860,0.31705
10.0000,79.7438,79.4120,0.33180
10.0833,79.8854,79.5560,0.32945
10.1667,80.0281,79.6820,0.34615
10.2500,80.1715,79.8260,0.34554
10.3333,80.3158,79.9520,0.36377
10.4167,80.4610,80.0960,0.36501
10.5000,80.6069,80.2400,0.36687
10.5833,80.7535,80.3660,0.38752
10.6667,80.9011,80.5100,0.39112
10.7500,81.0493,80.6540,0.39529
10.8333,81.1982,80.7980,0.40020
10.9167,81.3480,80.9420,0.40600
11.0000,81.4983,81.0860,0.41232
11.0833,81.6493,81.2300,0.41933
11.1667,81.8012,81.3740,0.42718
11.2500,81.9535,81.5180,0.43551
11.3333,82.1065,81.6620,0.44446
11.4167,82.2602,81.8060,0.45422
11.5000,82.4144,81.9500,0.46439
11.5833,82.5691,82.0940,0.47515
11.6667,82.7247,82.2560,0.46867
11.7500,82.8805,82.4000,0.48055
11.8333,83.0370,82.5440,0.49297
11.9167,83.1941,82.6880,0.50611
12.0000,83.3516,82.8500,0.50157
12.0833,83.5095,82.9940,0.51552
12.1667,83.6681,83.1560,0.51215
12.2500,83.8270,83.3000,0.52705
12.3333,83.9864,83.4440,0.54240
12.4167,84.1464,83.6060,0.54039
12.5000,84.3066,83.7500,0.55661
12.5833,84.4672,83.9120,0.55524
12.6667,84.6285,84.0560,0.57246
12.7500,84.7899,84.2180,0.57188
12.8333,84.9517,84.3620,0.58967
12.9167,85.1140,84.5240,0.59001
13.0000,85.2765,84.6680,0.60850
13.0833,85.4393,84.8300,0.60933
13.1667,85.6027,84.9920,0.61068
13.2500,85.7661,85.1360,0.63014
13.3333,85.9299,85.2980,0.63191
13.4167,86.0942,85.4600,0.63415
13.5000,86.2585,85.6040,0.65447
13.5833,86.4231,85.7660,0.65706
13.6667,86.5881,85.9280,0.66009
13.7500,86.7532,86.0720,0.68117
13.8333,86.9185,86.2340,0.68448
13.9167,87.0842,86.3960,0.68821
14.0000,87.2499,86.5580,0.69194
14.0833,87.4159,86.7020,0.71387
14.1667,87.5822,86.8640,0.71819
14.2500,87.7485,87.0260,0.72249
14.3333,87.9150,87.1880,0.72695
14.4167,88.0818,87.3320,0.74977
14.5000,88.2485,87.4940,0.75454
14.5833,88.4154,87.6560,0.75944
14.6667,88.5827,87.8180,0.76467
14.7500,88.7498,87.9800,0.76982
14.8333,88.9171,88.1240,0.79307
14.9167,89.0846,88.2860,0.79862
15.0000,89.2521,88.4480,0.80407
15.0833,89.4196,88.6100,0.80959
15.1667,89.5874,88.7720,0.81539
15.2500,89.7550,88.9340,0.82104
15.3333,89.9228,89.0780,0.84475
15.4167,90.0907,89.2400,0.85071
15.5000,90.2585,89.4020,0.85651
15.5833,90.4263,89.5640,0.86233
15.6667,90.5944,89.7260,0.86838
15.7500,90.7622,89.8880,0.87423
15.8333,90.9301,90.0500,0.88009
15.9167,91.0982,90.1940,0.90415
16.0000,91.2660,90.3560,0.91000
16.0833,91.4338,90.5180,0.91583
16.1667,91.6018,90.6800,0.92183
16.2500,91.7696,90.8420,0.92760
16.3333,91.9373,91.0040,0.93333
16.4167,92.1052,91.1480,0.95721
16.5000,92.2728,91.3100,0.96283
16.5833,92.4404,91.4720,0.96839
16.6667,92.6081,91.6340,0.97408
16.7500,92.7755,91.7960,0.97950
16.8333,92.9428,91.9400,1.00283
16.9167,93.1103,92.1020,1.00827
17.0000,93.2774,92.2640,1.01342
17.0833,93.4445,92.4260,1.01847
17.1667,93.6116,92.5880,1.02360
17.2500,93.7784,92.7320,1.04642
17.3333,93.9451,92.8940,1.05112
17.4167,94.1119,93.0560,1.05590
17.5000,94.2783,93.2180,1.06034
17.5833,94.4446,93.3620,1.08264
17.6667,94.6110,93.5240,1.08699
17.7500,94.7770,93.6860,1.09100
17.8333,94.9428,93.8480,1.09484
17.9167,95.1087,93.9920,1.11673
18.0000,95.2743,94.1540,1.12025
18.0833,95.4396,94.3160,1.12360
18.1667,95.6050,94.4600,1.14497
18.2500,95.7700,94.6220,1.14795
18.3333,95.9348,94.7840,1.15075
18.4167,96.0996,94.9280,1.17155
18.5000,96.2640,95.0900,1.17396
18.5833,96.4282,95.2520,1.17617
18.6667,96.5924,95.3960,1.19636
18.7500,96.7561,95.5580,1.19815
18.8333,96.9197,95.7200,1.19971
18.9167,97.0833,95.8640,1.21926
19.0000,97.2464,96.0260,1.22038
19.0833,97.4093,96.1700,1.23926
19.1667,97.5721,96.3320,1.24011
19.2500,97.7345,96.4760,1.25853
19.3333,97.8967,96.6380,1.25870
19.4167,98.0588,96.7820,1.27682
19.5000,98.2205,96.9440,1.27650
19.5833,98.3819,97.0880,1.29391
19.6667,98.5433,97.2500,1.29327
19.7500,98.7042,97.3940,1.31016
19.8333,98.8648,97.5560,1.30879
19.9167,99.0253,97.7000,1.32534
20.0000,99.1854,97.8620,1.32342
20.0833,99.3452,98.0060,1.33923
20.1667,99.5049,98.1500,1.35495
20.2500,99.6642,98.3120,1.35219
20.3333,99.8231,98.4560,1.36714
20.4167,99.9820,98.6000,1.38199
20.5000,100.1404,98.7620,1.37835
20.5833,100.2984,98.9060,1.39242
20.6667,100.4564,99.0500,1.40638
20.7500,100.6138,99.1940,1.41984
20.8333,100.7710,99.3560,1.41500
20.9167,100.9280,99.5000,1.42803
21.0000,101.0846,99.6440,1.44056
21.0833,101.2408,99.7880,1.45278
21.1667,101.3969,99.9500,1.44687
21.2500,101.5524,100.0940,1.45844
21.3333,101.7077,100.2380,1.46970
21.4167,101.8628,100.3820,1.48081
21.5000,102.0174,100.5260,1.49141
21.5833,102.1717,100.6700,1.50168
21.6667,102.3258,100.8140,1.51179
21.7500,102.4794,100.9580,1.52139
21.8333,102.6326,101.1020,1.53065
21.9167,102.7857,101.2460,1.53975
22.0000,102.9383,101.3900,1.54832
22.0833,103.0905,101.5340,1.55655
22.1667,103.2426,101.6780,1.56461
22.2500,103.3941,101.8220,1.57214
22.3333,103.5453,101.9660,1.57932
22.4167,103.6963,102.1100,1.58633
22.5000,103.8468,102.2540,1.59280
22.5833,103.9969,102.3980,1.59892
22.6667,104.1469,102.5420,1.60485
22.7500,104.2962,102.6860,1.61024
22.8333,104.4453,102.8120,1.63328
22.9167,104.5941,102.9560,1.63812
23.0000,104.7424,103.1000,1.64242
23.0833,104.8904,103.2440,1.64636
23.1667,105.0381,103.3700,1.66810
23.2500,105.1853,103.5140,1.67129
23.3333,105.3321,103.6580,1.67411
23.4167,105.4787,103.8020,1.67673
23.5000,105.6248,103.9280,1.69681
23.5833,105.7705,104.0720,1.69850
23.6667,105.9160,104.1980,1.71800
23.7500,106.0609,104.3420,1.71894
23.8333,106.2055,104.4860,1.71950
23.9167,106.3498,104.6120,1.73785
24.0000,106.4936,104.7560,1.73765
24.0833,106.6371,104.8820,1.75506
24.1667,106.7803,105.0260,1.75426
24.2500,106.9229,105.1520,1.77090
24.3333,107.0652,105.2960,1.76916
24.4167,107.2072,105.4220,1.78520
24.5000,107.3487,105.5480,1.80068
24.5833,107.4898,105.6920,1.79777
24.6667,107.6306,105.8180,1.81264
24.7500,107.7709,105.9620,1.80895
24.8333,107.9109,106.0880,1.82287
24.9167,108.0506,106.2140,1.83656
25.0000,108.1897,106.3580,1.83169
25.0833,108.3284,106.4840,1.84443
25.1667,108.4669,106.6100,1.85694
25.2500,108.6049,106.7360,1.86889
25.3333,108.7424,106.8620,1.88044
25.4167,108.8798,107.0060,1.87376
25.5000,109.0165,107.1320,1.88452
25.5833,109.1529,107.2580,1.89489
25.6667,109.2890,107.3840,1.90502
25.7500,109.4246,107.5100,1.91458
25.8333,109.5598,107.6360,1.92375
25.9167,109.6947,107.7620,1.93268
26.0000,109.8291,107.8880,1.94105
26.0833,109.9630,108.0140,1.94902
26.1667,110.0968,108.1400,1.95676
26.2500,110.2299,108.2660,1.96393
26.3333,110.3627,108.3920,1.97070
26.4167,110.4952,108.5180,1.97723
26.5000,110.6272,108.6440,1.98320
26.5833,110.7588,108.7700,1.98877
26.6667,110.8901,108.8960,1.99409
26.7500,111.0209,109.0220,1.99886
26.8333,111.1512,109.1480,2.00322
26.9167,111.2813,109.2560,2.02534
27.0000,111.4109,109.3820,2.02891
27.0833,111.5401,109.5080,2.03207
27.1667,111.6690,109.6340,2.03499
27.2500,111.7973,109.7420,2.05535
27.3333,111.9253,109.8680,2.05731
27.4167,112.0530,109.9940,2.05902
27.5000,112.1802,110.1020,2.07817
27.5833,112.3069,110.2280,2.07893
27.6667,112.4334,110.3540,2.07944
27.7500,112.5594,110.4620,2.09739
27.8333,112.6849,110.5880,2.09695
27.9167,112.8103,110.6960,2.11426
28.0000,112.9350,110.8220,2.11301
28.0833,113.0594,110.9300,2.12937
28.1667,113.1835,111.0560,2.12747
28.2500,113.3070,111.1640,2.14303
28.3333,113.4302,111.2900,2.14019
28.4167,113.5531,111.3980,2.15510
28.5000,113.6755,111.5240,2.15147
28.5833,113.7974,111.6320,2.16543
28.6667,113.9191,111.7400,2.17915
28.7500,114.0403,111.8660,2.17432
28.8333,114.1611,111.9740,2.18710
28.9167,114.2816,112.0820,2.19962
29.0000,114.4016,112.2080,2.19361
29.0833,114.5212,112.3160,2.20520
29.1667,114.6405,112.4240,2.21654
29.2500,114.7593,112.5320,2.22734
29.3333,114.8778,112.6400,2.23775
29.4167,114.9959,112.7660,2.22991
29.5000,115.1135,112.8740,2.23953
29.5833,115.2308,112.9820,2.24877
29.6667,115.3477,113.0900,2.25775
29.7500,115.4642,113.1980,2.26620
29.8333,115.5803,113.3060,2.27426
29.9167,115.6961,113.4140,2.28207
30.0000,115.8114,113.5220,2.28935
30.0833,115.9262,113.6300,2.29625
30.1667,116.0409,113.7380,2.30289
30.2500,116.1550,113.8460,2.30901
30.3333,116.2687,113.9540,2.31474
30.4167,116.3822,114.0620,2.32023
30.5000,116.4952,114.1700,2.32519
30.5833,116.6078,114.2780,2.32977
30.6667,116.7201,114.3860,2.33411
30.7500,116.8319,114.4940,2.33792
30.8333,116.9434,114.5840,2.35935
30.9167,117.0545,114.6920,2.36254
31.0000,117.1652,114.8000,2.36521
31.0833,117.2755,114.9080,2.36750
31.1667,117.3855,115.0160,2.36955
31.2500,117.4951,115.1060,2.38909
31.3333,117.6042,115.2140,2.39024
31.4167,117.7132,115.3220,2.39116
31.5000,117.8216,115.4120,2.40957
31.5833,117.9296,115.5200,2.40960
31.6667,118.0374,115.6280,2.40939
31.7500,118.1447,115.7180,2.42667
31.8333,118.2516,115.8260,2.42559
31.9167,118.3583,115.9160,2.44226
32.0000,118.4644,116.0240,2.44043
32.0833,118.5702,116.1320,2.43823
32.1667,118.6758,116.2220,2.45380
32.2500,118.7809,116.3300,2.45086
32.3333,118.8856,116.4200,2.46557
32.4167,118.9900,116.5100,2.48003
32.5000,119.0940,116.6180,2.47600
32.5833,119.1976,116.7080,2.48960
32.6667,119.3010,116.8160,2.48497
32.7500,119.4039,116.9060,2.49785
32.8333,119.5064,116.9960,2.51037
32.9167,119.6087,117.1040,2.50466
33.0000,119.7105,117.1940,2.51646
33.0833,119.8119,117.2840,2.52790
33.1667,119.9131,117.3920,2.52111
33.2500,120.0138,117.4820,2.53184
33.3333,120.1142,117.5720,2.54221
33.4167,120.2144,117.6620,2.55235
33.5000,120.3140,117.7700,2.54402
33.5833,120.4133,117.8600,2.55333
33.6667,120.5124,117.9500,2.56241
33.7500,120.6110,118.0400,2.57103
33.8333,120.7093,118.1300,2.57929
33.9167,120.8073,118.2200,2.58732
34.0000,120.9049,118.3280,2.57689
34.0833,121.0021,118.4180,2.58411
34.1667,121.0991,118.5080,2.59111
34.2500,121.1956,118.5980,2.59764
34.3333,121.2918,118.6880,2.60383
34.4167,121.3878,118.7780,2.60979
34.5000,121.4833,118.8680,2.61529
34.5833,121.5785,118.9580,2.62046
34.6667,121.6734,119.0480,2.62540
34.7500,121.7679,119.1380,2.62989
34.8333,121.8620,119.2280,2.63404
34.9167,121.9560,119.3180,2.63797
35.0000,122.0494,119.3900,2.65945
35.0833,122.1426,119.4800,2.66260
35.1667,122.2355,119.5700,2.66552
35.2500,122.3280,119.6600,2.66800
35.3333,122.4202,119.7500,2.67015
35.4167,122.5121,119.8400,2.67209
35.5000,122.6036,119.9120,2.69158
35.5833,122.6947,120.0020,2.69275
35.6667,122.7857,120.0920,2.69370
35.7500,122.8762,120.1820,2.69421
35.8333,122.9664,120.2540,2.71240
35.9167,123.0564,120.3440,2.71238
36.0000,123.1459,120.4340,2.71192
36.0833,123.2351,120.5060,2.72914
36.1667,123.3242,120.5960,2.72815
36.2500,123.4127,120.6860,2.72674
36.3333,123.5010,120.7580,2.74301
36.4167,123.5891,120.8480,2.74106
36.5000,123.6767,120.9200,2.75670
36.5833,123.7640,121.0100,2.75402
36.6667,123.8511,121.1000,2.75113
36.7500,123.9378,121.1720,2.76582
36.8333,124.0242,121.2620,2.76220
36.9167,124.1104,121.3340,2.77638
37.0000,124.1961,121.4240,2.77214
37.0833,124.2816,121.4960,2.78560
37.1667,124.3668,121.5860,2.78085
37.2500,124.4517,121.6580,2.79369
37.3333,124.5362,121.7300,2.80623
37.4167,124.6206,121.8200,2.80056
37.5000,124.7045,121.8920,2.81249
37.5833,124.7881,121.9820,2.80612
37.6667,124.8716,122.0540,2.81755
37.7500,124.9546,122.1260,2.82858
37.8333,125.0373,122.2160,2.82131
37.9167,125.1198,122.2880,2.83184
38.0000,125.2020,122.3600,2.84198
38.0833,125.2838,122.4500,2.83382
38.1667,125.3655,122.5220,2.84346
38.2500,125.4467,122.5940,2.85272
38.3333,125.5277,122.6660,2.86168
38.4167,125.6084,122.7380,2.87045
38.5000,125.6888,122.8280,2.86083
38.5833,125.7689,122.9000,2.86892
38.6667,125.8488,122.9720,2.87682
38.7500,125.9283,123.0440,2.88434
38.8333,126.0076,123.1160,2.89157
38.9167,126.0866,123.1880,2.89862
39.0000,126.1653,123.2780,2.88728
39.0833,126.2437,123.3500,2.89366
39.1667,126.3219,123.4220,2.89986
39.2500,126.3997,123.4940,2.90568
39.3333,126.4772,123.5660,2.91122
39.4167,126.5546,123.6380,2.91657
39.5000,126.6316,123.7100,2.92156
39.5833,126.7083,123.7820,2.92627
39.6667,126.7848,123.8540,2.93079
39.7500,126.8610,123.9260,2.93495
39.8333,126.9368,123.9980,2.93884
39.9167,127.0125,124.0700,2.94255
40.0000,127.0879,124.1420,2.94589
40.0833,127.1630,124.2140,2.94897
40.1667,127.2379,124.2860,2.95186
40.2500,127.3124,124.3580,2.95440
40.3333,127.3867,124.4300,2.95667
40.4167,127.4608,124.4840,2.97677
40.5000,127.5345,124.5560,2.97851
40.5833,127.6080,124.6280,2.97998
40.6667,127.6813,124.7000,2.98129
40.7500,127.7542,124.7720,2.98224
40.8333,127.8269,124.8440,2.98293
40.9167,127.8994,124.8980,3.00145
41.0000,127.9716,124.9700,3.00162
41.0833,128.0435,125.0420,3.00154
41.1667,128.1153,125.1140,3.00128
41.2500,128.1867,125.1680,3.01869
41.3333,128.2578,125.2400,3.01784
41.4167,128.3288,125.3120,3.01682
41.5000,128.3995,125.3660,3.03346
41.5833,128.4699,125.4380,3.03185
41.6667,128.5401,125.5100,3.03008
41.7500,128.6100,125.5820,3.02797
41.8333,128.6796,125.6360,3.04361
41.9167,128.7491,125.7080,3.04109
42.0000,128.8182,125.7620,3.05624
42.0833,128.8871,125.8340,3.05314
42.1667,128.9559,125.9060,3.04988
42.2500,129.0243,125.9600,3.06430
42.3333,129.0925,126.0320,3.06047
42.4167,129.1605,126.0860,3.07448
42.5000,129.2282,126.1580,3.07017
42.5833,129.2956,126.2120,3.08362
42.6667,129.3629,126.2840,3.07891
42.7500,129.4299,126.3380,3.09189
42.8333,129.4966,126.4100,3.08662
42.9167,129.5632,126.4640,3.09920
43.0000,129.6295,126.5360,3.09347
43.0833,129.6955,126.5900,3.10550
43.1667,129.7614,126.6620,3.09937
43.2500,129.8269,126.7160,3.11094
43.3333,129.8923,126.7880,3.10427
43.4167,129.9575,126.8420,3.11545
43.5000,130.0223,126.8960,3.12633
43.5833,130.0870,126.9680,3.11897
43.6667,130.1515,127.0220,3.12947
43.7500,130.2157,127.0940,3.12166
43.8333,130.2796,127.1480,3.13163
43.9167,130.3434,127.2020,3.14144
44.0000,130.4070,127.2740,3.13296
44.0833,130.4703,127.3280,3.14226
44.1667,130.5334,127.3820,3.15140
44.2500,130.5963,127.4360,3.16025
44.3333,130.6589,127.5080,3.15088
44.4167,130.7214,127.5620,3.15937
44.5000,130.7836,127.6160,3.16756
44.5833,130.8455,127.6880,3.15754
44.6667,130.9074,127.7420,3.16537
44.7500,130.9689,127.7960,3.17291
44.8333,131.0302,127.8500,3.18024
44.9167,131.0914,127.9040,3.18743
45.0000,131.1523,127.9760,3.17633
45.0833,131.2130,128.0300,3.18302
45.1667,131.2736,128.0840,3.18957
45.2500,131.3338,128.1380,3.19584
45.3333,131.3939,128.1920,3.20189
45.4167,131.4538,128.2460,3.20781
45.5000,131.5135,128.3000,3.21345
45.5833,131.5729,128.3720,3.20089
45.6667,131.6322,128.4260,3.20618
45.7500,131.6912,128.4800,3.21121
45.8333,131.7500,128.5340,3.21602
45.9167,131.8087,128.5880,3.22071
46.0000,131.8671,128.6420,3.22512
46.0833,131.9253,128.6960,3.22933
46.1667,131.9834,128.7500,3.23340
46.2500,132.0412,128.8040,3.23721
46.3333,132.0988,128.8580,3.24082
46.4167,132.1563,128.9120,3.24429
46.5000,132.2135,128.9660,3.24750
46.5833,132.2705,129.0200,3.25052
46.6667,132.3274,129.0740,3.25340
46.7500,132.3840,129.1280,3.25603
46.8333,132.4405,129.1820,3.25845
46.9167,132.4968,129.2360,3.26076
47.0000,132.5528,129.2900,3.26280
47.0833,132.6086,129.3440,3.26464
47.1667,132.6644,129.3980,3.26637
47.2500,132.7198,129.4520,3.26784
47.3333,132.7751,129.5060,3.26911
47.4167,132.8303,129.5420,3.28827
47.5000,132.8852,129.5960,3.28917
47.5833,132.9399,129.6500,3.28988
47.6667,132.9945,129.7040,3.29047
47.7500,133.0488,129.7580,3.29081
47.8333,133.1030,129.8120,3.29096
47.9167,133.1570,129.8660,3.29100
48.0000,133.2108,129.9020,3.30878
48.0833,133.2644,129.9560,3.30839
48.1667,133.3179,130.0100,3.30787
48.2500,133.3711,130.0640,3.30711
48.3333,133.4242,130.1180,3.30617
48.4167,133.4771,130.1540,3.32312
48.5000,133.5298,130.2080,3.32182
48.5833,133.5823,130.2620,3.32034
48.6667,133.6347,130.3160,3.31875
48.7500,133.6869,130.3520,3.33491
48.8333,133.7389,130.4060,3.33291
48.9167,133.7908,130.4600,3.33078
49.0000,133.8424,130.4960,3.34643
49.0833,133.8939,130.5500,3.34389
