time_hrs,T_engine_F,T_cw_F,delta_F
0.0833,73.0000,73.0040,-0.00400
0.1667,73.0000,73.0040,-0.00400
0.2500,73.0000,73.0040,-0.00400
0.3333,73.0000,73.0040,-0.00400
0.4167,73.0000,73.0040,-0.00400
0.5000,73.0000,73.0040,-0.00400
0.5833,73.0000,73.0040,-0.00400
0.6667,73.0000,73.0040,-0.00400
0.7500,73.0000,73.0040,-0.00400
0.8333,73.0000,73.0040,-0.00400
0.9167,73.0000,73.0040,-0.00400
1.0000,73.0000,73.0040,-0.00400
1.0833,73.0000,73.0040,-0.00400
1.1667,73.0000,73.0040,-0.00400
1.2500,73.0000,73.0040,-0.00399
1.3333,73.0000,73.0040,-0.00397
1.4167,73.0001,73.0040,-0.00394
1.5000,73.0001,73.0040,-0.00387
1.5833,73.0002,73.0040,-0.00376
1.6667,73.0004,73.0040,-0.00357
1.7500,73.0007,73.0040,-0.00326
1.8333,73.0012,73.0040,-0.00280
1.9167,73.0019,73.0040,-0.00212
2.0000,73.0028,73.0040,-0.00115
2.0833,73.0042,73.0040,0.00017
2.1667,73.0059,73.0040,0.00194
2.2500,73.0083,73.0040,0.00425
2.3333,73.0112,73.0040,0.00721
2.4167,73.0149,73.0220,-0.00706
2.5000,73.0195,73.0220,-0.00246
2.5833,73.0251,73.0220,0.00313
2.6667,73.0319,73.0220,0.00986
2.7500,73.0398,73.0400,-0.00017
2.8333,73.0492,73.0400,0.00917
2.9167,73.0600,73.0580,0.00203
3.0000,73.0725,73.0580,0.01451
3.0833,73.0867,73.0760,0.01073
3.1667,73.1028,73.0940,0.00883
3.2500,73.1209,73.1120,0.00890
3.3333,73.1411,73.1300,0.01105
3.4167,73.1634,73.1480,0.01542
3.5000,73.1881,73.1840,0.00405
3.5833,73.2151,73.2020,0.01306
3.6667,73.2446,73.2200,0.02457
3.7500,73.2766,73.2560,0.02058
3.8333,73.3112,73.2920,0.01921
3.9167,73.3486,73.3280,0.02057
4.0000,73.3886,73.3640,0.02462
4.0833,73.4315,73.4000,0.03146
4.1667,73.4772,73.4540,0.02319
4.2500,73.5258,73.4900,0.03576
4.3333,73.5772,73.5440,0.03324
4.4167,73.6317,73.5980,0.03373
4.5000,73.6891,73.6520,0.03713
4.5833,73.7495,73.7240,0.02552
4.6667,73.8130,73.7780,0.03500
4.7500,73.8794,73.8320,0.04742
4.8333,73.9489,73.9040,0.04487
4.9167,74.0214,73.9760,0.04543
5.0000,74.0969,74.0480,0.04893
5.0833,74.1755,74.1200,0.05546
5.1667,74.2571,74.2100,0.04711
5.2500,74.3417,74.2820,0.05966
5.3333,74.4292,74.3720,0.05721
5.4167,74.5198,74.4620,0.05785
5.5000,74.6133,74.5520,0.06133
5.5833,74.7098,74.6420,0.06776
5.6667,74.8092,74.7500,0.05923
5.7500,74.9115,74.8400,0.07147
5.8333,75.0166,74.9480,0.06859
5.9167,75.1247,75.0560,0.06867
6.0000,75.2354,75.1640,0.07144
6.0833,75.3490,75.2720,0.07700
6.1667,75.4654,75.3800,0.08544
6.2500,75.5845,75.5060,0.07848
6.3333,75.7062,75.6140,0.09220
6.4167,75.8307,75.7400,0.09073
6.5000,75.9577,75.8660,0.09173
6.5833,76.0873,75.9920,0.09532
6.6667,76.2196,76.1180,0.10162
6.7500,76.3543,76.2440,0.11028
6.8333,76.4914,76.3880,0.10343
6.9167,76.6312,76.5140,0.11719
7.0000,76.7732,76.6580,0.11519
7.0833,76.9176,76.8020,0.11556
7.1667,77.0644,76.9460,0.11845
7.2500,77.2135,77.0900,0.12346
7.3333,77.3647,77.2340,0.13073
7.4167,77.5184,77.3960,0.12241
7.5000,77.6741,77.5400,0.13410
7.5833,77.8319,77.7020,0.12995
7.6667,77.9921,77.8460,0.14610
7.7500,78.1541,78.0080,0.14613
7.8333,78.3182,78.1700,0.14822
7.9167,78.4845,78.3320,0.15250
8.0000,78.6526,78.4940,0.15856
8.0833,78.8226,78.6560,0.16656
8.1667,78.9947,78.8360,0.15866
8.2500,79.1684,78.9980,0.17042
8.3333,79.3440,79.1780,0.16601
8.4167,79.5216,79.3400,0.18161
8.5000,79.7007,79.5200,0.18075
8.5833,79.8816,79.7000,0.18162
8.6667,80.0644,79.8800,0.18440
8.7500,80.2486,80.0600,0.18862
8.8333,80.4345,80.2400,0.19446
8.9167,80.6221,80.4200,0.20212
9.0000,80.8111,80.6000,0.21111
9.0833,81.0016,80.7980,0.20363
9.1667,81.1939,80.9780,0.21587
9.2500,81.3873,81.1760,0.21134
9.3333,81.5822,81.3560,0.22624
9.4167,81.7788,81.5540,0.22478
9.5000,81.9765,81.7520,0.22445
9.5833,82.1755,81.9500,0.22546
9.6667,82.3760,82.1300,0.24601
9.7500,82.5776,82.3280,0.24961
9.8333,82.7804,82.5260,0.25445
9.9167,82.9847,82.7240,0.26075
10.0000,83.1900,82.9400,0.24999
10.0833,83.3964,83.1380,0.25840
10.1667,83.6042,83.3360,0.26819
10.2500,83.8128,83.5340,0.27883
10.3333,84.0225,83.7500,0.27254
10.4167,84.2336,83.9480,0.28556
10.5000,84.4453,84.1640,0.28135
10.5833,84.6581,84.3620,0.29613
10.6667,84.8721,84.5780,0.29413
10.7500,85.0868,84.7940,0.29282
10.8333,85.3024,84.9920,0.31043
10.9167,85.5192,85.2080,0.31118
11.0000,85.7365,85.4240,0.31254
11.0833,85.9547,85.6400,0.31474
11.1667,86.1740,85.8560,0.31801
11.2500,86.3938,86.0720,0.32181
11.3333,86.6144,86.2880,0.32638
11.4167,86.8360,86.5040,0.33195
11.5000,87.0580,86.7200,0.33798
11.5833,87.2807,86.9360,0.34469
11.6667,87.5044,87.1520,0.35235
11.7500,87.7284,87.3680,0.36039
11.8333,87.9530,87.5840,0.36905
11.9167,88.1786,87.8000,0.37858
12.0000,88.4044,88.0340,0.37042
12.0833,88.6308,88.2500,0.38082
12.1667,88.8580,88.4660,0.39203
12.2500,89.0855,88.7000,0.38549
12.3333,89.3134,88.9160,0.39743
12.4167,89.5421,89.1320,0.41013
12.5000,89.7710,89.3660,0.40500
12.5833,90.0003,89.5820,0.41830
12.6667,90.2303,89.8160,0.41429
12.7500,90.4604,90.0320,0.42840
12.8333,90.6909,90.2660,0.42488
12.9167,90.9220,90.4820,0.43998
13.0000,91.1531,90.7160,0.43714
13.0833,91.3846,90.9320,0.45262
13.1667,91.6167,91.1660,0.45067
13.2500,91.8487,91.4000,0.44871
13.3333,92.0810,91.6160,0.46502
13.4167,92.3138,91.8500,0.46384
13.5000,92.5466,92.0660,0.48061
13.5833,92.7796,92.3000,0.47958
13.6667,93.0130,92.5340,0.47901
13.7500,93.2463,92.7500,0.49634
13.8333,93.4798,92.9840,0.49581
13.9167,93.7137,93.2180,0.49570
14.0000,93.9474,93.4340,0.51343
14.0833,94.1813,93.6680,0.51326
14.1667,94.4155,93.9020,0.51346
14.2500,94.6494,94.1180,0.53145
14.3333,94.8835,94.3520,0.53148
14.4167,95.1178,94.5860,0.53184
14.5000,95.3519,94.8020,0.54994
14.5833,95.5860,95.0360,0.55005
14.6667,95.8204,95.2700,0.55042
14.7500,96.0545,95.4860,0.56850
14.8333,96.2885,95.7200,0.56853
14.9167,96.5228,95.9540,0.56880
15.0000,96.7567,96.1700,0.58672
15.0833,96.9906,96.4040,0.58655
15.1667,97.2246,96.6380,0.58658
15.2500,97.4582,96.8540,0.60421
15.3333,97.6917,97.0880,0.60372
15.4167,97.9254,97.3220,0.60338
15.5000,98.1586,97.5380,0.62061
15.5833,98.3917,97.7720,0.61967
15.6667,98.6248,98.0060,0.61884
15.7500,98.8575,98.2220,0.63555
15.8333,99.0901,98.4560,0.63405
15.9167,99.3226,98.6720,0.65063
16.0000,99.5547,98.9060,0.64870
16.0833,99.7865,99.1220,0.66453
16.1667,100.0184,99.3560,0.66240
16.2500,100.2497,99.5720,0.67773
16.3333,100.4808,99.8060,0.67478
16.4167,100.7118,100.0220,0.68984
16.5000,100.9423,100.2560,0.68632
16.5833,101.1725,100.4720,0.70050
16.6667,101.4026,100.7060,0.69664
16.7500,101.6322,100.9220,0.71018
16.8333,101.8614,101.1560,0.70539
16.9167,102.0905,101.3720,0.71852
17.0000,102.3190,101.5880,0.73103
17.0833,102.5472,101.8220,0.72517
17.1667,102.7752,102.0380,0.73720
17.2500,103.0026,102.2540,0.74858
17.3333,103.2296,102.4880,0.74157
17.4167,103.4564,102.7040,0.75243
17.5000,103.6826,102.9200,0.76260
17.5833,103.9083,103.1360,0.77235
17.6667,104.1339,103.3520,0.78194
17.7500,104.3588,103.5860,0.77282
17.8333,104.5833,103.8020,0.78126
17.9167,104.8075,104.0180,0.78951
18.0000,105.0310,104.2340,0.79702
18.0833,105.2541,104.4500,0.80407
18.1667,105.4769,104.6660,0.81090
18.2500,105.6990,104.8820,0.81698
18.3333,105.9206,105.0980,0.82257
18.4167,106.1419,105.3140,0.82792
18.5000,106.3625,105.5300,0.83250
18.5833,106.5826,105.7460,0.83656
18.6667,106.8024,105.9440,0.85836
18.7500,107.0214,106.1600,0.86137
18.8333,107.2398,106.3760,0.86384
18.9167,107.4580,106.5920,0.86603
19.0000,107.6754,106.8080,0.86742
19.0833,107.8922,107.0060,0.88624
19.1667,108.1088,107.2220,0.88677
19.2500,108.3245,107.4380,0.88647
19.3333,108.5396,107.6360,0.90359
19.4167,108.7544,107.8520,0.90239
19.5000,108.9684,108.0500,0.91836
19.5833,109.1817,108.2660,0.91573
19.6667,109.3948,108.4640,0.93076
19.7500,109.6069,108.6800,0.92694
19.8333,109.8185,108.8780,0.94052
19.9167,110.0297,109.0760,0.95373
20.0000,110.2401,109.2920,0.94808
20.0833,110.4498,109.4900,0.95981
20.1667,110.6592,109.6880,0.97117
20.2500,110.8676,109.9040,0.96365
20.3333,111.0755,110.1020,0.97349
20.4167,111.2830,110.3000,0.98295
20.5000,111.4895,110.4980,0.99152
20.5833,111.6954,110.6960,0.99944
20.6667,111.9010,110.8940,1.00697
20.7500,112.1056,111.0920,1.01359
20.8333,112.3096,111.2900,1.01956
20.9167,112.5131,111.4880,1.02512
21.0000,112.7158,111.6860,1.02976
21.0833,112.9177,111.8840,1.03375
21.1667,113.1193,112.0820,1.03730
21.2500,113.3199,112.2800,1.03995
21.3333,113.5199,112.4600,1.05991
21.4167,113.7194,112.6580,1.06145
21.5000,113.9181,112.8560,1.06206
21.5833,114.1160,113.0360,1.07999
21.6667,114.3135,113.2340,1.07947
21.7500,114.5100,113.4320,1.07802
21.8333,114.7059,113.6120,1.09389
21.9167,114.9013,113.8100,1.09130
22.0000,115.0958,113.9900,1.10578
22.0833,115.2896,114.1880,1.10157
22.1667,115.4829,114.3680,1.11489
22.2500,115.6753,114.5480,1.12728
22.3333,115.8670,114.7460,1.12097
22.4167,116.0582,114.9260,1.13218
22.5000,116.2485,115.1060,1.14247
22.5833,116.4380,115.2860,1.15204
22.6667,116.6271,115.4660,1.16114
22.7500,116.8153,115.6640,1.15130
22.8333,117.0027,115.8440,1.15875
22.9167,117.1897,116.0240,1.16571
23.0000,117.3757,116.2040,1.17174
23.0833,117.5611,116.3840,1.17706
23.1667,117.7459,116.5640,1.18188
23.2500,117.9298,116.7260,1.20377
23.3333,118.1129,116.9060,1.20694
23.4167,118.2956,117.0860,1.20962
23.5000,118.4774,117.2660,1.21136
23.5833,118.6584,117.4460,1.21239
23.6667,118.8389,117.6080,1.23092
23.7500,119.0185,117.7880,1.23051
23.8333,119.1974,117.9680,1.22938
23.9167,119.3758,118.1300,1.24575
24.0000,119.5532,118.3100,1.24319
24.0833,119.7299,118.4720,1.25792
24.1667,119.9061,118.6520,1.25413
24.2500,120.0814,118.8140,1.26742
24.3333,120.2560,118.9760,1.27999
24.4167,120.4301,119.1560,1.27405
24.5000,120.6032,119.3180,1.28519
24.5833,120.7756,119.4800,1.29560
24.6667,120.9475,119.6420,1.30551
24.7500,121.1185,119.8220,1.29650
24.8333,121.2888,119.9840,1.30477
24.9167,121.4585,120.1460,1.31253
25.0000,121.6274,120.3080,1.31938
25.0833,121.7955,120.4700,1.32551
25.1667,121.9631,120.6320,1.33113
25.2500,122.1298,120.7940,1.33583
25.3333,122.2958,120.9560,1.33983
25.4167,122.4613,121.1180,1.34331
25.5000,122.6259,121.2620,1.36389
25.5833,122.7898,121.4240,1.36575
25.6667,122.9531,121.5860,1.36711
25.7500,123.1156,121.7480,1.36756
25.8333,123.2773,121.8920,1.38531
25.9167,123.4386,122.0540,1.38455
26.0000,123.5989,122.2160,1.38290
26.0833,123.7585,122.3600,1.39854
26.1667,123.9177,122.5220,1.39567
26.2500,124.0759,122.6660,1.40992
26.3333,124.2335,122.8280,1.40546
26.4167,124.3905,122.9720,1.41850
26.5000,124.5467,123.1160,1.43066
26.5833,124.7021,123.2780,1.42412
26.6667,124.8571,123.4220,1.43508
26.7500,125.0112,123.5660,1.44516
26.8333,125.1646,123.7100,1.45456
26.9167,125.3174,123.8720,1.44545
27.0000,125.4695,124.0160,1.45347
27.0833,125.6208,124.1600,1.46081
27.1667,125.7717,124.3040,1.46765
27.2500,125.9216,124.4480,1.47363
27.3333,126.0709,124.5920,1.47893
27.4167,126.2197,124.7360,1.48374
27.5000,126.3677,124.8800,1.48769
27.5833,126.5150,125.0240,1.49097
27.6667,126.6618,125.1500,1.51175
27.7500,126.8077,125.2940,1.51369
27.8333,126.9530,125.4380,1.51497
27.9167,127.0978,125.5820,1.51575
28.0000,127.2417,125.7260,1.51570
28.0833,127.3850,125.8520,1.53298
28.1667,127.5278,125.9960,1.53178
28.2500,127.6698,126.1220,1.54775
28.3333,127.8111,126.2660,1.54507
28.4167,127.9519,126.3920,1.55991
28.5000,128.0919,126.5360,1.55592
28.5833,128.2313,126.6620,1.56929
28.6667,128.3702,126.8060,1.56418
28.7500,128.5083,126.9320,1.57626
28.8333,128.6457,127.0760,1.56969
28.9167,128.7827,127.2020,1.58066
29.0000,128.9188,127.3280,1.59082
29.0833,129.0543,127.4540,1.60034
29.1667,129.1894,127.5980,1.59140
29.2500,129.3237,127.7240,1.59966
29.3333,129.4573,127.8500,1.60730
29.4167,129.5905,127.9760,1.61447
29.5000,129.7229,128.1020,1.62086
29.5833,129.8546,128.2280,1.62663
29.6667,129.9859,128.3540,1.63193
29.7500,130.1165,128.4800,1.63647
29.8333,130.2464,128.6060,1.64039
29.9167,130.3758,128.7320,1.64385
30.0000,130.5045,128.8580,1.64655
30.0833,130.6326,128.9840,1.64864
30.1667,130.7603,129.1100,1.65028
30.2500,130.8872,129.2180,1.66917
30.3333,131.0135,129.3440,1.66946
30.4167,131.1393,129.4700,1.66930
30.5000,131.2644,129.5780,1.68640
30.5833,131.3889,129.7040,1.68490
30.6667,131.5130,129.8300,1.68297
30.7500,131.6363,129.9380,1.69830
30.8333,131.7590,130.0640,1.69504
30.9167,131.8814,130.1720,1.70935
31.0000,132.0029,130.2980,1.70493
31.0833,132.1239,130.4060,1.71794
31.1667,132.2445,130.5320,1.71252
31.2500,132.3644,130.6400,1.72437
31.3333,132.4837,130.7660,1.71766
31.4167,132.6025,130.8740,1.72853
31.5000,132.7207,130.9820,1.73869
31.5833,132.8383,131.0900,1.74828
31.6667,132.9555,131.2160,1.73946
31.7500,133.0719,131.3240,1.74794
31.8333,133.1879,131.4320,1.75586
31.9167,133.3034,131.5400,1.76337
32.0000,133.4182,131.6480,1.77020
32.0833,133.5325,131.7560,1.77647
32.1667,133.6463,131.8820,1.76434
32.2500,133.7595,131.9900,1.76953
32.3333,133.8722,132.0980,1.77418
32.4167,133.9844,132.2060,1.77842
32.5000,134.0960,132.3140,1.78200
32.5833,134.2070,132.4040,1.80305
32.6667,134.3177,132.5120,1.80570
32.7500,134.4277,132.6200,1.80768
32.8333,134.5371,132.7280,1.80915
32.9167,134.6462,132.8360,1.81022
33.0000,134.7546,132.9440,1.81064
33.0833,134.8625,133.0340,1.82855
33.1667,134.9701,133.1420,1.82807
33.2500,135.0769,133.2500,1.82695
33.3333,135.1833,133.3580,1.82532
33.4167,135.2893,133.4480,1.84131
33.5000,135.3947,133.5560,1.83866
33.5833,135.4995,133.6460,1.85352
33.6667,135.6040,133.7540,1.85000
33.7500,135.7079,133.8440,1.86385
33.8333,135.8112,133.9520,1.85922
33.9167,135.9142,134.0420,1.87221
34.0000,136.0166,134.1500,1.86659
34.0833,136.1185,134.2400,1.87848
34.1667,136.2200,134.3480,1.87201
34.2500,136.3209,134.4380,1.88294
34.3333,136.4214,134.5280,1.89338
34.4167,136.5215,134.6360,1.88547
34.5000,136.6210,134.7260,1.89496
34.5833,136.7200,134.8160,1.90398
34.6667,136.8186,134.9240,1.89464
34.7500,136.9167,135.0140,1.90272
34.8333,137.0143,135.1040,1.91033
34.9167,137.1116,135.1940,1.91760
35.0000,137.2083,135.2840,1.92429
35.0833,137.3045,135.3920,1.91251
35.1667,137.4004,135.4820,1.91840
35.2500,137.4957,135.5720,1.92372
35.3333,137.5906,135.6620,1.92859
35.4167,137.6851,135.7520,1.93312
35.5000,137.7791,135.8420,1.93709
35.5833,137.8726,135.9320,1.94061
35.6667,137.9658,136.0220,1.94381
35.7500,138.0584,136.1120,1.94645
35.8333,138.1507,136.2020,1.94865
35.9167,138.2425,136.2740,1.96853
36.0000,138.3339,136.3640,1.96987
36.0833,138.4248,136.4540,1.97077
36.1667,138.5154,136.5440,1.97136
36.2500,138.6054,136.6340,1.97141
36.3333,138.6950,136.7240,1.97103
36.4167,138.7843,136.7960,1.98834
36.5000,138.8731,136.8860,1.98712
36.5833,138.9615,136.9760,1.98549
36.6667,139.0495,137.0480,2.00154
36.7500,139.1371,137.1380,1.99908
36.8333,139.2242,137.2280,1.99621
36.9167,139.3110,137.3000,2.01103
37.0000,139.3973,137.3900,2.00734
37.0833,139.4832,137.4800,2.00324
37.1667,139.5688,137.5520,2.01685
37.2500,139.6539,137.6420,2.01195
37.3333,139.7387,137.7140,2.02465
37.4167,139.8231,137.8040,2.01906
37.5000,139.9070,137.8760,2.03098
37.5833,139.9905,137.9660,2.02450
37.6667,140.0737,138.0380,2.03574
37.7500,140.1565,138.1100,2.04648
37.8333,140.2388,138.2000,2.03884
37.9167,140.3209,138.2720,2.04892
38.0000,140.4025,138.3440,2.05851
38.0833,140.4837,138.4340,2.04973
38.1667,140.5647,138.5060,2.05867
38.2500,140.6451,138.5780,2.06713
38.3333,140.7252,138.6680,2.05722
38.4167,140.8050,138.7400,2.06504
38.5000,140.8844,138.8120,2.07239
38.5833,140.9634,138.8840,2.07937
38.6667,141.0421,138.9560,2.08609
38.7500,141.1203,139.0460,2.07434
38.8333,141.1982,139.1180,2.08024
38.9167,141.2759,139.1900,2.08587
39.0000,141.3530,139.2620,2.09105
39.0833,141.4299,139.3340,2.09587
39.1667,141.5064,139.4060,2.10043
39.2500,141.5825,139.4780,2.10455
39.3333,141.6583,139.5500,2.10832
39.4167,141.7338,139.6220,2.11183
39.5000,141.8089,139.6940,2.11490
39.5833,141.8836,139.7660,2.11764
39.6667,141.9581,139.8380,2.12012
39.7500,142.0322,139.9100,2.12217
39.8333,142.1059,139.9820,2.12388
39.9167,142.1793,140.0540,2.12534
40.0000,142.2524,140.1260,2.12638
40.0833,142.3251,140.1980,2.12709
40.1667,142.3976,140.2700,2.12755
40.2500,142.4696,140.3240,2.14560
40.3333,142.5413,140.3960,2.14532
40.4167,142.6128,140.4680,2.14480
40.5000,142.6839,140.5400,2.14388
40.5833,142.7546,140.6120,2.14262
40.6667,142.8251,140.6660,2.15914
40.7500,142.8953,140.7380,2.15725
40.8333,142.9650,140.8100,2.15505
40.9167,143.0346,140.8640,2.17061
41.0000,143.1038,140.9360,2.16778
41.0833,143.1726,141.0080,2.16463
41.1667,143.2413,141.0620,2.17926
41.2500,143.3095,141.1340,2.17550
41.3333,143.3774,141.2060,2.17143
41.4167,143.4451,141.2600,2.18514
41.5000,143.5125,141.3320,2.18046
41.5833,143.5795,141.3860,2.19348
41.6667,143.6463,141.4580,2.18829
41.7500,143.7127,141.5120,2.20071
41.8333,143.7788,141.5840,2.19484
41.9167,143.8448,141.6380,2.20675
42.0000,143.9103,141.7100,2.20029
42.0833,143.9755,141.7640,2.21154
42.1667,144.0406,141.8360,2.20458
42.2500,144.1052,141.8900,2.21525
42.3333,144.1696,141.9620,2.20763
42.4167,144.2338,142.0160,2.21781
42.5000,144.2976,142.0880,2.20962
42.5833,144.3612,142.1420,2.21916
42.6667,144.4245,142.1960,2.22849
42.7500,144.4875,142.2680,2.21946
42.8333,144.5502,142.3220,2.22816
42.9167,144.6127,142.3760,2.23665
43.0000,144.6748,142.4480,2.22680
43.0833,144.7367,142.5020,2.23467
43.1667,144.7983,142.5560,2.24235
43.2500,144.8597,142.6100,2.24968
43.3333,144.9207,142.6820,2.23874
43.4167,144.9816,142.7360,2.24561
43.5000,145.0421,142.7900,2.25215
43.5833,145.1024,142.8440,2.25841
43.6667,145.1625,142.9160,2.24649
43.7500,145.2222,142.9700,2.25223
43.8333,145.2817,143.0240,2.25772
43.9167,145.3410,143.0780,2.26301
44.0000,145.4000,143.1320,2.26798
44.0833,145.4587,143.1860,2.27270
44.1667,145.5172,143.2400,2.27723
44.2500,145.5754,143.2940,2.28143
44.3333,145.6334,143.3660,2.26739
44.4167,145.6912,143.4200,2.27116
44.5000,145.7486,143.4740,2.27462
44.5833,145.8058,143.5280,2.27783
44.6667,145.8629,143.5820,2.28086
44.7500,145.9196,143.6360,2.28358
44.8333,145.9761,143.6900,2.28606
44.9167,146.0324,143.7440,2.28836
45.0000,146.0884,143.7980,2.29035
45.0833,146.1441,143.8520,2.29211
45.1667,146.1997,143.9060,2.29369
45.2500,146.2550,143.9600,2.29497
45.3333,146.3100,144.0140,2.29601
45.4167,146.3649,144.0500,2.31489
45.5000,146.4195,144.1040,2.31547
45.5833,146.4738,144.1580,2.31581
45.6667,146.5280,144.2120,2.31600
45.7500,146.5819,144.2660,2.31588
45.8333,146.6355,144.3200,2.31554
45.9167,146.6890,144.3740,2.31504
46.0000,146.7422,144.4100,2.33225
46.0833,146.7952,144.4640,2.33123
46.1667,146.8481,144.5180,2.33005
46.2500,146.9006,144.5720,2.32859
46.3333,146.9529,144.6260,2.32691
46.4167,147.0051,144.6620,2.34307
46.5000,147.0570,144.7160,2.34095
46.5833,147.1086,144.7700,2.33862
46.6667,147.1601,144.8240,2.33613
46.7500,147.2114,144.8600,2.35136
46.8333,147.2624,144.9140,2.34838
46.9167,147.3132,144.9680,2.34525
47.0000,147.3638,145.0040,2.35985
47.0833,147.4142,145.0580,2.35623
47.1667,147.4645,145.1120,2.35247
47.2500,147.5144,145.1480,2.36644
47.3333,147.5642,145.2020,2.36220
47.4167,147.6138,145.2560,2.35782
47.5000,147.6632,145.2920,2.37118
47.5833,147.7123,145.3460,2.36633
47.6667,147.7613,145.4000,2.36133
47.7500,147.8101,145.4360,2.37408
47.8333,147.8586,145.4900,2.36863
47.9167,147.9070,145.5260,2.38103
48.0000,147.9552,145.5800,2.37518
48.0833,148.0031,145.6160,2.38713
48.1667,148.0509,145.6700,2.38095
48.2500,148.0985,145.7240,2.37451
48.3333,148.1459,145.7600,2.38588
48.4167,148.1931,145.8140,2.37911
48.5000,148.2401,145.8500,2.39010
48.5833,148.2869,145.9040,2.38289
48.6667,148.3335,145.9400,2.39355
48.7500,148.3800,145.9760,2.40396
48.8333,148.4262,146.0300,2.39619
48.9167,148.4723,146.0660,2.40629
49.0000,148.5181,146.1200,2.39814
49.0833,148.5638,146.1560,2.40781
