time_hrs,T_engine_F,T_cw_F,delta_F
0.0833,75.0000,75.0020,-0.00200
0.1667,75.0000,75.0020,-0.00200
0.2500,75.0000,75.0020,-0.00200
0.3333,75.0000,75.0020,-0.00200
0.4167,75.0000,75.0020,-0.00200
0.5000,75.0000,75.0020,-0.00200
0.5833,75.0000,75.0020,-0.00200
0.6667,75.0000,75.0020,-0.00200
0.7500,75.0000,75.0020,-0.00200
0.8333,75.0000,75.0020,-0.00200
0.9167,75.0000,75.0020,-0.00200
1.0000,75.0000,75.0020,-0.00200
1.0833,75.0000,75.0020,-0.00200
1.1667,75.0000,75.0020,-0.00200
1.2500,75.0000,75.0020,-0.00199
1.3333,75.0000,75.0020,-0.00197
1.4167,75.0001,75.0020,-0.00194
1.5000,75.0001,75.0020,-0.00189
1.5833,75.0002,75.0020,-0.00179
1.6667,75.0004,75.0020,-0.00163
1.7500,75.0006,75.0020,-0.00137
1.8333,75.0010,75.0020,-0.00100
1.9167,75.0015,75.0020,-0.00045
2.0000,75.0023,75.0020,0.00030
2.0833,75.0033,75.0020,0.00133
2.1667,75.0047,75.0020,0.00270
2.2500,75.0065,75.0020,0.00447
2.3333,75.0087,75.0020,0.00671
2.4167,75.0115,75.0020,0.00952
2.5000,75.0150,75.0200,-0.00504
2.5833,75.0191,75.0200,-0.00087
2.6667,75.0241,75.0200,0.00412
2.7500,75.0300,75.0200,0.01001
2.8333,75.0369,75.0380,-0.00111
2.9167,75.0449,75.0380,0.00687
3.0000,75.0540,75.0560,-0.00200
3.0833,75.0644,75.0560,0.00840
3.1667,75.0761,75.0740,0.00215
3.2500,75.0893,75.0740,0.01531
3.3333,75.1040,75.0920,0.01196
3.4167,75.1202,75.1100,0.01022
3.5000,75.1381,75.1280,0.01009
3.5833,75.1577,75.1460,0.01168
3.6667,75.1791,75.1640,0.01507
3.7500,75.2023,75.1820,0.02026
3.8333,75.2273,75.2180,0.00934
3.9167,75.2544,75.2360,0.01838
4.0000,75.2834,75.2540,0.02937
4.0833,75.3144,75.2900,0.02437
4.1667,75.3475,75.3260,0.02147
4.2500,75.3826,75.3620,0.02061
4.3333,75.4199,75.3980,0.02186
4.4167,75.4593,75.4340,0.02530
4.5000,75.5009,75.4700,0.03085
4.5833,75.5446,75.5060,0.03857
4.6667,75.5905,75.5600,0.03054
4.7500,75.6387,75.5960,0.04265
4.8333,75.6890,75.6500,0.03897
4.9167,75.7416,75.6860,0.05555
5.0000,75.7963,75.7400,0.05629
5.0833,75.8532,75.7940,0.05924
5.1667,75.9125,75.8480,0.06446
5.2500,75.9738,75.9200,0.05382
5.3333,76.0374,75.9740,0.06336
5.4167,76.1032,76.0460,0.05718
5.5000,76.1711,76.1000,0.07108
5.5833,76.2411,76.1720,0.06915
5.6667,76.3134,76.2440,0.06945
5.7500,76.3878,76.3160,0.07179
5.8333,76.4642,76.3880,0.07624
5.9167,76.5429,76.4600,0.08288
6.0000,76.6235,76.5320,0.09150
6.0833,76.7062,76.6040,0.10218
6.1667,76.7910,76.6940,0.09698
6.2500,76.8777,76.7840,0.09370
6.3333,76.9664,76.8560,0.11040
6.4167,77.0572,76.9460,0.11118
6.5000,77.1498,77.0360,0.11378
6.5833,77.2443,77.1260,0.11830
6.6667,77.3408,77.2160,0.12483
6.7500,77.4391,77.3060,0.13310
6.8333,77.5392,77.4140,0.12521
6.9167,77.6413,77.5040,0.13726
7.0000,77.7450,77.5940,0.15097
7.0833,77.8504,77.7020,0.14844
7.1667,77.9578,77.8100,0.14776
7.2500,78.0667,77.9180,0.14867
7.3333,78.1773,78.0080,0.16925
7.4167,78.2896,78.1160,0.17362
7.5000,78.4035,78.2240,0.17948
7.5833,78.5189,78.3320,0.18694
7.6667,78.6361,78.4580,0.17810
7.7500,78.7547,78.5660,0.18868
7.8333,78.8748,78.6740,0.20076
7.9167,78.9965,78.8000,0.19649
8.0000,79.1195,78.9080,0.21153
8.0833,79.2440,79.0340,0.21001
8.1667,79.3701,79.1600,0.21006
8.2500,79.4973,79.2680,0.22934
8.3333,79.6260,79.3940,0.23197
8.4167,79.7561,79.5200,0.23610
8.5000,79.8874,79.6460,0.24138
8.5833,80.0199,79.7720,0.24794
8.6667,80.1539,79.8980,0.25592
8.7500,80.2890,80.0240,0.26498
8.8333,80.4252,80.1680,0.25724
8.9167,80.5629,80.2940,0.26885
9.0000,80.7015,80.4200,0.28146
9.0833,80.8412,80.5640,0.27720
9.1667,80.9822,80.6900,0.29223
9.2500,81.1242,80.8340,0.29017
9.3333,81.2672,80.9600,0.30718
9.4167,81.4114,81.1040,0.30741
9.5000,81.5565,81.2300,0.32649
9.5833,81.7026,81.3740,0.32856
9.6667,81.8498,81.5180,0.33179
9.7500,81.9978,81.6620,0.33579
9.8333,82.1467,81.8060,0.34073
9.9167,82.2968,81.9500,0.34675
10.0000,82.4475,82.0940,0.35349
10.0833,82.5991,82.2380,0.36110
10.1667,82.7517,82.3820,0.36974
10.2500,82.9050,82.5260,0.37902
