time_hrs,T_engine_F,T_cw_F,delta_F
0.0833,73.0000,73.0040,-0.00400
0.1667,73.0000,73.0040,-0.00400
0.2500,73.0000,73.0040,-0.00400
0.3333,73.0000,73.0040,-0.00400
0.4167,73.0000,73.0040,-0.00400
0.5000,73.0000,73.0040,-0.00400
0.5833,73.0000,73.0040,-0.00400
0.6667,73.0000,73.0040,-0.00400
0.7500,73.0000,73.0040,-0.00400
0.8333,73.0000,73.0040,-0.00400
0.9167,73.0000,73.0040,-0.00400
1.0000,73.0000,73.0040,-0.00400
1.0833,73.0000,73.0040,-0.00400
1.1667,73.0000,73.0040,-0.00400
1.2500,73.0000,73.0040,-0.00400
1.3333,73.0000,73.0040,-0.00399
1.4167,73.0000,73.0040,-0.00397
1.5000,73.0001,73.0040,-0.00395
1.5833,73.0001,73.0040,-0.00390
1.6667,73.0002,73.0040,-0.00382
1.7500,73.0003,73.0040,-0.00370
1.8333,73.0005,73.0040,-0.00352
1.9167,73.0008,73.0040,-0.00325
2.0000,73.0011,73.0040,-0.00286
2.0833,73.0017,73.0040,-0.00233
2.1667,73.0024,73.0040,-0.00162
2.2500,73.0033,73.0040,-0.00069
2.3333,73.0045,73.0040,0.00051
2.4167,73.0060,73.0040,0.00202
2.5000,73.0079,73.0040,0.00389
2.5833,73.0102,73.0040,0.00619
2.6667,73.0130,73.0040,0.00896
2.7500,73.0163,73.0220,-0.00574
2.8333,73.0202,73.0220,-0.00184
2.9167,73.0247,73.0220,0.00271
3.0000,73.0300,73.0220,0.00798
3.0833,73.0360,73.0400,-0.00399
3.1667,73.0429,73.0400,0.00289
3.2500,73.0506,73.0400,0.01065
3.3333,73.0594,73.0580,0.00136
3.4167,73.0691,73.0580,0.01108
3.5000,73.0798,73.0760,0.00385
3.5833,73.0917,73.0760,0.01573
3.6667,73.1048,73.0940,0.01078
3.7500,73.1190,73.1120,0.00702
3.8333,73.1345,73.1300,0.00450
3.9167,73.1513,73.1300,0.02130
4.0000,73.1694,73.1480,0.02141
4.0833,73.1889,73.1660,0.02288
4.1667,73.2098,73.1840,0.02578
4.2500,73.2321,73.2200,0.01208
4.3333,73.2558,73.2380,0.01783
4.4167,73.2811,73.2560,0.02510
4.5000,73.3078,73.2740,0.03385
4.5833,73.3361,73.3100,0.02612
4.6667,73.3660,73.3280,0.03797
4.7500,73.3973,73.3640,0.03335
4.8333,73.4303,73.4000,0.03029
4.9167,73.4649,73.4360,0.02887
5.0000,73.5010,73.4540,0.04699
5.0833,73.5387,73.4900,0.04872
5.1667,73.5781,73.5260,0.05209
5.2500,73.6190,73.5800,0.03903
5.3333,73.6616,73.6160,0.04558
5.4167,73.7058,73.6520,0.05379
5.5000,73.7516,73.6880,0.06356
5.5833,73.7989,73.7420,0.05693
5.6667,73.8480,73.7780,0.06997
5.7500,73.8985,73.8320,0.06654
5.8333,73.9507,73.8860,0.06470
5.9167,74.0045,73.9400,0.06450
6.0000,74.0598,73.9940,0.06582
6.0833,74.1167,74.0300,0.08669
6.1667,74.1752,74.1020,0.07319
6.2500,74.2352,74.1560,0.07916
6.3333,74.2967,74.2100,0.08666
6.4167,74.3597,74.2640,0.09575
6.5000,74.4243,74.3360,0.08826
6.5833,74.4903,74.3900,0.10026
6.6667,74.5578,74.4440,0.11382
6.7500,74.6267,74.5160,0.11075
6.8333,74.6971,74.5880,0.10912
6.9167,74.7690,74.6600,0.10900
7.0000,74.8422,74.7140,0.12821
7.0833,74.9168,74.7860,0.13081
7.1667,74.9929,74.8580,0.13487
7.2500,75.0702,74.9300,0.14021
7.3333,75.1489,75.0020,0.14688
7.4167,75.2290,75.0920,0.13697
7.5000,75.3103,75.1640,0.14628
7.5833,75.3929,75.2360,0.15687
7.6667,75.4768,75.3080,0.16882
7.7500,75.5619,75.3980,0.16393
7.8333,75.6483,75.4700,0.17828
7.9167,75.7359,75.5600,0.17594
8.0000,75.8247,75.6500,0.17469
8.0833,75.9146,75.7220,0.19263
8.1667,76.0058,75.8120,0.19383
8.2500,76.0981,75.9020,0.19606
8.3333,76.1914,75.9920,0.19942
8.4167,76.2860,76.0820,0.20400
8.5000,76.3815,76.1720,0.20955
8.5833,76.4782,76.2620,0.21617
8.6667,76.5760,76.3520,0.22396
8.7500,76.6747,76.4420,0.23267
8.8333,76.7744,76.5320,0.24239
8.9167,76.8752,76.6220,0.25323
9.0000,76.9769,76.7300,0.24693
9.0833,77.0796,76.8200,0.25960
9.1667,77.1833,76.9280,0.25534
9.2500,77.2879,77.0180,0.26988
9.3333,77.3933,77.1260,0.26734
9.4167,77.4998,77.2160,0.28382
9.5000,77.6071,77.3240,0.28305
9.5833,77.7151,77.4140,0.30115
9.6667,77.8242,77.5220,0.30222
9.7500,77.9340,77.6300,0.30399
9.8333,78.0446,77.7380,0.30658
9.9167,78.1561,77.8280,0.32810
10.0000,78.2683,77.9360,0.33227
10.0833,78.3812,78.0440,0.33721
10.1667,78.4950,78.1520,0.34303
10.2500,78.6095,78.2600,0.34946
10.3333,78.7246,78.3680,0.35661
10.4167,78.8406,78.4760,0.36460
10.5000,78.9571,78.5840,0.37315
10.5833,79.0744,78.6920,0.38238
10.6667,79.1924,78.8000,0.39241
10.7500,79.3109,78.9260,0.38495
10.8333,79.4301,79.0340,0.39612
10.9167,79.5501,79.1420,0.40806
11.0000,79.6705,79.2500,0.42047
11.0833,79.7915,79.3760,0.41547
11.1667,79.9132,79.4840,0.42920
11.2500,80.0353,79.5920,0.44335
11.3333,80.1580,79.7180,0.44005
11.4167,80.2814,79.8260,0.45544
11.5000,80.4052,79.9520,0.45322
11.5833,80.5295,80.0600,0.46951
11.6667,80.6545,80.1860,0.46846
11.7500,80.7798,80.2940,0.48575
11.8333,80.9055,80.4200,0.48552
11.9167,81.0319,80.5280,0.50391
12.0000,81.1586,80.6540,0.50461
12.0833,81.2858,80.7800,0.50575
12.1667,81.4135,80.8880,0.52548
12.2500,81.5415,81.0140,0.52748
12.3333,81.6699,81.1400,0.52989
12.4167,81.7989,81.2480,0.55085
12.5000,81.9281,81.3740,0.55405
12.5833,82.0576,81.5000,0.55763
12.6667,82.1877,81.6080,0.57973
12.7500,82.3180,81.7340,0.58403
12.8333,82.4487,81.8600,0.58869
12.9167,82.5798,81.9860,0.59383
13.0000,82.7111,82.1120,0.59915
13.0833,82.8428,82.2380,0.60478
13.1667,82.9749,82.3460,0.62888
13.2500,83.1071,82.4720,0.63512
13.3333,83.2396,82.5980,0.64164
13.4167,83.3726,82.7240,0.64861
13.5000,83.5057,82.8500,0.65568
13.5833,83.6390,82.9760,0.66302
13.6667,83.7728,83.1020,0.67077
13.7500,83.9066,83.2280,0.67860
13.8333,84.0407,83.3540,0.68666
13.9167,84.1751,83.4800,0.69512
14.0000,84.3096,83.6060,0.70362
14.0833,84.4443,83.7320,0.71234
14.1667,84.5794,83.8580,0.72142
14.2500,84.7145,83.9840,0.73052
14.3333,84.8498,84.1100,0.73982
14.4167,84.9854,84.2360,0.74945
14.5000,85.1211,84.3620,0.75908
14.5833,85.2569,84.4880,0.76888
14.6667,85.3930,84.6140,0.77899
14.7500,85.5291,84.7400,0.78908
14.8333,85.6653,84.8660,0.79932
14.9167,85.8018,84.9920,0.80984
15.0000,85.9383,85.1360,0.80233
15.0833,86.0749,85.2620,0.81293
15.1667,86.2118,85.3880,0.82380
15.2500,86.3486,85.5140,0.83461
15.3333,86.4855,85.6400,0.84552
15.4167,86.6227,85.7660,0.85668
15.5000,86.7598,85.8920,0.86776
15.5833,86.8969,86.0180,0.87891
15.6667,87.0343,86.1440,0.89030
15.7500,87.1716,86.2880,0.88358
15.8333,87.3089,86.4140,0.89493
15.9167,87.4465,86.5400,0.90648
16.0000,87.5839,86.6660,0.91791
16.0833,87.7214,86.7920,0.92939
16.1667,87.8591,86.9180,0.94106
16.2500,87.9966,87.0440,0.95259
16.3333,88.1341,87.1700,0.96414
16.4167,88.2719,87.3140,0.95787
16.5000,88.4094,87.4400,0.96944
16.5833,88.5470,87.5660,0.98102
16.6667,88.6848,87.6920,0.99276
16.7500,88.8223,87.8180,1.00432
16.8333,88.9599,87.9440,1.01588
16.9167,89.0976,88.0700,1.02758
17.0000,89.2351,88.2140,1.02109
17.0833,89.3726,88.3400,1.03258
17.1667,89.5102,88.4660,1.04420
17.2500,89.6476,88.5920,1.05561
17.3333,89.7850,88.7180,1.06698
17.4167,89.9225,88.8440,1.07847
17.5000,90.0597,88.9700,1.08974
17.5833,90.1970,89.0960,1.10095
17.6667,90.3343,89.2400,1.09427
17.7500,90.4714,89.3660,1.10535
17.8333,90.6084,89.4920,1.11637
17.9167,90.7455,89.6180,1.12747
18.0000,90.8823,89.7440,1.13833
18.0833,91.0191,89.8700,1.14911
18.1667,91.1560,89.9960,1.15996
18.2500,91.2926,90.1220,1.17056
18.3333,91.4291,90.2480,1.18106
18.4167,91.5656,90.3740,1.19162
18.5000,91.7019,90.5000,1.20192
18.5833,91.8381,90.6260,1.21211
18.6667,91.9743,90.7700,1.20435
18.7500,92.1103,90.8960,1.21431
18.8333,92.2461,91.0220,1.22415
18.9167,92.3820,91.1480,1.23403
19.0000,92.5176,91.2740,1.24363
19.0833,92.6531,91.4000,1.25309
19.1667,92.7886,91.5260,1.26258
19.2500,92.9238,91.6520,1.27177
19.3333,93.0588,91.7780,1.28083
19.4167,93.1939,91.9040,1.28990
19.5000,93.3287,92.0300,1.29866
19.5833,93.4633,92.1560,1.30727
19.6667,93.5979,92.2820,1.31589
19.7500,93.7322,92.4080,1.32419
19.8333,93.8663,92.5160,1.35034
19.9167,94.0005,92.6420,1.35848
20.0000,94.1343,92.7680,1.36629
20.0833,94.2679,92.8940,1.37394
20.1667,94.4016,93.0200,1.38158
20.2500,94.5349,93.1460,1.38888
20.3333,94.6680,93.2720,1.39601
20.4167,94.8011,93.3980,1.40311
20.5000,94.9339,93.5240,1.40987
20.5833,95.0665,93.6500,1.41645
20.6667,95.1990,93.7580,1.44100
20.7500,95.3312,93.8840,1.44721
20.8333,95.4632,94.0100,1.45322
20.9167,95.5952,94.1360,1.45919
21.0000,95.7268,94.2620,1.46481
21.0833,95.8582,94.3880,1.47022
21.1667,95.9896,94.4960,1.49360
21.2500,96.1206,94.6220,1.49861
21.3333,96.2514,94.7480,1.50342
21.4167,96.3822,94.8740,1.50817
21.5000,96.5126,94.9820,1.53055
21.5833,96.6427,95.1080,1.53473
21.6667,96.7728,95.2340,1.53884
21.7500,96.9026,95.3600,1.54258
21.8333,97.0321,95.4680,1.56410
21.9167,97.1616,95.5940,1.56756
22.0000,97.2906,95.7200,1.57064
22.0833,97.4195,95.8280,1.59149
22.1667,97.5483,95.9540,1.59427
22.2500,97.6767,96.0800,1.59667
22.3333,97.8048,96.1880,1.61683
22.4167,97.9329,96.3140,1.61892
22.5000,98.0606,96.4220,1.63862
22.5833,98.1881,96.5480,1.64009
22.6667,98.3155,96.6740,1.64147
22.7500,98.4425,96.7820,1.66046
22.8333,98.5692,96.9080,1.66121
22.9167,98.6959,97.0160,1.67986
23.0000,98.8221,97.1420,1.68013
23.0833,98.9481,97.2500,1.69815
23.1667,99.0741,97.3760,1.69807
23.2500,99.1996,97.4840,1.71559
23.3333,99.3249,97.6100,1.71487
23.4167,99.4500,97.7180,1.73204
23.5000,99.5748,97.8440,1.73082
23.5833,99.6993,97.9520,1.74734
23.6667,99.8238,98.0600,1.76375
23.7500,99.9478,98.1860,1.76176
23.8333,100.0715,98.2940,1.77751
23.9167,100.1952,98.4200,1.77516
24.0000,100.3184,98.5280,1.79039
24.0833,100.4414,98.6360,1.80537
24.1667,100.5642,98.7620,1.80223
24.2500,100.6867,98.8700,1.81668
24.3333,100.8089,98.9780,1.83087
24.4167,100.9309,99.1040,1.82694
24.5000,101.0526,99.2120,1.84059
24.5833,101.1740,99.3200,1.85399
24.6667,101.2953,99.4280,1.86725
24.7500,101.4161,99.5540,1.86211
24.8333,101.5367,99.6620,1.87470
24.9167,101.6572,99.7700,1.88716
25.0000,101.7772,99.8780,1.89920
25.0833,101.8970,99.9860,1.91097
25.1667,102.0166,100.1120,1.90462
25.2500,102.1358,100.2200,1.91585
25.3333,102.2548,100.3280,1.92680
25.4167,102.3736,100.4360,1.93762
25.5000,102.4920,100.5440,1.94802
25.5833,102.6102,100.6520,1.95815
25.6667,102.7281,100.7600,1.96814
25.7500,102.8457,100.8680,1.97772
25.8333,102.9630,100.9940,1.96901
25.9167,103.0802,101.1020,1.97817
26.0000,103.1969,101.2100,1.98690
26.0833,103.3134,101.3180,1.99536
26.1667,103.4297,101.4260,2.00368
26.2500,103.5456,101.5340,2.01157
26.3333,103.6612,101.6420,2.01919
26.4167,103.7767,101.7320,2.04466
26.5000,103.8917,101.8400,2.05171
26.5833,104.0065,101.9480,2.05848
26.6667,104.1211,102.0560,2.06511
26.7500,104.2353,102.1640,2.07131
26.8333,104.3492,102.2720,2.07723
26.9167,104.4630,102.3800,2.08300
27.0000,104.5763,102.4880,2.08835
27.0833,104.6894,102.5960,2.09341
27.1667,104.8023,102.6860,2.11633
27.2500,104.9148,102.7940,2.12083
27.3333,105.0270,102.9020,2.12504
27.4167,105.1391,103.0100,2.12909
27.5000,105.2507,103.1180,2.13273
27.5833,105.3621,103.2080,2.15408
27.6667,105.4733,103.3160,2.15728
27.7500,105.5841,103.4240,2.16006
27.8333,105.6946,103.5140,2.18056
27.9167,105.8049,103.6220,2.18289
28.0000,105.9148,103.7300,2.18481
28.0833,106.0244,103.8200,2.20444
28.1667,106.1339,103.9280,2.20592
28.2500,106.2430,104.0360,2.20697
28.3333,106.3517,104.1260,2.22574
28.4167,106.4604,104.2340,2.22636
28.5000,106.5686,104.3420,2.22655
28.5833,106.6765,104.4320,2.24446
28.6667,106.7842,104.5400,2.24421
28.7500,106.8915,104.6300,2.26154
28.8333,106.9986,104.7380,2.26058
28.9167,107.1055,104.8280,2.27747
29.0000,107.2119,104.9360,2.27594
29.0833,107.3181,105.0260,2.29212
29.1667,107.4241,105.1340,2.29014
29.2500,107.5297,105.2240,2.30575
29.3333,107.6351,105.3320,2.30307
29.4167,107.7402,105.4220,2.31823
29.5000,107.8450,105.5120,2.33297
29.5833,107.9494,105.6200,2.32943
29.6667,108.0537,105.7100,2.34373
29.7500,108.1576,105.8180,2.33961
29.8333,108.2612,105.9080,2.35321
29.9167,108.3647,105.9980,2.36665
30.0000,108.4677,106.0880,2.37968
30.0833,108.5704,106.1960,2.37442
30.1667,108.6730,106.2860,2.38700
30.2500,108.7752,106.3760,2.39917
30.3333,108.8771,106.4840,2.39305
30.4167,108.9788,106.5740,2.40477
30.5000,109.0801,106.6640,2.41609
30.5833,109.1811,106.7540,2.42712
30.6667,109.2820,106.8440,2.43799
30.7500,109.3824,106.9520,2.43045
30.8333,109.4826,107.0420,2.44063
30.9167,109.5826,107.1320,2.45064
31.0000,109.6823,107.2220,2.46025
31.0833,109.7816,107.3120,2.46958
31.1667,109.8807,107.4020,2.47875
31.2500,109.9795,107.4920,2.48751
31.3333,110.0780,107.6000,2.47800
31.4167,110.1763,107.6900,2.48632
31.5000,110.2742,107.7800,2.49424
31.5833,110.3719,107.8700,2.50188
31.6667,110.4694,107.9600,2.50935
31.7500,110.5664,108.0500,2.51643
31.8333,110.6632,108.1400,2.52323
31.9167,110.7599,108.2300,2.52987
32.0000,110.8561,108.3200,2.53611
32.0833,110.9521,108.4100,2.54207
32.1667,111.0479,108.5000,2.54787
32.2500,111.1433,108.5900,2.55327
32.3333,111.2384,108.6620,2.57640
32.4167,111.3334,108.7520,2.58137
32.5000,111.4279,108.8420,2.58595
32.5833,111.5222,108.9320,2.59025
32.6667,111.6164,109.0220,2.59438
32.7500,111.7101,109.1120,2.59813
32.8333,111.8036,109.2020,2.60161
32.9167,111.8969,109.2740,2.62292
33.0000,111.9898,109.3640,2.62585
33.0833,112.0825,109.4540,2.62850
33.1667,112.1750,109.5440,2.63100
33.2500,112.2671,109.6160,2.65111
33.3333,112.3589,109.7060,2.65294
33.4167,112.4506,109.7960,2.65462
33.5000,112.5419,109.8860,2.65592
33.5833,112.6329,109.9580,2.67494
33.6667,112.7238,110.0480,2.67581
33.7500,112.8143,110.1380,2.67629
33.8333,112.9045,110.2100,2.69451
33.9167,112.9946,110.3000,2.69457
34.0000,113.0843,110.3900,2.69425
34.0833,113.1737,110.4620,2.71167
34.1667,113.2629,110.5520,2.71092
34.2500,113.3518,110.6240,2.72781
34.3333,113.4404,110.7140,2.72642
34.4167,113.5289,110.8040,2.72488
34.5000,113.6170,110.8760,2.74097
34.5833,113.7048,110.9660,2.73880
34.6667,113.7925,111.0380,2.75446
34.7500,113.8798,111.1280,2.75176
34.8333,113.9668,111.2000,2.76680
34.9167,114.0537,111.2900,2.76368
35.0000,114.1402,111.3620,2.77819
35.0833,114.2264,111.4520,2.77445
35.1667,114.3125,111.5240,2.78855
35.2500,114.3983,111.5960,2.80228
35.3333,114.4838,111.6860,2.79776
35.4167,114.5691,111.7580,2.81108
35.5000,114.6540,111.8480,2.80605
35.5833,114.7388,111.9200,2.81875
35.6667,114.8233,111.9920,2.83130
35.7500,114.9075,112.0820,2.82550
35.8333,114.9914,112.1540,2.83744
35.9167,115.0752,112.2260,2.84922
36.0000,115.1587,112.3160,2.84265
36.0833,115.2418,112.3880,2.85383
36.1667,115.3249,112.4600,2.86486
36.2500,115.4075,112.5500,2.85753
36.3333,115.4900,112.6220,2.86796
36.4167,115.5722,112.6940,2.87823
36.5000,115.6542,112.7660,2.88815
36.5833,115.7358,112.8380,2.89783
36.6667,115.8173,112.9280,2.88935
36.7500,115.8985,113.0000,2.89853
36.8333,115.9795,113.0720,2.90746
36.9167,116.0602,113.1440,2.91624
37.0000,116.1407,113.2160,2.92468
37.0833,116.2209,113.2880,2.93287
37.1667,116.3009,113.3780,2.92291
37.2500,116.3806,113.4500,2.93062
37.3333,116.4601,113.5220,2.93808
37.4167,116.5394,113.5940,2.94539
37.5000,116.6184,113.6660,2.95236
37.5833,116.6971,113.7380,2.95910
37.6667,116.7757,113.8100,2.96568
37.7500,116.8539,113.8820,2.97194
37.8333,116.9320,113.9540,2.97795
37.9167,117.0098,114.0260,2.98382
38.0000,117.0874,114.0980,2.98935
38.0833,117.1647,114.1700,2.99465
38.1667,117.2418,114.2420,2.99981
38.2500,117.3186,114.3140,3.00463
38.3333,117.3952,114.3860,3.00922
38.4167,117.4717,114.4580,3.01367
38.5000,117.5478,114.5300,3.01779
38.5833,117.6237,114.6020,3.02168
38.6667,117.6994,114.6740,3.02543
38.7500,117.7748,114.7460,3.02885
38.8333,117.8500,114.8180,3.03204
38.9167,117.9251,114.8720,3.05309
39.0000,117.9998,114.9440,3.05582
39.0833,118.0743,115.0160,3.05832
39.1667,118.1487,115.0880,3.06068
39.2500,118.2227,115.1600,3.06272
39.3333,118.2965,115.2320,3.06454
39.4167,118.3702,115.2860,3.08422
39.5000,118.4436,115.3580,3.08558
39.5833,118.5167,115.4300,3.08672
39.6667,118.5897,115.5020,3.08772
39.7500,118.6624,115.5740,3.08841
39.8333,118.7349,115.6280,3.10687
39.9167,118.8072,115.7000,3.10720
40.0000,118.8792,115.7720,3.10722
40.0833,118.9510,115.8260,3.12502
40.1667,119.0227,115.8980,3.12468
40.2500,119.0940,115.9700,3.12404
40.3333,119.1652,116.0420,3.12318
40.4167,119.2362,116.0960,3.14018
40.5000,119.3069,116.1680,3.13889
40.5833,119.3774,116.2220,3.15537
40.6667,119.4477,116.2940,3.15372
40.7500,119.5178,116.3660,3.15177
40.8333,119.5876,116.4200,3.16761
40.9167,119.6573,116.4920,3.16531
41.0000,119.7267,116.5640,3.16272
41.0833,119.7959,116.6180,3.17791
41.1667,119.8650,116.6900,3.17497
41.2500,119.9337,116.7440,3.18974
41.3333,120.0023,116.8160,3.18630
41.4167,120.0707,116.8700,3.20073
41.5000,120.1389,116.9420,3.19686
41.5833,120.2068,116.9960,3.21079
41.6667,120.2746,117.0680,3.20659
41.7500,120.3421,117.1220,3.22010
41.8333,120.4094,117.1940,3.21540
41.9167,120.4766,117.2480,3.22858
42.0000,120.5435,117.3200,3.22347
42.0833,120.6101,117.3740,3.23615
42.1667,120.6767,117.4460,3.23071
42.2500,120.7430,117.5000,3.24298
42.3333,120.8091,117.5540,3.25505
42.4167,120.8750,117.6260,3.24900
42.5000,120.9407,117.6800,3.26067
42.5833,121.0061,117.7520,3.25413
42.6667,121.0715,117.8060,3.26548
42.7500,121.1365,117.8600,3.27654
42.8333,121.2014,117.9320,3.26940
42.9167,121.2661,117.9860,3.28015
43.0000,121.3306,118.0400,3.29061
43.0833,121.3949,118.1120,3.28288
43.1667,121.4590,118.1660,3.29303
43.2500,121.5229,118.2200,3.30291
43.3333,121.5866,118.2920,3.29459
43.4167,121.6502,118.3460,3.30415
43.5000,121.7134,118.4000,3.31344
43.5833,121.7765,118.4540,3.32254
43.6667,121.8395,118.5260,3.31352
43.7500,121.9022,118.5800,3.32223
43.8333,121.9648,118.6340,3.33075
43.9167,122.0272,118.6880,3.33916
44.0000,122.0893,118.7600,3.32929
44.0833,122.1512,118.8140,3.33724
44.1667,122.2131,118.8680,3.34508
44.2500,122.2746,118.9220,3.35265
44.3333,122.3360,118.9760,3.36003
44.4167,122.3973,119.0480,3.34930
44.5000,122.4583,119.1020,3.35631
44.5833,122.5191,119.1560,3.36313
44.6667,122.5798,119.2100,3.36984
44.7500,122.6403,119.2640,3.37629
44.8333,122.7006,119.3180,3.38256
44.9167,122.7607,119.3720,3.38872
45.0000,122.8206,119.4260,3.39462
45.0833,122.8803,119.4980,3.38234
45.1667,122.9399,119.5520,3.38795
45.2500,122.9993,119.6060,3.39330
45.3333,123.0585,119.6600,3.39848
45.4167,123.1175,119.7140,3.40355
45.5000,123.1764,119.7680,3.40836
45.5833,123.2350,119.8220,3.41300
45.6667,123.2935,119.8760,3.41753
45.7500,123.3518,119.9300,3.42182
45.8333,123.4099,119.9840,3.42592
45.9167,123.4679,120.0380,3.42992
46.0000,123.5257,120.0920,3.43367
46.0833,123.5833,120.1460,3.43725
46.1667,123.6407,120.2000,3.44073
46.2500,123.6980,120.2540,3.44396
46.3333,123.7550,120.3080,3.44702
46.4167,123.8120,120.3620,3.44997
46.5000,123.8687,120.4160,3.45268
46.5833,123.9252,120.4700,3.45522
46.6667,123.9817,120.5240,3.45766
46.7500,124.0379,120.5600,3.47786
46.8333,124.0939,120.6140,3.47989
46.9167,124.1498,120.6680,3.48182
47.0000,124.2055,120.7220,3.48352
47.0833,124.2610,120.7760,3.48504
47.1667,124.3165,120.8300,3.48647
47.2500,124.3717,120.8840,3.48766
47.3333,124.4267,120.9380,3.48869
47.4167,124.4816,120.9740,3.50761
47.5000,124.5363,121.0280,3.50831
47.5833,124.5908,121.0820,3.50884
47.6667,124.6453,121.1360,3.50927
47.7500,124.6995,121.1900,3.50947
47.8333,124.7535,121.2260,3.52751
47.9167,124.8075,121.2800,3.52746
48.0000,124.8612,121.3340,3.52718
48.0833,124.9147,121.3880,3.52673
48.1667,124.9682,121.4420,3.52619
48.2500,125.0214,121.4780,3.54343
48.3333,125.0745,121.5320,3.54250
48.4167,125.1275,121.5860,3.54149
48.5000,125.1802,121.6400,3.54025
48.5833,125.2328,121.6760,3.55685
48.6667,125.2854,121.7300,3.55536
48.7500,125.3376,121.7840,3.55365
48.8333,125.3898,121.8200,3.56978
48.9167,125.4418,121.8740,3.56782
49.0000,125.4936,121.9280,3.56564
