time_hrs,T_engine_F,T_cw_F,delta_F
0.0833,73.0000,73.0040,-0.00400
0.1667,73.0000,73.0040,-0.00400
0.2500,73.0000,73.0040,-0.00400
0.3333,73.0000,73.0040,-0.00397
0.4167,73.0001,73.0040,-0.00389
0.5000,73.0004,73.0040,-0.00364
0.5833,73.0009,73.0040,-0.00312
0.6667,73.0018,73.0040,-0.00217
0.7500,73.0034,73.0040,-0.00061
0.8333,73.0057,73.0040,0.00171
0.9167,73.0090,73.0040,0.00499
1.0000,73.0134,73.0040,0.00937
1.0833,73.0190,73.0220,-0.00300
1.1667,73.0260,73.0220,0.00403
1.2500,73.0346,73.0220,0.01256
1.3333,73.0447,73.0400,0.00469
1.4167,73.0565,73.0400,0.01653
1.5000,73.0701,73.0580,0.01211
1.5833,73.0855,73.0760,0.00950
1.6667,73.1028,73.0760,0.02677
1.7500,73.1219,73.0940,0.02791
1.8333,73.1430,73.1120,0.03095
1.9167,73.1659,73.1300,0.03594
2.0000,73.1908,73.1660,0.02482
2.0833,73.2176,73.1840,0.03363
2.1667,73.2464,73.2020,0.04437
2.2500,73.2770,73.2380,0.03898
2.3333,73.3095,73.2560,0.05347
2.4167,73.3439,73.2920,0.05186
2.5000,73.3800,73.3280,0.05203
2.5833,73.4180,73.3640,0.05401
2.6667,73.4578,73.4000,0.05782
2.7500,73.4993,73.4360,0.06332
2.8333,73.5425,73.4720,0.07053
2.9167,73.5875,73.5080,0.07947
3.0000,73.6340,73.5440,0.09000
3.0833,73.6821,73.5980,0.08414
3.1667,73.7319,73.6340,0.09792
3.2500,73.7832,73.6700,0.11317
3.3333,73.8359,73.7240,0.11193
3.4167,73.8902,73.7780,0.11222
3.5000,73.9459,73.8140,0.13188
3.5833,74.0029,73.8680,0.13494
3.6667,74.0614,73.9220,0.13944
3.7500,74.1212,73.9760,0.14520
3.8333,74.1823,74.0300,0.15226
3.9167,74.2447,74.0840,0.16066
4.0000,74.3082,74.1380,0.17022
4.0833,74.3730,74.1920,0.18098
4.1667,74.4390,74.2640,0.17499
4.2500,74.5061,74.3180,0.18807
4.3333,74.5743,74.3720,0.20226
4.4167,74.6436,74.4440,0.19961
4.5000,74.7139,74.4980,0.21594
4.5833,74.7853,74.5700,0.21530
4.6667,74.8577,74.6240,0.23374
4.7500,74.9311,74.6960,0.23508
4.8333,75.0054,74.7500,0.25536
4.9167,75.0807,74.8220,0.25866
5.0000,75.1568,74.8940,0.26276
5.0833,75.2337,74.9660,0.26775
5.1667,75.3117,75.0200,0.29168
5.2500,75.3903,75.0920,0.29835
5.3333,75.4698,75.1640,0.30582
5.4167,75.5502,75.2360,0.31418
5.5000,75.6312,75.3080,0.32321
5.5833,75.7130,75.3800,0.33299
5.6667,75.7956,75.4520,0.34359
5.7500,75.8788,75.5240,0.35481
5.8333,75.9627,75.5960,0.36671
5.9167,76.0474,75.6860,0.36138
6.0000,76.1326,75.7580,0.37460
6.0833,76.2185,75.8300,0.38846
6.1667,76.3050,75.9020,0.40304
6.2500,76.3921,75.9740,0.41812
6.3333,76.4798,76.0640,0.41578
6.4167,76.5681,76.1360,0.43212
6.5000,76.6569,76.2080,0.44891
6.5833,76.7462,76.2980,0.44825
6.6667,76.8362,76.3700,0.46621
6.7500,76.9266,76.4600,0.46658
6.8333,77.0174,76.5320,0.48545
6.9167,77.1089,76.6220,0.48691
7.0000,77.2007,76.6940,0.50674
7.0833,77.2930,76.7840,0.50902
7.1667,77.3859,76.8560,0.52987
7.2500,77.4790,76.9460,0.53304
7.3333,77.5726,77.0180,0.55463
7.4167,77.6667,77.1080,0.55874
7.5000,77.7611,77.1800,0.58115
7.5833,77.8559,77.2700,0.58594
7.6667,77.9512,77.3600,0.59123
7.7500,78.0468,77.4320,0.61477
7.8333,78.1427,77.5220,0.62068
7.9167,78.2390,77.6120,0.62704
8.0000,78.3356,77.7020,0.63363
8.0833,78.4326,77.7740,0.65856
8.1667,78.5299,77.8640,0.66592
8.2500,78.6275,77.9540,0.67347
8.3333,78.7253,78.0440,0.68133
8.4167,78.8236,78.1160,0.70760
8.5000,78.9220,78.2060,0.71604
8.5833,79.0208,78.2960,0.72476
8.6667,79.1199,78.3860,0.73387
8.7500,79.2191,78.4760,0.74312
8.8333,79.3186,78.5660,0.75263
8.9167,79.4185,78.6380,0.78051
9.0000,79.5185,78.7280,0.79051
9.0833,79.6187,78.8180,0.80074
9.1667,79.7193,78.9080,0.81132
9.2500,79.8200,78.9980,0.82200
9.3333,79.9209,79.0880,0.83289
9.4167,80.0221,79.1780,0.84411
9.5000,80.1234,79.2680,0.85541
9.5833,80.2249,79.3580,0.86691
9.6667,80.3267,79.4480,0.87872
9.7500,80.4286,79.5380,0.89058
9.8333,80.5306,79.6100,0.92063
9.9167,80.6330,79.7000,0.93297
10.0000,80.7354,79.7900,0.94535
10.0833,80.8379,79.8800,0.95789
10.1667,80.9407,79.9700,0.97072
10.2500,81.0436,80.0600,0.98357
10.3333,81.1466,80.1500,0.99656
10.4167,81.2498,80.2400,1.00982
10.5000,81.3531,80.3300,1.02309
10.5833,81.4565,80.4200,1.03649
10.6667,81.5601,80.5100,1.05014
10.7500,81.6638,80.6180,1.04579
10.8333,81.7676,80.7080,1.05956
10.9167,81.8716,80.7980,1.07356
11.0000,81.9755,80.8880,1.08755
11.0833,82.0796,80.9780,1.10164
11.1667,82.1840,81.0680,1.11596
11.2500,82.2882,81.1580,1.13025
11.3333,82.3926,81.2480,1.14463
11.4167,82.4972,81.3380,1.15922
11.5000,82.6018,81.4280,1.17378
11.5833,82.7064,81.5180,1.18841
11.6667,82.8112,81.6080,1.20325
11.7500,82.9160,81.6980,1.21804
11.8333,83.0209,81.7880,1.23289
11.9167,83.1259,81.8780,1.24794
12.0000,83.2309,81.9680,1.26293
12.0833,83.3360,82.0580,1.27798
12.1667,83.4412,82.1660,1.27521
12.2500,83.5464,82.2560,1.29037
12.3333,83.6516,82.3460,1.30558
12.4167,83.7570,82.4360,1.32096
12.5000,83.8623,82.5260,1.33626
12.5833,83.9676,82.6160,1.35160
12.6667,84.0731,82.7060,1.36711
12.7500,84.1785,82.7960,1.38253
12.8333,84.2840,82.8860,1.39798
12.9167,84.3896,82.9760,1.41359
13.0000,84.4951,83.0660,1.42911
13.0833,84.6006,83.1740,1.42664
13.1667,84.7063,83.2640,1.44233
13.2500,84.8119,83.3540,1.45791
13.3333,84.9175,83.4440,1.47351
13.4167,85.0232,83.5340,1.48925
13.5000,85.1289,83.6240,1.50487
13.5833,85.2345,83.7140,1.52051
13.6667,85.3403,83.8040,1.53628
13.7500,85.4459,83.8940,1.55193
13.8333,85.5516,83.9840,1.56759
13.9167,85.6574,84.0740,1.58337
14.0000,85.7630,84.1640,1.59903
14.0833,85.8687,84.2720,1.59668
14.1667,85.9745,84.3620,1.61246
14.2500,86.0801,84.4520,1.62810
14.3333,86.1857,84.5420,1.64373
14.4167,86.2915,84.6320,1.65949
14.5000,86.3971,84.7220,1.67510
14.5833,86.5027,84.8120,1.69069
14.6667,86.6084,84.9020,1.70640
14.7500,86.7140,84.9920,1.72196
14.8333,86.8195,85.0820,1.73751
14.9167,86.9252,85.1720,1.75315
15.0000,87.0307,85.2620,1.76865
15.0833,87.1361,85.3520,1.78412
15.1667,87.2417,85.4600,1.78170
15.2500,87.3471,85.5500,1.79711
15.3333,87.4525,85.6400,1.81250
15.4167,87.5580,85.7300,1.82798
15.5000,87.6633,85.8200,1.84330
15.5833,87.7686,85.9100,1.85859
15.6667,87.8740,86.0000,1.87397
15.7500,87.9792,86.0900,1.88918
15.8333,88.0844,86.1800,1.90436
15.9167,88.1896,86.2700,1.91962
16.0000,88.2947,86.3600,1.93471
16.0833,88.3998,86.4500,1.94976
16.1667,88.5049,86.5400,1.96489
16.2500,88.6098,86.6300,1.97984
16.3333,88.7148,86.7200,1.99475
16.4167,88.8197,86.8100,2.00974
16.5000,88.9246,86.9000,2.02455
16.5833,89.0293,86.9900,2.03931
16.6667,89.1341,87.0800,2.05414
16.7500,89.2388,87.1700,2.06879
16.8333,89.3434,87.2600,2.08339
16.9167,89.4481,87.3500,2.09806
17.0000,89.5525,87.4400,2.11254
17.0833,89.6570,87.5300,2.12697
17.1667,89.7615,87.6200,2.14146
17.2500,89.8658,87.7100,2.15576
17.3333,89.9700,87.8000,2.17001
17.4167,90.0743,87.8900,2.18431
17.5000,90.1784,87.9800,2.19843
17.5833,90.2825,88.0700,2.21248
17.6667,90.3866,88.1600,2.22659
17.7500,90.4905,88.2500,2.24051
17.8333,90.5944,88.3400,2.25435
17.9167,90.6983,88.4300,2.26826
18.0000,90.8020,88.5200,2.28197
18.0833,90.9056,88.6100,2.29561
18.1667,91.0093,88.7000,2.30930
18.2500,91.1128,88.7900,2.32280
18.3333,91.2162,88.8800,2.33622
18.4167,91.3197,88.9700,2.34969
18.5000,91.4230,89.0600,2.36296
18.5833,91.5262,89.1320,2.39415
18.6667,91.6294,89.2220,2.40739
18.7500,91.7324,89.3120,2.42043
18.8333,91.8354,89.4020,2.43339
18.9167,91.9384,89.4920,2.44639
19.0000,92.0412,89.5820,2.45919
19.0833,92.1439,89.6720,2.47191
19.1667,92.2467,89.7620,2.48467
19.2500,92.3492,89.8520,2.49723
19.3333,92.4517,89.9420,2.50970
19.4167,92.5542,90.0140,2.54021
19.5000,92.6565,90.1040,2.55251
19.5833,92.7587,90.1940,2.56472
19.6667,92.8610,90.2840,2.57697
19.7500,92.9630,90.3740,2.58901
19.8333,93.0650,90.4640,2.60097
19.9167,93.1670,90.5540,2.61296
20.0000,93.2687,90.6260,2.64273
20.0833,93.3704,90.7160,2.65442
20.1667,93.4721,90.8060,2.66614
20.2500,93.5736,90.8960,2.67764
20.3333,93.6751,90.9860,2.68905
20.4167,93.7765,91.0760,2.70050
20.5000,93.8777,91.1480,2.72973
20.5833,93.9789,91.2380,2.74086
20.6667,94.0800,91.3280,2.75202
20.7500,94.1810,91.4180,2.76297
20.8333,94.2818,91.5080,2.77382
20.9167,94.3827,91.5800,2.80270
21.0000,94.4834,91.6700,2.81336
21.0833,94.5839,91.7600,2.82392
21.1667,94.6845,91.8500,2.83450
21.2500,94.7849,91.9220,2.86287
21.3333,94.8851,92.0120,2.87314
21.4167,94.9854,92.1020,2.88343
21.5000,95.0855,92.1920,2.89350
21.5833,95.1855,92.2640,2.92147
21.6667,95.2855,92.3540,2.93146
21.7500,95.3852,92.4440,2.94123
21.8333,95.4849,92.5340,2.95090
21.9167,95.5846,92.6060,2.97858
22.0000,95.6840,92.6960,2.98805
22.0833,95.7834,92.7860,2.99741
22.1667,95.8828,92.8760,3.00679
22.2500,95.9819,92.9480,3.03394
22.3333,96.0810,93.0380,3.04300
22.4167,96.1801,93.1280,3.05206
22.5000,96.2789,93.2000,3.07891
22.5833,96.3776,93.2900,3.08764
22.6667,96.4764,93.3800,3.09639
22.7500,96.5749,93.4520,3.12292
22.8333,96.6733,93.5420,3.13134
22.9167,96.7718,93.6320,3.13977
23.0000,96.8700,93.7040,3.16598
23.0833,96.9681,93.7940,3.17408
23.1667,97.0662,93.8840,3.18219
23.2500,97.1641,93.9560,3.20807
23.3333,97.2618,94.0460,3.21584
23.4167,97.3596,94.1180,3.24163
23.5000,97.4572,94.2080,3.24918
23.5833,97.5546,94.2980,3.25663
23.6667,97.6521,94.3700,3.28209
23.7500,97.7493,94.4600,3.28931
23.8333,97.8464,94.5320,3.31443
23.9167,97.9436,94.6220,3.32156
24.0000,98.0405,94.7120,3.32845
24.0833,98.1372,94.7840,3.35324
24.1667,98.2340,94.8740,3.36003
24.2500,98.3306,94.9460,3.38459
24.3333,98.4270,95.0360,3.39104
24.4167,98.5235,95.1080,3.41549
24.5000,98.6197,95.1980,3.42172
24.5833,98.7158,95.2880,3.42783
24.6667,98.8119,95.3600,3.45194
24.7500,98.9078,95.4500,3.45783
24.8333,99.0036,95.5220,3.48160
24.9167,99.0994,95.6120,3.48737
25.0000,99.1949,95.6840,3.51092
25.0833,99.2903,95.7740,3.51634
25.1667,99.3858,95.8460,3.53977
25.2500,99.4810,95.9360,3.54497
25.3333,99.5761,96.0080,3.56806
25.4167,99.6711,96.0980,3.57314
25.5000,99.7660,96.1700,3.59600
25.5833,99.8607,96.2600,3.60074
25.6667,99.9555,96.3320,3.62347
25.7500,100.0500,96.4220,3.62798
25.8333,100.1444,96.4940,3.65037
25.9167,100.2388,96.5660,3.67276
26.0000,100.3329,96.6560,3.67692
26.0833,100.4270,96.7280,3.69896
26.1667,100.5210,96.8180,3.70300
26.2500,100.6148,96.8900,3.72480
26.3333,100.7085,96.9800,3.72849
26.4167,100.8022,97.0520,3.75018
26.5000,100.8956,97.1240,3.77163
26.5833,100.9890,97.2140,3.77497
26.6667,101.0823,97.2860,3.79630
26.7500,101.1754,97.3760,3.79940
26.8333,101.2684,97.4480,3.82038
26.9167,101.3614,97.5200,3.84136
27.0000,101.4541,97.6100,3.84411
27.0833,101.5467,97.6820,3.86473
27.1667,101.6394,97.7540,3.88535
27.2500,101.7317,97.8440,3.88774
27.3333,101.8240,97.9160,3.90801
27.4167,101.9163,97.9880,3.92827
27.5000,102.0083,98.0780,3.93031
27.5833,102.1002,98.1500,3.95022
27.6667,102.1921,98.2220,3.97012
27.7500,102.2838,98.3120,3.97179
27.8333,102.3753,98.3840,3.99135
27.9167,102.4669,98.4560,4.01089
28.0000,102.5582,98.5460,4.01221
28.0833,102.6494,98.6180,4.03140
28.1667,102.7406,98.6900,4.05058
28.2500,102.8315,98.7800,4.05154
28.3333,102.9224,98.8520,4.07037
28.4167,103.0132,98.9240,4.08919
28.5000,103.1038,98.9960,4.10778
28.5833,103.1943,99.0860,4.10825
28.6667,103.2847,99.1580,4.12671
28.7500,103.3749,99.2300,4.14494
28.8333,103.4651,99.3020,4.16305
28.9167,103.5551,99.3920,4.16315
29.0000,103.6450,99.4640,4.18102
29.0833,103.7348,99.5360,4.19876
29.1667,103.8245,99.6080,4.21650
29.2500,103.9140,99.6800,4.23400
29.3333,104.0034,99.7700,4.23338
29.4167,104.0928,99.8420,4.25075
29.5000,104.1819,99.9140,4.26789
29.5833,104.2709,99.9860,4.28491
29.6667,104.3599,100.0580,4.30192
29.7500,104.4487,100.1480,4.30070
29.8333,104.5374,100.2200,4.31735
29.9167,104.6260,100.2920,4.33399
30.0000,104.7144,100.3640,4.35040
30.0833,104.8027,100.4360,4.36669
30.1667,104.8910,100.5080,4.38297
30.2500,104.9790,100.5980,4.38101
30.3333,105.0669,100.6700,4.39694
30.4167,105.1548,100.7420,4.41285
30.5000,105.2425,100.8140,4.42853
30.5833,105.3301,100.8860,4.44409
30.6667,105.4176,100.9580,4.45963
30.7500,105.5050,101.0300,4.47495
30.8333,105.5921,101.1020,4.49015
30.9167,105.6793,101.1740,4.50532
31.0000,105.7663,101.2460,4.52027
31.0833,105.8531,101.3360,4.51710
31.1667,105.9399,101.4080,4.53192
31.2500,106.0265,101.4800,4.54650
31.3333,106.1130,101.5520,4.56096
31.4167,106.1994,101.6240,4.57541
31.5000,106.2856,101.6960,4.58963
31.5833,106.3717,101.7680,4.60373
31.6667,106.4578,101.8400,4.61781
31.7500,106.5437,101.9120,4.63166
31.8333,106.6294,101.9840,4.64540
31.9167,106.7151,102.0560,4.65911
32.0000,106.8006,102.1280,4.67260
32.0833,106.8860,102.2000,4.68597
32.1667,106.9713,102.2720,4.69931
32.2500,107.0564,102.3440,4.71244
32.3333,107.1414,102.4160,4.72544
32.4167,107.2264,102.4880,4.73842
32.5000,107.3112,102.5600,4.75118
32.5833,107.3958,102.6320,4.76382
32.6667,107.4804,102.7040,4.77644
32.7500,107.5648,102.7760,4.78883
32.8333,107.6491,102.8480,4.80110
32.9167,107.7334,102.9200,4.81335
33.0000,107.8174,102.9920,4.82538
33.0833,107.9013,103.0640,4.83729
33.1667,107.9852,103.1360,4.84918
33.2500,108.0688,103.1900,4.87884
33.3333,108.1524,103.2620,4.89039
33.4167,108.2359,103.3340,4.90191
33.5000,108.3192,103.4060,4.91321
33.5833,108.4024,103.4780,4.92439
33.6667,108.4855,103.5500,4.93555
33.7500,108.5685,103.6220,4.94648
33.8333,108.6513,103.6940,4.95730
33.9167,108.7341,103.7660,4.96809
34.0000,108.8167,103.8380,4.97867
34.0833,108.8991,103.8920,5.00712
34.1667,108.9816,103.9640,5.01755
34.2500,109.0638,104.0360,5.02776
34.3333,109.1459,104.1080,5.03785
34.4167,109.2279,104.1800,5.04792
34.5000,109.3098,104.2520,5.05777
34.5833,109.3915,104.3060,5.08550
34.6667,109.4732,104.3780,5.09520
34.7500,109.5547,104.4500,5.10469
34.8333,109.6361,104.5220,5.11406
34.9167,109.7174,104.5940,5.12340
35.0000,109.7985,104.6660,5.13253
35.0833,109.8795,104.7200,5.15954
35.1667,109.9605,104.7920,5.16852
35.2500,110.0413,104.8640,5.17728
35.3333,110.1219,104.9360,5.18593
35.4167,110.2026,104.9900,5.21255
35.5000,110.2830,105.0620,5.22096
35.5833,110.3632,105.1340,5.22925
35.6667,110.4435,105.2060,5.23751
35.7500,110.5236,105.2780,5.24556
35.8333,110.6035,105.3320,5.27148
35.9167,110.6834,105.4040,5.27939
36.0000,110.7631,105.4760,5.28707
36.0833,110.8426,105.5300,5.31264
36.1667,110.9222,105.6020,5.32019
36.2500,111.0015,105.6740,5.32752
36.3333,111.0807,105.7460,5.33473
36.4167,111.1599,105.8000,5.35992
36.5000,111.2389,105.8720,5.36689
36.5833,111.3177,105.9440,5.37375
36.6667,111.3966,105.9980,5.39858
36.7500,111.4752,106.0700,5.40520
36.8333,111.5537,106.1420,5.41170
36.9167,111.6322,106.1960,5.43617
37.0000,111.7104,106.2680,5.44243
37.0833,111.7886,106.3400,5.44858
37.1667,111.8667,106.3940,5.47270
37.2500,111.9446,106.4660,5.47860
37.3333,112.0224,106.5380,5.48439
37.4167,112.1002,106.5920,5.50816
37.5000,112.1777,106.6640,5.51371
37.5833,112.2551,106.7360,5.51915
37.6667,112.3326,106.7900,5.54256
37.7500,112.4098,106.8620,5.54776
37.8333,112.4868,106.9160,5.57085
37.9167,112.5639,106.9880,5.57591
38.0000,112.6408,107.0600,5.58075
38.0833,112.7175,107.1140,5.60349
38.1667,112.7942,107.1860,5.60819
38.2500,112.8707,107.2400,5.63069
38.3333,112.9471,107.3120,5.63508
38.4167,113.0234,107.3840,5.63943
38.5000,113.0996,107.4380,5.66158
38.5833,113.1756,107.5100,5.66561
38.6667,113.2516,107.5640,5.68762
38.7500,113.3274,107.6360,5.69142
38.8333,113.4031,107.6900,5.71310
38.9167,113.4788,107.7620,5.71676
39.0000,113.5542,107.8160,5.73821
39.0833,113.6295,107.8880,5.74155
39.1667,113.7049,107.9420,5.76286
39.2500,113.7800,108.0140,5.76597
39.3333,113.8550,108.0680,5.78695
39.4167,113.9299,108.1400,5.78992
39.5000,114.0047,108.1940,5.81068
39.5833,114.0793,108.2660,5.81332
39.6667,114.1539,108.3200,5.83394
39.7500,114.2284,108.3920,5.83635
39.8333,114.3027,108.4460,5.85665
39.9167,114.3769,108.5180,5.85893
40.0000,114.4510,108.5720,5.87900
40.0833,114.5250,108.6440,5.88095
40.1667,114.5989,108.6980,5.90088
40.2500,114.6726,108.7700,5.90261
40.3333,114.7462,108.8240,5.92223
40.4167,114.8198,108.8960,5.92381
40.5000,114.8932,108.9500,5.94320
40.5833,114.9665,109.0040,5.96247
40.6667,115.0397,109.0760,5.96372
40.7500,115.1128,109.1300,5.98277
40.8333,115.1857,109.2020,5.98370
40.9167,115.2586,109.2560,6.00260
41.0000,115.3313,109.3100,6.02131
41.0833,115.4039,109.3820,6.02190
41.1667,115.4765,109.4360,6.04047
41.2500,115.5488,109.5080,6.04084
41.3333,115.6211,109.5620,6.05910
41.4167,115.6933,109.6160,6.07733
41.5000,115.7654,109.6880,6.07736
41.5833,115.8373,109.7420,6.09528
41.6667,115.9092,109.8140,6.09517
41.7500,115.9809,109.8680,6.11287
41.8333,116.0524,109.9220,6.13045
41.9167,116.1240,109.9940,6.13001
42.0000,116.1954,110.0480,6.14737
42.0833,116.2666,110.1020,6.16462
42.1667,116.3378,110.1740,6.16384
42.2500,116.4089,110.2280,6.18087
42.3333,116.4798,110.2820,6.19779
42.4167,116.5507,110.3540,6.19668
42.5000,116.6214,110.4080,6.21337
42.5833,116.6920,110.4620,6.22996
42.6667,116.7625,110.5160,6.24652
42.7500,116.8329,110.5880,6.24488
42.8333,116.9031,110.6420,6.26113
42.9167,116.9734,110.6960,6.27736
43.0000,117.0434,110.7680,6.27540
43.0833,117.1133,110.8220,6.29132
43.1667,117.1832,110.8760,6.30722
43.2500,117.2529,110.9300,6.32293
43.3333,117.3225,111.0020,6.32052
43.4167,117.3921,111.0560,6.33610
43.5000,117.4615,111.1100,6.35147
43.5833,117.5307,111.1640,6.36674
43.6667,117.6000,111.2360,6.36399
43.7500,117.6690,111.2900,6.37904
43.8333,117.7380,111.3440,6.39399
43.9167,117.8069,111.3980,6.40891
44.0000,117.8756,111.4520,6.42363
44.0833,117.9443,111.5240,6.42025
44.1667,118.0128,111.5780,6.43485
44.2500,118.0813,111.6320,6.44925
44.3333,118.1496,111.6860,6.46355
44.4167,118.2178,111.7400,6.47782
44.5000,118.2859,111.8120,6.47391
44.5833,118.3539,111.8660,6.48788
44.6667,118.4218,111.9200,6.50183
44.7500,118.4896,111.9740,6.51559
44.8333,118.5572,112.0280,6.52925
44.9167,118.6249,112.1000,6.52488
45.0000,118.6923,112.1540,6.53832
45.0833,118.7597,112.2080,6.55166
45.1667,118.8270,112.2620,6.56497
45.2500,118.8941,112.3160,6.57809
45.3333,118.9611,112.3700,6.59111
45.4167,119.0281,112.4240,6.60410
45.5000,119.0949,112.4960,6.59891
45.5833,119.1616,112.5500,6.61161
45.6667,119.2283,112.6040,6.62429
45.7500,119.2948,112.6580,6.63678
45.8333,119.3612,112.7120,6.64917
45.9167,119.4275,112.7660,6.66153
46.0000,119.4937,112.8200,6.67371
46.0833,119.5598,112.8740,6.68578
46.1667,119.6258,112.9280,6.69783
46.2500,119.6917,112.9820,6.70970
46.3333,119.7575,113.0540,6.70346
46.4167,119.8232,113.1080,6.71519
46.5000,119.8887,113.1620,6.72675
46.5833,119.9542,113.2160,6.73820
46.6667,120.0196,113.2700,6.74962
46.7500,120.0849,113.3240,6.76086
46.8333,120.1500,113.3780,6.77200
46.9167,120.2151,113.4320,6.78312
47.0000,120.2801,113.4860,6.79405
47.0833,120.3449,113.5400,6.80489
47.1667,120.4097,113.5940,6.81569
47.2500,120.4743,113.6480,6.82632
47.3333,120.5388,113.7020,6.83684
47.4167,120.6033,113.7560,6.84735
47.5000,120.6677,113.8100,6.85767
47.5833,120.7319,113.8640,6.86789
47.6667,120.7961,113.9180,6.87808
47.7500,120.8601,113.9720,6.88810
47.8333,120.9240,114.0260,6.89801
47.9167,120.9879,114.0800,6.90790
48.0000,121.0516,114.1340,6.91761
48.0833,121.1152,114.1880,6.92723
48.1667,121.1788,114.2420,6.93681
48.2500,121.2422,114.2960,6.94622
48.3333,121.3055,114.3500,6.95553
48.4167,121.3688,114.4040,6.96482
48.5000,121.4319,114.4580,6.97393
48.5833,121.4949,114.5120,6.98294
48.6667,121.5579,114.5660,6.99193
48.7500,121.6207,114.6200,7.00074
48.8333,121.6835,114.6740,7.00945
48.9167,121.7461,114.7280,7.01814
49.0000,121.8087,114.7640,7.04465
49.0833,121.8711,114.8180,7.05306
