time_hrs,T_engine_F,T_cw_F,delta_F
0.0833,73.0000,73.0040,-0.00400
0.1667,73.0000,73.0040,-0.00400
0.2500,73.0000,73.0040,-0.00400
0.3333,73.0000,73.0040,-0.00400
0.4167,73.0000,73.0040,-0.00400
0.5000,73.0000,73.0040,-0.00400
0.5833,73.0000,73.0040,-0.00400
0.6667,73.0000,73.0040,-0.00400
0.7500,73.0000,73.0040,-0.00400
0.8333,73.0000,73.0040,-0.00400
0.9167,73.0000,73.0040,-0.00400
1.0000,73.0000,73.0040,-0.00399
1.0833,73.0000,73.0040,-0.00398
1.1667,73.0000,73.0040,-0.00395
1.2500,73.0001,73.0040,-0.00390
1.3333,73.0002,73.0040,-0.00381
1.4167,73.0003,73.0040,-0.00366
1.5000,73.0006,73.0040,-0.00343
1.5833,73.0009,73.0040,-0.00308
1.6667,73.0014,73.0040,-0.00257
1.7500,73.0021,73.0040,-0.00186
1.8333,73.0031,73.0040,-0.00091
1.9167,73.0044,73.0040,0.00036
2.0000,73.0060,73.0040,0.00198
2.0833,73.0080,73.0040,0.00404
2.1667,73.0106,73.0040,0.00659
2.2500,73.0137,73.0040,0.00970
2.3333,73.0174,73.0220,-0.00456
2.4167,73.0219,73.0220,-0.00012
2.5000,73.0271,73.0220,0.00509
2.5833,73.0331,73.0220,0.01114
2.6667,73.0401,73.0400,0.00011
2.7500,73.0480,73.0400,0.00803
2.8333,73.0570,73.0580,-0.00101
2.9167,73.0671,73.0580,0.00907
3.0000,73.0783,73.0760,0.00228
3.0833,73.0907,73.0760,0.01470
3.1667,73.1044,73.0940,0.01040
3.2500,73.1194,73.1120,0.00740
3.3333,73.1357,73.1300,0.00575
3.4167,73.1535,73.1300,0.02351
3.5000,73.1727,73.1480,0.02470
3.5833,73.1933,73.1660,0.02735
3.6667,73.2155,73.2020,0.01353
3.7500,73.2392,73.2200,0.01921
3.8333,73.2645,73.2380,0.02645
3.9167,73.2913,73.2560,0.03530
4.0000,73.3197,73.2920,0.02772
4.0833,73.3497,73.3100,0.03974
4.1667,73.3814,73.3460,0.03543
4.2500,73.4147,73.3820,0.03272
4.3333,73.4497,73.4180,0.03166
4.4167,73.4863,73.4540,0.03229
4.5000,73.5245,73.4900,0.03454
4.5833,73.5644,73.5260,0.03845
4.6667,73.6061,73.5620,0.04406
4.7500,73.6493,73.5980,0.05128
4.8333,73.6942,73.6340,0.06016
4.9167,73.7407,73.6880,0.05274
5.0000,73.7889,73.7240,0.06491
5.0833,73.8387,73.7780,0.06072
5.1667,73.8902,73.8140,0.07621
5.2500,73.9433,73.8680,0.07526
5.3333,73.9979,73.9220,0.07592
5.4167,74.0542,73.9760,0.07824
5.5000,74.1121,74.0300,0.08207
5.5833,74.1715,74.0840,0.08747
5.6667,74.2325,74.1380,0.09449
5.7500,74.2950,74.1920,0.10298
5.8333,74.3590,74.2640,0.09500
5.9167,74.4246,74.3180,0.10660
6.0000,74.4916,74.3900,0.10161
6.0833,74.5601,74.4440,0.11609
6.1667,74.6301,74.5160,0.11412
6.2500,74.7015,74.5880,0.11350
6.3333,74.7743,74.6420,0.13230
6.4167,74.8486,74.7140,0.13459
6.5000,74.9242,74.7860,0.13817
6.5833,75.0011,74.8580,0.14312
6.6667,75.0795,74.9300,0.14951
6.7500,75.1591,75.0020,0.15713
6.8333,75.2401,75.0920,0.14807
6.9167,75.3224,75.1640,0.15839
7.0000,75.4059,75.2360,0.16988
7.0833,75.4906,75.3260,0.16462
7.1667,75.5767,75.3980,0.17871
7.2500,75.6639,75.4880,0.17590
7.3333,75.7523,75.5600,0.19228
7.4167,75.8420,75.6500,0.19196
7.5000,75.9327,75.7400,0.19268
7.5833,76.0245,75.8120,0.21254
7.6667,76.1176,75.9020,0.21563
7.7500,76.2117,75.9920,0.21971
7.8333,76.3069,76.0820,0.22488
7.9167,76.4032,76.1720,0.23123
8.0000,76.5005,76.2620,0.23851
8.0833,76.5988,76.3520,0.24682
8.1667,76.6983,76.4420,0.25626
8.2500,76.7986,76.5500,0.24858
8.3333,76.8999,76.6400,0.25987
8.4167,77.0022,76.7300,0.27225
8.5000,77.1054,76.8380,0.26745
8.5833,77.2096,76.9280,0.28157
8.6667,77.3147,77.0180,0.29673
8.7500,77.4207,77.1260,0.29466
8.8333,77.5275,77.2160,0.31146
8.9167,77.6353,77.3240,0.31126
9.0000,77.7438,77.4320,0.31177
9.0833,77.8531,77.5220,0.33111
9.1667,77.9634,77.6300,0.33339
9.2500,78.0743,77.7380,0.33635
9.3333,78.1861,77.8460,0.34008
9.4167,78.2987,77.9540,0.34472
9.5000,78.4120,78.0440,0.36798
9.5833,78.5260,78.1520,0.37397
9.6667,78.6408,78.2600,0.38083
9.7500,78.7563,78.3680,0.38826
9.8333,78.8724,78.4760,0.39639
9.9167,78.9893,78.5840,0.40533
10.0000,79.1068,78.7100,0.39681
10.0833,79.2249,78.8180,0.40694
10.1667,79.3439,78.9260,0.41786
10.2500,79.4633,79.0340,0.42926
10.3333,79.5833,79.1420,0.44128
10.4167,79.7040,79.2500,0.45405
10.5000,79.8253,79.3760,0.44926
10.5833,79.9470,79.4840,0.46305
10.6667,80.0695,79.5920,0.47755
10.7500,80.1925,79.7180,0.47445
10.8333,80.3159,79.8260,0.48990
10.9167,80.4400,79.9520,0.48803
11.0000,80.5645,80.0600,0.50453
11.0833,80.6895,80.1860,0.50353
11.1667,80.8152,80.2940,0.52118
11.2500,80.9412,80.4200,0.52116
11.3333,81.0676,80.5280,0.53962
11.4167,81.1947,80.6540,0.54069
11.5000,81.3221,80.7620,0.56006
11.5833,81.4499,80.8880,0.56187
11.6667,81.5783,81.0140,0.56427
11.7500,81.7069,81.1220,0.58493
11.8333,81.8360,81.2480,0.58800
11.9167,81.9656,81.3740,0.59163
12.0000,82.0955,81.4820,0.61349
12.0833,82.2257,81.6080,0.61773
12.1667,82.3565,81.7340,0.62250
12.2500,82.4875,81.8600,0.62748
12.3333,82.6188,81.9680,0.65081
12.4167,82.7506,82.0940,0.65664
12.5000,82.8826,82.2200,0.66264
12.5833,83.0150,82.3460,0.66897
12.6667,83.1478,82.4720,0.67578
12.7500,83.2807,82.5980,0.68274
12.8333,83.4140,82.7240,0.68999
12.9167,83.5477,82.8500,0.69769
13.0000,83.6815,82.9580,0.72352
13.0833,83.8156,83.0840,0.73162
13.1667,83.9501,83.2100,0.74015
13.2500,84.0848,83.3360,0.74877
13.3333,84.2196,83.4620,0.75765
13.4167,84.3549,83.5880,0.76693
13.5000,84.4903,83.7140,0.77628
13.5833,84.6259,83.8400,0.78586
13.6667,84.7618,83.9660,0.79582
13.7500,84.8978,84.0920,0.80583
13.8333,85.0340,84.2180,0.81604
13.9167,85.1706,84.3440,0.82662
14.0000,85.3072,84.4700,0.83722
14.0833,85.4440,84.6140,0.83001
14.1667,85.5811,84.7400,0.84114
14.2500,85.7183,84.8660,0.85227
14.3333,85.8556,84.9920,0.86357
14.4167,85.9932,85.1180,0.87519
14.5000,86.1308,85.2440,0.88679
14.5833,86.2685,85.3700,0.89854
14.6667,86.4066,85.4960,0.91059
14.7500,86.5446,85.6220,0.92260
14.8333,86.6827,85.7480,0.93474
14.9167,86.8212,85.8920,0.92917
15.0000,86.9595,86.0180,0.94154
15.0833,87.0980,86.1440,0.95402
15.1667,87.2368,86.2700,0.96676
15.2500,87.3754,86.3960,0.97944
15.3333,87.5142,86.5220,0.99220
15.4167,87.6532,86.6480,1.00522
15.5000,87.7921,86.7920,1.00014
15.5833,87.9311,86.9180,1.01314
15.6667,88.0704,87.0440,1.02637
15.7500,88.2095,87.1700,1.03950
15.8333,88.3487,87.2960,1.05268
15.9167,88.4881,87.4400,1.04809
16.0000,88.6274,87.5660,1.06137
16.0833,88.7667,87.6920,1.07469
16.1667,88.9062,87.8180,1.08822
16.2500,89.0456,87.9440,1.10161
16.3333,89.1850,88.0700,1.11503
16.4167,89.3246,88.2140,1.11063
16.5000,89.4641,88.3400,1.12409
16.5833,89.6036,88.4660,1.13756
16.6667,89.7432,88.5920,1.15120
16.7500,89.8827,88.7180,1.16468
16.8333,90.0222,88.8440,1.17816
16.9167,90.1618,88.9880,1.17380
17.0000,90.3013,89.1140,1.18726
17.0833,90.4407,89.2400,1.20071
17.1667,90.5803,89.3660,1.21430
17.2500,90.7197,89.4920,1.22771
17.3333,90.8591,89.6360,1.22309
17.4167,90.9986,89.7620,1.23661
17.5000,91.1379,89.8880,1.24992
17.5833,91.2772,90.0140,1.26319
17.6667,91.4166,90.1400,1.27659
17.7500,91.5558,90.2660,1.28977
17.8333,91.6949,90.4100,1.28491
17.9167,91.8342,90.5360,1.29815
18.0000,91.9732,90.6620,1.31118
18.0833,92.1121,90.7880,1.32413
18.1667,92.2512,90.9140,1.33719
18.2500,92.3900,91.0400,1.35002
18.3333,92.5288,91.1660,1.36277
18.4167,92.6676,91.3100,1.35761
18.5000,92.8062,91.4360,1.37021
18.5833,92.9447,91.5620,1.38272
18.6667,93.0833,91.6880,1.39532
18.7500,93.2217,91.8140,1.40766
18.8333,93.3599,91.9400,1.41990
18.9167,93.4982,92.0660,1.43222
19.0000,93.6363,92.1920,1.44427
19.0833,93.7742,92.3180,1.45622
19.1667,93.9122,92.4440,1.46823
19.2500,94.0500,92.5700,1.47996
19.3333,94.1876,92.7140,1.47359
19.4167,94.3253,92.8400,1.48526
19.5000,94.4627,92.9660,1.49666
19.5833,94.5999,93.0920,1.50793
19.6667,94.7372,93.2180,1.51925
19.7500,94.8743,93.3440,1.53027
19.8333,95.0112,93.4700,1.54117
19.9167,95.1481,93.5960,1.55210
20.0000,95.2847,93.7220,1.56273
20.0833,95.4212,93.8480,1.57323
20.1667,95.5578,93.9740,1.58375
20.2500,95.6940,94.1000,1.59397
20.3333,95.8300,94.2260,1.60405
20.4167,95.9661,94.3520,1.61414
20.5000,96.1019,94.4780,1.62392
20.5833,96.2375,94.6040,1.63354
20.6667,96.3732,94.7300,1.64318
20.7500,96.5085,94.8560,1.65250
20.8333,96.6437,94.9820,1.66166
20.9167,96.7788,95.0900,1.68883
21.0000,96.9137,95.2160,1.69767
21.0833,97.0483,95.3420,1.70634
21.1667,97.1830,95.4680,1.71501
21.2500,97.3173,95.5940,1.72335
21.3333,97.4515,95.7200,1.73151
21.4167,97.5857,95.8460,1.73967
21.5000,97.7195,95.9720,1.74749
21.5833,97.8531,96.0980,1.75513
21.6667,97.9868,96.2060,1.78076
21.7500,98.1200,96.3320,1.78804
21.8333,98.2531,96.4580,1.79514
21.9167,98.3862,96.5840,1.80221
22.0000,98.5189,96.7100,1.80894
22.0833,98.6515,96.8180,1.83348
22.1667,98.7840,96.9440,1.83999
22.2500,98.9161,97.0700,1.84615
22.3333,99.0481,97.1960,1.85211
22.4167,99.1800,97.3040,1.87604
22.5000,99.3116,97.4300,1.88161
22.5833,99.4430,97.5560,1.88699
22.6667,99.5743,97.6820,1.89232
22.7500,99.7053,97.7900,1.91529
22.8333,99.8361,97.9160,1.92006
22.9167,99.9668,98.0420,1.92478
23.0000,100.0971,98.1500,1.94713
23.0833,100.2273,98.2760,1.95128
23.1667,100.3574,98.4020,1.95538
23.2500,100.4871,98.5100,1.97711
23.3333,100.6166,98.6360,1.98062
23.4167,100.7461,98.7620,1.98408
23.5000,100.8752,98.8700,2.00517
23.5833,101.0040,98.9960,2.00804
23.6667,101.1329,99.1040,2.02885
23.7500,101.2613,99.2300,2.03129
23.8333,101.3895,99.3560,2.03350
23.9167,101.5177,99.4640,2.05365
24.0000,101.6454,99.5900,2.05542
24.0833,101.7730,99.6980,2.07497
24.1667,101.9004,99.8240,2.07645
24.2500,102.0275,99.9320,2.09555
24.3333,102.1544,100.0580,2.09642
24.4167,102.2812,100.1660,2.11521
24.5000,102.4076,100.2920,2.11562
24.5833,102.5338,100.4000,2.13381
24.6667,102.6599,100.5080,2.15191
24.7500,102.7856,100.6340,2.15163
24.8333,102.9111,100.7420,2.16911
24.9167,103.0365,100.8680,2.16852
25.0000,103.1615,100.9760,2.18553
25.0833,103.2863,101.1020,2.18431
25.1667,103.4110,101.2100,2.20100
25.2500,103.5353,101.3180,2.21731
25.3333,103.6594,101.4440,2.21537
25.4167,103.7833,101.5520,2.23135
25.5000,103.9069,101.6600,2.24694
25.5833,104.0303,101.7860,2.24428
25.6667,104.1535,101.8940,2.25953
25.7500,104.2764,102.0020,2.27439
25.8333,104.3990,102.1100,2.28900
25.9167,104.5215,102.2360,2.28552
26.0000,104.6436,102.3440,2.29965
26.0833,104.7655,102.4520,2.31353
26.1667,104.8873,102.5600,2.32731
26.2500,105.0087,102.6860,2.32270
26.3333,105.1298,102.7940,2.33583
26.4167,105.2509,102.9020,2.34887
26.5000,105.3715,103.0100,2.36151
26.5833,105.4919,103.1180,2.37390
26.6667,105.6122,103.2260,2.38619
26.7500,105.7321,103.3340,2.39808
26.8333,105.8517,103.4600,2.39172
26.9167,105.9713,103.5680,2.40325
27.0000,106.0904,103.6760,2.41439
27.0833,106.2093,103.7840,2.42527
27.1667,106.3280,103.8920,2.43604
27.2500,106.4464,104.0000,2.44642
27.3333,106.5645,104.1080,2.45654
27.4167,106.6825,104.2160,2.46655
27.5000,106.8002,104.3240,2.47616
27.5833,106.9175,104.4320,2.48551
27.6667,107.0348,104.5400,2.49476
27.7500,107.1516,104.6480,2.50360
27.8333,107.2682,104.7560,2.51219
27.9167,107.3847,104.8640,2.52066
28.0000,107.5007,104.9720,2.52873
28.0833,107.6165,105.0800,2.53654
28.1667,107.7322,105.1880,2.54424
28.2500,107.8475,105.2960,2.55154
28.3333,107.9626,105.3860,2.57658
28.4167,108.0775,105.4940,2.58350
28.5000,108.1920,105.6020,2.59002
28.5833,108.3063,105.7100,2.59629
28.6667,108.4204,105.8180,2.60243
28.7500,108.5342,105.9260,2.60817
28.8333,108.6477,106.0160,2.63165
28.9167,108.7610,106.1240,2.63701
29.0000,108.8740,106.2320,2.64198
29.0833,108.9867,106.3400,2.64668
29.1667,109.0993,106.4300,2.66926
29.2500,109.2114,106.5380,2.67344
29.3333,109.3234,106.6460,2.67736
29.4167,109.4352,106.7540,2.68115
29.5000,109.5466,106.8440,2.70255
29.5833,109.6577,106.9520,2.70569
29.6667,109.7687,107.0600,2.70870
29.7500,109.8793,107.1500,2.72931
29.8333,109.9897,107.2580,2.73167
29.9167,110.0999,107.3480,2.75189
30.0000,110.2097,107.4560,2.75372
30.0833,110.3193,107.5640,2.75529
30.1667,110.4287,107.6540,2.77472
30.2500,110.5378,107.7620,2.77577
30.3333,110.6466,107.8520,2.79455
30.4167,110.7552,107.9600,2.79520
30.5000,110.8635,108.0500,2.81346
30.5833,110.9715,108.1580,2.81346
30.6667,111.0793,108.2480,2.83133
30.7500,111.1868,108.3560,2.83080
30.8333,111.2940,108.4460,2.84801
30.9167,111.4011,108.5540,2.84709
31.0000,111.5078,108.6440,2.86378
31.0833,111.6142,108.7520,2.86221
31.1667,111.7205,108.8420,2.87851
31.2500,111.8264,108.9500,2.87642
31.3333,111.9321,109.0400,2.89206
31.4167,112.0376,109.1300,2.90757
31.5000,112.1427,109.2380,2.90470
31.5833,112.2476,109.3280,2.91956
31.6667,112.3523,109.4180,2.93429
31.7500,112.4566,109.5260,2.93063
31.8333,112.5607,109.6160,2.94471
31.9167,112.6647,109.7060,2.95866
32.0000,112.7682,109.8140,2.95422
32.0833,112.8715,109.9040,2.96752
32.1667,112.9747,109.9940,2.98069
32.2500,113.0775,110.0840,2.99347
32.3333,113.1800,110.1920,2.98800
32.4167,113.2824,110.2820,3.00038
32.5000,113.3844,110.3720,3.01239
32.5833,113.4861,110.4620,3.02414
32.6667,113.5878,110.5520,3.03575
32.7500,113.6890,110.6600,3.02898
32.8333,113.7900,110.7500,3.03996
32.9167,113.8908,110.8400,3.05079
33.0000,113.9913,110.9300,3.06125
33.0833,114.0915,111.0200,3.07145
33.1667,114.1915,111.1100,3.08152
33.2500,114.2912,111.2000,3.09121
33.3333,114.3906,111.2900,3.10064
33.4167,114.4899,111.3800,3.10993
33.5000,114.5889,111.4700,3.11885
33.5833,114.6875,111.5780,3.10952
33.6667,114.7860,111.6680,3.11805
33.7500,114.8842,111.7580,3.12620
33.8333,114.9821,111.8480,3.13410
33.9167,115.0799,111.9380,3.14187
34.0000,115.1773,112.0280,3.14926
34.0833,115.2744,112.1000,3.17440
34.1667,115.3714,112.1900,3.18140
34.2500,115.4680,112.2800,3.18803
34.3333,115.5644,112.3700,3.19441
34.4167,115.6607,112.4600,3.20066
34.5000,115.7565,112.5500,3.20653
34.5833,115.8522,112.6400,3.21216
34.6667,115.9476,112.7300,3.21765
34.7500,116.0428,112.8200,3.22277
34.8333,116.1376,112.9100,3.22764
34.9167,116.2324,112.9820,3.25038
35.0000,116.3268,113.0720,3.25475
35.0833,116.4209,113.1620,3.25888
35.1667,116.5149,113.2520,3.26287
35.2500,116.6085,113.3420,3.26649
35.3333,116.7019,113.4140,3.28787
35.4167,116.7951,113.5040,3.29112
35.5000,116.8880,113.5940,3.29400
35.5833,116.9806,113.6840,3.29664
35.6667,117.0731,113.7560,3.31714
35.7500,117.1653,113.8460,3.31928
35.8333,117.2572,113.9360,3.32118
35.9167,117.3489,114.0080,3.34095
36.0000,117.4404,114.0980,3.34236
36.0833,117.5315,114.1880,3.34352
36.1667,117.6226,114.2600,3.36255
36.2500,117.7132,114.3500,3.36323
36.3333,117.8037,114.4400,3.36367
36.4167,117.8940,114.5120,3.38197
36.5000,117.9839,114.6020,3.38192
36.5833,118.0736,114.6740,3.39963
36.6667,118.1632,114.7640,3.39920
36.7500,118.2524,114.8360,3.41643
36.8333,118.3414,114.9260,3.41542
36.9167,118.4303,114.9980,3.43227
37.0000,118.5188,115.0880,3.43078
37.0833,118.6070,115.1600,3.44705
37.1667,118.6952,115.2500,3.44518
37.2500,118.7830,115.3220,3.46097
37.3333,118.8705,115.4120,3.45853
37.4167,118.9580,115.4840,3.47395
37.5000,119.0450,115.5740,3.47103
37.5833,119.1319,115.6460,3.48588
37.6667,119.2186,115.7360,3.48259
37.7500,119.3050,115.8080,3.49697
37.8333,119.3911,115.8980,3.49311
37.9167,119.4771,115.9700,3.50712
38.0000,119.5628,116.0420,3.52079
38.0833,119.6482,116.1320,3.51623
38.1667,119.7335,116.2040,3.52954
38.2500,119.8185,116.2760,3.54252
38.3333,119.9033,116.3660,3.53726
38.4167,119.9879,116.4380,3.54988
38.5000,120.0722,116.5100,3.56216
38.5833,120.1562,116.6000,3.55621
38.6667,120.2401,116.6720,3.56814
38.7500,120.3237,116.7440,3.57973
38.8333,120.4071,116.8160,3.59110
38.9167,120.4903,116.9060,3.58433
39.0000,120.5732,116.9780,3.59525
39.0833,120.6559,117.0500,3.60593
39.1667,120.7385,117.1220,3.61648
39.2500,120.8207,117.1940,3.62672
39.3333,120.9027,117.2840,3.61872
39.4167,120.9846,117.3560,3.62860
39.5000,121.0662,117.4280,3.63816
39.5833,121.1475,117.5000,3.64749
39.6667,121.2287,117.5720,3.65670
39.7500,121.3096,117.6440,3.66559
39.8333,121.3903,117.7340,3.65625
39.9167,121.4708,117.8060,3.66479
40.0000,121.5510,117.8780,3.67301
40.0833,121.6310,117.9500,3.68101
40.1667,121.7109,118.0220,3.68889
40.2500,121.7905,118.0940,3.69645
40.3333,121.8698,118.1660,3.70380
40.4167,121.9490,118.2380,3.71102
40.5000,122.0279,118.3100,3.71792
40.5833,122.1066,118.3820,3.72461
40.6667,122.1852,118.4540,3.73118
40.7500,122.2634,118.5260,3.73744
40.8333,122.3415,118.5980,3.74348
40.9167,122.4194,118.6700,3.74940
41.0000,122.4970,118.7420,3.75501
41.0833,122.5744,118.8140,3.76041
41.1667,122.6517,118.8860,3.76568
41.2500,122.7287,118.9580,3.77065
41.3333,122.8054,119.0300,3.77541
41.4167,122.8820,119.1020,3.78005
41.5000,122.9584,119.1740,3.78438
41.5833,123.0345,119.2460,3.78851
41.6667,123.1105,119.3000,3.81051
41.7500,123.1862,119.3720,3.81422
41.8333,123.2617,119.4440,3.81771
41.9167,123.3371,119.5160,3.82109
42.0000,123.4122,119.5880,3.82417
42.0833,123.4870,119.6600,3.82704
42.1667,123.5618,119.7140,3.84779
42.2500,123.6362,119.7860,3.85025
42.3333,123.7105,119.8580,3.85250
42.4167,123.7846,119.9300,3.85463
42.5000,123.8585,120.0020,3.85647
42.5833,123.9321,120.0560,3.87611
42.6667,124.0056,120.1280,3.87763
42.7500,124.0789,120.2000,3.87886
42.8333,124.1519,120.2720,3.87989
42.9167,124.2248,120.3260,3.89881
43.0000,124.2974,120.3980,3.89943
43.0833,124.3699,120.4700,3.89985
43.1667,124.4422,120.5240,3.91816
43.2500,124.5142,120.5960,3.91819
43.3333,124.5860,120.6680,3.91801
43.4167,124.6577,120.7220,3.93572
43.5000,124.7292,120.7940,3.93515
43.5833,124.8004,120.8660,3.93438
43.6667,124.8715,120.9200,3.95150
43.7500,124.9423,120.9920,3.95033
43.8333,125.0130,121.0640,3.94898
43.9167,125.0835,121.1180,3.96550
44.0000,125.1538,121.1900,3.96376
44.0833,125.2238,121.2440,3.97981
44.1667,125.2938,121.3160,3.97776
44.2500,125.3634,121.3880,3.97543
44.3333,125.4329,121.4420,3.99090
44.4167,125.5023,121.5140,3.98827
44.5000,125.5714,121.5680,4.00336
44.5833,125.6403,121.6400,4.00026
44.6667,125.7091,121.6940,4.01506
44.7500,125.7776,121.7660,4.01158
44.8333,125.8459,121.8200,4.02591
44.9167,125.9141,121.8920,4.02214
45.0000,125.9821,121.9460,4.03609
45.0833,126.0499,122.0180,4.03186
45.1667,126.1175,122.0720,4.04552
45.2500,126.1849,122.1440,4.04091
45.3333,126.2521,122.1980,4.05412
45.4167,126.3192,122.2520,4.06722
45.5000,126.3861,122.3240,4.06206
45.5833,126.4527,122.3780,4.07471
45.6667,126.5193,122.4500,4.06926
45.7500,126.5855,122.5040,4.08154
45.8333,126.6516,122.5580,4.09364
45.9167,126.7176,122.6300,4.08764
46.0000,126.7834,122.6840,4.09938
46.0833,126.8489,122.7380,4.11094
46.1667,126.9144,122.8100,4.10439
46.2500,126.9796,122.8640,4.11559
46.3333,127.0446,122.9180,4.12660
46.4167,127.1095,122.9900,4.11952
46.5000,127.1742,123.0440,4.13017
46.5833,127.2387,123.0980,4.14065
46.6667,127.3030,123.1700,4.13303
46.7500,127.3672,123.2240,4.14316
46.8333,127.4311,123.2780,4.15311
46.9167,127.4950,123.3500,4.14496
47.0000,127.5586,123.4040,4.15456
47.0833,127.6220,123.4580,4.16398
47.1667,127.6853,123.5120,4.17330
47.2500,127.7484,123.5840,4.16438
47.3333,127.8113,123.6380,4.17328
47.4167,127.8741,123.6920,4.18208
47.5000,127.9366,123.7460,4.19064
47.5833,127.9990,123.8000,4.19903
47.6667,128.0613,123.8720,4.18931
47.7500,128.1234,123.9260,4.19736
47.8333,128.1852,123.9800,4.20523
47.9167,128.2470,124.0340,4.21301
48.0000,128.3085,124.0880,4.22054
48.0833,128.3699,124.1420,4.22790
48.1667,128.4312,124.1960,4.23517
48.2500,128.4922,124.2680,4.22420
48.3333,128.5531,124.3220,4.23107
48.4167,128.6138,124.3760,4.23784
48.5000,128.6744,124.4300,4.24436
48.5833,128.7347,124.4840,4.25073
48.6667,128.7950,124.5380,4.25700
48.7500,128.8550,124.5920,4.26303
48.8333,128.9149,124.6460,4.26891
48.9167,128.9747,124.7000,4.27468
49.0000,129.0342,124.7540,4.28023
49.0833,129.0936,124.8080,4.28561
