time_hrs,T_engine_F,T_cw_F,delta_F
0.0833,73.0000,73.0040,-0.00400
0.1667,73.0000,73.0040,-0.00400
0.2500,73.0000,73.0040,-0.00400
0.3333,73.0000,73.0040,-0.00398
0.4167,73.0001,73.0040,-0.00390
0.5000,73.0003,73.0040,-0.00368
0.5833,73.0008,73.0040,-0.00321
0.6667,73.0016,73.0040,-0.00236
0.7500,73.0030,73.0040,-0.00097
0.8333,73.0051,73.0040,0.00111
0.9167,73.0080,73.0040,0.00404
1.0000,73.0120,73.0040,0.00796
1.0833,73.0170,73.0220,-0.00500
1.1667,73.0233,73.0220,0.00129
1.2500,73.0309,73.0220,0.00891
1.3333,73.0400,73.0400,-0.00002
1.4167,73.0506,73.0400,0.01056
1.5000,73.0627,73.0580,0.00471
1.5833,73.0765,73.0760,0.00048
1.6667,73.0919,73.0760,0.01592
1.7500,73.1090,73.0940,0.01504
1.8333,73.1279,73.1120,0.01585
1.9167,73.1484,73.1300,0.01841
2.0000,73.1707,73.1660,0.00465
2.0833,73.1946,73.1840,0.01061
2.1667,73.2203,73.2020,0.01831
2.2500,73.2477,73.2380,0.00967
2.3333,73.2767,73.2560,0.02070
2.4167,73.3074,73.2920,0.01543
2.5000,73.3398,73.3280,0.01175
2.5833,73.3737,73.3640,0.00968
2.6667,73.4092,73.4000,0.00924
2.7500,73.4463,73.4360,0.01030
2.8333,73.4849,73.4720,0.01289
2.9167,73.5250,73.5080,0.01701
3.0000,73.5666,73.5440,0.02256
3.0833,73.6095,73.5980,0.01153
3.1667,73.6539,73.6340,0.01995
3.2500,73.6997,73.6700,0.02968
3.3333,73.7468,73.7240,0.02275
3.4167,73.7952,73.7780,0.01718
3.5000,73.8448,73.8140,0.03083
3.5833,73.8957,73.8680,0.02771
3.6667,73.9479,73.9220,0.02586
3.7500,74.0011,73.9760,0.02513
3.8333,74.0555,74.0300,0.02554
3.9167,74.1111,74.0840,0.02714
4.0000,74.1678,74.1380,0.02977
4.0833,74.2255,74.1920,0.03345
4.1667,74.2842,74.2640,0.02024
4.2500,74.3440,74.3180,0.02596
4.3333,74.4047,74.3720,0.03266
4.4167,74.4664,74.4440,0.02238
4.5000,74.5290,74.4980,0.03096
4.5833,74.5924,74.5700,0.02244
4.6667,74.6569,74.6240,0.03287
4.7500,74.7221,74.6960,0.02608
4.8333,74.7881,74.7500,0.03812
4.9167,74.8551,74.8220,0.03305
5.0000,74.9227,74.8940,0.02868
5.0833,74.9911,74.9660,0.02508
5.1667,75.0603,75.0200,0.04030
5.2500,75.1302,75.0920,0.03816
5.3333,75.2007,75.1640,0.03672
5.4167,75.2721,75.2360,0.03605
5.5000,75.3440,75.3080,0.03596
5.5833,75.4165,75.3800,0.03652
5.6667,75.4898,75.4520,0.03779
5.7500,75.5636,75.5240,0.03958
5.8333,75.6380,75.5960,0.04197
5.9167,75.7130,75.6860,0.02702
6.0000,75.7885,75.7580,0.03055
6.0833,75.8646,75.8300,0.03462
6.1667,75.9413,75.9020,0.03931
6.2500,76.0184,75.9740,0.04442
6.3333,76.0960,76.0640,0.03204
6.4167,76.1742,76.1360,0.03823
6.5000,76.2528,76.2080,0.04480
6.5833,76.3318,76.2980,0.03384
6.6667,76.4114,76.3700,0.04141
6.7500,76.4913,76.4600,0.03132
6.8333,76.5717,76.5320,0.03966
6.9167,76.6525,76.6220,0.03050
7.0000,76.7336,76.6940,0.03964
7.0833,76.8152,76.7840,0.03117
7.1667,76.8972,76.8560,0.04117
7.2500,76.9794,76.9460,0.03343
7.3333,77.0621,77.0180,0.04406
7.4167,77.1451,77.1080,0.03712
7.5000,77.2284,77.1800,0.04842
7.5833,77.3120,77.2700,0.04204
7.6667,77.3961,77.3600,0.03607
7.7500,77.4803,77.4320,0.04831
7.8333,77.5648,77.5220,0.04285
7.9167,77.6498,77.6120,0.03777
8.0000,77.7349,77.7020,0.03287
8.0833,77.8202,77.7740,0.04625
8.1667,77.9060,77.8640,0.04198
8.2500,77.9919,77.9540,0.03787
8.3333,78.0780,78.0440,0.03400
8.4167,78.1645,78.1160,0.04848
8.5000,78.2511,78.2060,0.04508
8.5833,78.3379,78.2960,0.04191
8.6667,78.4251,78.3860,0.03906
8.7500,78.5123,78.4760,0.03631
8.8333,78.5998,78.5660,0.03377
8.9167,78.6875,78.6380,0.04952
9.0000,78.7754,78.7280,0.04737
9.0833,78.8634,78.8180,0.04539
9.1667,78.9517,78.9080,0.04371
9.2500,79.0401,78.9980,0.04208
9.3333,79.1286,79.0880,0.04063
9.4167,79.2174,79.1780,0.03944
9.5000,79.3063,79.2680,0.03829
9.5833,79.3953,79.3580,0.03730
9.6667,79.4846,79.4480,0.03656
9.7500,79.5738,79.5380,0.03585
9.8333,79.6633,79.6100,0.05327
9.9167,79.7529,79.7000,0.05293
10.0000,79.8426,79.7900,0.05261
10.0833,79.9324,79.8800,0.05241
10.1667,80.0224,79.9700,0.05243
10.2500,80.1124,80.0600,0.05245
10.3333,80.2026,80.1500,0.05257
10.4167,80.2929,80.2400,0.05291
10.5000,80.3832,80.3300,0.05323
10.5833,80.4736,80.4200,0.05365
10.6667,80.5643,80.5100,0.05426
10.7500,80.6549,80.6180,0.03685
10.8333,80.7455,80.7080,0.03753
10.9167,80.8364,80.7980,0.03839
11.0000,80.9272,80.8880,0.03921
11.0833,81.0181,80.9780,0.04010
11.1667,81.1092,81.0680,0.04117
11.2500,81.2002,81.1580,0.04219
11.3333,81.2913,81.2480,0.04327
11.4167,81.3825,81.3380,0.04452
11.5000,81.4737,81.4280,0.04571
11.5833,81.5649,81.5180,0.04695
11.6667,81.6563,81.6080,0.04834
11.7500,81.7477,81.6980,0.04967
11.8333,81.8390,81.7880,0.05104
11.9167,81.9306,81.8780,0.05256
12.0000,82.0220,81.9680,0.05400
12.0833,82.1135,82.0580,0.05547
12.1667,82.2051,82.1660,0.03908
12.2500,82.2966,82.2560,0.04061
12.3333,82.3882,82.3460,0.04216
12.4167,82.4798,82.4360,0.04385
12.5000,82.5714,82.5260,0.04544
12.5833,82.6630,82.6160,0.04705
12.6667,82.7548,82.7060,0.04878
12.7500,82.8464,82.7960,0.05041
12.8333,82.9380,82.8860,0.05205
12.9167,83.0298,82.9760,0.05381
13.0000,83.1215,83.0660,0.05546
13.0833,83.2131,83.1740,0.03911
13.1667,83.3049,83.2640,0.04088
13.2500,83.3965,83.3540,0.04253
13.3333,83.4882,83.4440,0.04417
13.4167,83.5799,83.5340,0.04592
13.5000,83.6716,83.6240,0.04756
13.5833,83.7632,83.7140,0.04918
13.6667,83.8549,83.8040,0.05090
13.7500,83.9465,83.8940,0.05249
13.8333,84.0381,83.9840,0.05407
13.9167,84.1297,84.0740,0.05574
14.0000,84.2213,84.1640,0.05728
14.0833,84.3128,84.2720,0.04080
14.1667,84.4044,84.3620,0.04241
14.2500,84.4959,84.4520,0.04388
14.3333,84.5873,84.5420,0.04533
14.4167,84.6789,84.6320,0.04685
14.5000,84.7702,84.7220,0.04824
14.5833,84.8616,84.8120,0.04960
14.6667,84.9530,84.9020,0.05103
14.7500,85.0443,84.9920,0.05232
14.8333,85.1356,85.0820,0.05357
14.9167,85.2269,85.1720,0.05490
15.0000,85.3181,85.2620,0.05608
15.0833,85.4092,85.3520,0.05721
15.1667,85.5004,85.4600,0.04042
15.2500,85.5915,85.5500,0.04147
15.3333,85.6825,85.6400,0.04248
15.4167,85.7736,85.7300,0.04356
15.5000,85.8645,85.8200,0.04448
15.5833,85.9553,85.9100,0.04535
15.6667,86.0463,86.0000,0.04628
15.7500,86.1370,86.0900,0.04705
15.8333,86.2278,86.1800,0.04777
15.9167,86.3185,86.2700,0.04854
16.0000,86.4092,86.3600,0.04916
16.0833,86.4997,86.4500,0.04972
16.1667,86.5903,86.5400,0.05033
16.2500,86.6808,86.6300,0.05077
16.3333,86.7712,86.7200,0.05116
16.4167,86.8616,86.8100,0.05160
16.5000,86.9519,86.9000,0.05187
16.5833,87.0421,86.9900,0.05207
16.6667,87.1323,87.0800,0.05233
16.7500,87.2224,87.1700,0.05241
16.8333,87.3124,87.2600,0.05243
16.9167,87.4025,87.3500,0.05249
17.0000,87.4924,87.4400,0.05238
17.0833,87.5822,87.5300,0.05220
17.1667,87.6721,87.6200,0.05206
17.2500,87.7617,87.7100,0.05175
17.3333,87.8514,87.8000,0.05136
17.4167,87.9410,87.8900,0.05102
17.5000,88.0305,87.9800,0.05049
17.5833,88.1199,88.0700,0.04990
17.6667,88.2093,88.1600,0.04934
17.7500,88.2986,88.2500,0.04859
17.8333,88.3878,88.3400,0.04778
17.9167,88.4770,88.4300,0.04700
18.0000,88.5660,88.5200,0.04603
18.0833,88.6550,88.6100,0.04499
18.1667,88.7440,88.7000,0.04398
18.2500,88.8328,88.7900,0.04278
18.3333,88.9215,88.8800,0.04150
18.4167,89.0103,88.9700,0.04026
18.5000,89.0988,89.0600,0.03882
18.5833,89.1873,89.1320,0.05531
18.6667,89.2758,89.2220,0.05382
18.7500,89.3641,89.3120,0.05215
18.8333,89.4524,89.4020,0.05039
18.9167,89.5407,89.4920,0.04866
19.0000,89.6287,89.5820,0.04673
19.0833,89.7167,89.6720,0.04473
19.1667,89.8047,89.7620,0.04274
19.2500,89.8926,89.8520,0.04057
19.3333,89.9803,89.9420,0.03830
19.4167,90.0681,90.0140,0.05406
19.5000,90.1556,90.1040,0.05163
19.5833,90.2431,90.1940,0.04911
19.6667,90.3306,90.2840,0.04661
19.7500,90.4179,90.3740,0.04391
19.8333,90.5051,90.4640,0.04112
19.9167,90.5924,90.5540,0.03836
20.0000,90.6794,90.6260,0.05339
20.0833,90.7663,90.7160,0.05034
20.1667,90.8533,90.8060,0.04730
20.2500,90.9401,90.8960,0.04407
20.3333,91.0267,90.9860,0.04074
20.4167,91.1134,91.0760,0.03743
20.5000,91.1999,91.1480,0.05192
20.5833,91.2863,91.2380,0.04832
20.6667,91.3727,91.3280,0.04473
20.7500,91.4589,91.4180,0.04095
20.8333,91.5451,91.5080,0.03707
20.9167,91.6312,91.5800,0.05120
21.0000,91.7171,91.6700,0.04713
21.0833,91.8030,91.7600,0.04297
21.1667,91.8888,91.8500,0.03881
21.2500,91.9745,91.9220,0.05246
21.3333,92.0600,92.0120,0.04801
21.4167,92.1456,92.1020,0.04357
21.5000,92.2309,92.1920,0.03893
21.5833,92.3162,92.2640,0.05219
21.6667,92.4015,92.3540,0.04746
21.7500,92.4865,92.4440,0.04253
21.8333,92.5715,92.5340,0.03750
21.9167,92.6565,92.6060,0.05047
22.0000,92.7412,92.6960,0.04525
22.0833,92.8259,92.7860,0.03992
22.1667,92.9106,92.8760,0.03460
22.2500,92.9951,92.9480,0.04708
22.3333,93.0795,93.0380,0.04146
22.4167,93.1638,93.1280,0.03584
22.5000,93.2480,93.2000,0.04802
22.5833,93.3321,93.2900,0.04210
22.6667,93.4162,93.3800,0.03618
22.7500,93.5001,93.4520,0.04806
22.8333,93.5838,93.5420,0.04184
22.9167,93.6676,93.6320,0.03562
23.0000,93.7512,93.7040,0.04719
23.0833,93.8347,93.7940,0.04067
23.1667,93.9181,93.8840,0.03414
23.2500,94.0014,93.9560,0.04542
23.3333,94.0846,94.0460,0.03859
23.4167,94.1678,94.1180,0.04975
23.5000,94.2507,94.2080,0.04272
23.5833,94.3336,94.2980,0.03558
23.6667,94.4164,94.3700,0.04644
23.7500,94.4991,94.4600,0.03910
23.8333,94.5817,94.5320,0.04966
23.9167,94.6642,94.6220,0.04221
24.0000,94.7466,94.7120,0.03455
24.0833,94.8288,94.7840,0.04480
24.1667,94.9110,94.8740,0.03704
24.2500,94.9931,94.9460,0.04707
24.3333,95.0750,95.0360,0.03901
24.4167,95.1569,95.1080,0.04893
24.5000,95.2387,95.1980,0.04066
24.5833,95.3203,95.2880,0.03228
24.6667,95.4019,95.3600,0.04189
24.7500,95.4833,95.4500,0.03330
24.8333,95.5646,95.5220,0.04261
24.9167,95.6459,95.6120,0.03391
25.0000,95.7270,95.6840,0.04301
25.0833,95.8080,95.7740,0.03400
25.1667,95.8890,95.8460,0.04298
25.2500,95.9698,95.9360,0.03376
25.3333,96.0504,96.0080,0.04243
25.4167,96.1311,96.0980,0.03310
25.5000,96.2116,96.1700,0.04157
25.5833,96.2919,96.2600,0.03192
25.6667,96.3723,96.3320,0.04027
25.7500,96.4524,96.4220,0.03042
25.8333,96.5325,96.4940,0.03846
25.9167,96.6125,96.5660,0.04649
26.0000,96.6923,96.6560,0.03632
26.0833,96.7720,96.7280,0.04404
26.1667,96.8518,96.8180,0.03375
26.2500,96.9313,96.8900,0.04126
26.3333,97.0107,96.9800,0.03066
26.4167,97.0901,97.0520,0.03805
26.5000,97.1692,97.1240,0.04524
26.5833,97.2483,97.2140,0.03433
26.6667,97.3274,97.2860,0.04140
26.7500,97.4063,97.3760,0.03027
26.8333,97.4850,97.4480,0.03703
26.9167,97.5638,97.5200,0.04378
27.0000,97.6423,97.6100,0.03233
27.0833,97.7208,97.6820,0.03878
27.1667,97.7992,97.7540,0.04520
27.2500,97.8774,97.8440,0.03343
27.3333,97.9556,97.9160,0.03956
27.4167,98.0337,97.9880,0.04566
27.5000,98.1116,98.0780,0.03357
27.5833,98.1894,98.1500,0.03937
27.6667,98.2672,98.2220,0.04516
27.7500,98.3447,98.3120,0.03275
27.8333,98.4222,98.3840,0.03823
27.9167,98.4997,98.4560,0.04369
28.0000,98.5770,98.5460,0.03096
28.0833,98.6541,98.6180,0.03611
28.1667,98.7313,98.6900,0.04126
28.2500,98.8082,98.7800,0.02820
28.3333,98.8850,98.8520,0.03304
28.4167,98.9619,98.9240,0.03786
28.5000,99.0385,98.9960,0.04248
28.5833,99.1150,99.0860,0.02899
28.6667,99.1915,99.1580,0.03349
28.7500,99.2678,99.2300,0.03779
28.8333,99.3440,99.3020,0.04199
28.9167,99.4202,99.3920,0.02816
29.0000,99.4961,99.4640,0.03214
29.0833,99.5720,99.5360,0.03602
29.1667,99.6479,99.6080,0.03987
29.2500,99.7235,99.6800,0.04353
29.3333,99.7991,99.7700,0.02908
29.4167,99.8746,99.8420,0.03261
29.5000,99.9499,99.9140,0.03595
29.5833,100.0252,99.9860,0.03918
29.6667,100.1004,100.0580,0.04239
29.7500,100.1754,100.1480,0.02741
29.8333,100.2503,100.2200,0.03031
29.9167,100.3252,100.2920,0.03321
30.0000,100.3999,100.3640,0.03590
30.0833,100.4745,100.4360,0.03849
30.1667,100.5491,100.5080,0.04106
30.2500,100.6234,100.5980,0.02543
30.3333,100.6977,100.6700,0.02770
30.4167,100.7719,100.7420,0.02995
30.5000,100.8460,100.8140,0.03200
30.5833,100.9200,100.8860,0.03395
30.6667,100.9939,100.9580,0.03588
30.7500,101.0676,101.0300,0.03761
30.8333,101.1412,101.1020,0.03924
30.9167,101.2149,101.1740,0.04085
31.0000,101.2883,101.2460,0.04227
31.0833,101.3616,101.3360,0.02558
31.1667,101.4349,101.4080,0.02687
31.2500,101.5080,101.4800,0.02796
31.3333,101.5810,101.5520,0.02895
31.4167,101.6539,101.6240,0.02992
31.5000,101.7267,101.6960,0.03070
31.5833,101.7994,101.7680,0.03137
31.6667,101.8720,101.8400,0.03203
31.7500,101.9445,101.9120,0.03249
31.8333,102.0168,101.9840,0.03284
31.9167,102.0892,102.0560,0.03318
32.0000,102.1613,102.1280,0.03332
32.0833,102.2334,102.2000,0.03336
32.1667,102.3054,102.2720,0.03337
32.2500,102.3772,102.3440,0.03320
32.3333,102.4489,102.4160,0.03292
32.4167,102.5206,102.4880,0.03262
32.5000,102.5921,102.5600,0.03213
32.5833,102.6635,102.6320,0.03154
32.6667,102.7349,102.7040,0.03092
32.7500,102.8061,102.7760,0.03012
32.8333,102.8772,102.8480,0.02921
32.9167,102.9483,102.9200,0.02828
33.0000,103.0192,102.9920,0.02716
33.0833,103.0899,103.0640,0.02593
33.1667,103.1607,103.1360,0.02469
33.2500,103.2313,103.1900,0.04126
33.3333,103.3017,103.2620,0.03972
33.4167,103.3722,103.3340,0.03816
33.5000,103.4424,103.4060,0.03641
33.5833,103.5126,103.4780,0.03456
33.6667,103.5827,103.5500,0.03269
33.7500,103.6526,103.6220,0.03063
33.8333,103.7225,103.6940,0.02847
33.9167,103.7923,103.7660,0.02628
34.0000,103.8619,103.8380,0.02391
34.0833,103.9314,103.8920,0.03944
34.1667,104.0009,103.9640,0.03694
34.2500,104.0703,104.0360,0.03426
34.3333,104.1395,104.1080,0.03148
34.4167,104.2087,104.1800,0.02867
34.5000,104.2777,104.2520,0.02568
34.5833,104.3466,104.3060,0.04058
34.6667,104.4155,104.3780,0.03747
34.7500,104.4842,104.4500,0.03417
34.8333,104.5528,104.5220,0.03076
34.9167,104.6213,104.5940,0.02734
35.0000,104.6897,104.6660,0.02373
35.0833,104.7580,104.7200,0.03802
35.1667,104.8263,104.7920,0.03429
35.2500,104.8944,104.8640,0.03037
35.3333,104.9624,104.9360,0.02635
35.4167,105.0303,104.9900,0.04031
35.5000,105.0981,105.0620,0.03609
35.5833,105.1658,105.1340,0.03176
35.6667,105.2334,105.2060,0.02742
35.7500,105.3009,105.2780,0.02289
35.8333,105.3683,105.3320,0.03626
35.9167,105.4356,105.4040,0.03161
36.0000,105.5028,105.4760,0.02677
36.0833,105.5698,105.5300,0.03984
36.1667,105.6369,105.6020,0.03488
36.2500,105.7037,105.6740,0.02975
36.3333,105.7705,105.7460,0.02451
36.4167,105.8373,105.8000,0.03725
36.5000,105.9038,105.8720,0.03181
36.5833,105.9703,105.9440,0.02627
36.6667,106.0367,105.9980,0.03871
36.7500,106.1030,106.0700,0.03297
36.8333,106.1691,106.1420,0.02713
36.9167,106.2353,106.1960,0.03927
37.0000,106.3012,106.2680,0.03322
37.0833,106.3671,106.3400,0.02708
37.1667,106.4329,106.3940,0.03892
37.2500,106.4986,106.4660,0.03258
37.3333,106.5641,106.5380,0.02614
37.4167,106.6297,106.5920,0.03768
37.5000,106.6950,106.6640,0.03104
37.5833,106.7603,106.7360,0.02430
37.6667,106.8255,106.7900,0.03554
37.7500,106.8906,106.8620,0.02860
37.8333,106.9556,106.9160,0.03956
37.9167,107.0205,106.9880,0.03251
38.0000,107.0853,107.0600,0.02527
38.0833,107.1499,107.1140,0.03594
38.1667,107.2146,107.1860,0.02859
38.2500,107.2791,107.2400,0.03906
38.3333,107.3434,107.3120,0.03143
38.4167,107.4078,107.3840,0.02378
38.5000,107.4720,107.4380,0.03396
38.5833,107.5360,107.5100,0.02604
38.6667,107.6001,107.5640,0.03610
38.7500,107.6640,107.6360,0.02798
38.8333,107.7278,107.6900,0.03777
38.9167,107.7915,107.7620,0.02953
39.0000,107.8551,107.8160,0.03912
39.0833,107.9186,107.8880,0.03062
39.1667,107.9821,107.9420,0.04009
39.2500,108.0454,108.0140,0.03139
39.3333,108.1086,108.0680,0.04059
39.4167,108.1718,108.1400,0.03178
39.5000,108.2348,108.1940,0.04079
39.5833,108.2977,108.2660,0.03170
39.6667,108.3606,108.3200,0.04060
39.7500,108.4233,108.3920,0.03132
39.8333,108.4859,108.4460,0.03994
39.9167,108.5485,108.5180,0.03055
40.0000,108.6110,108.5720,0.03898
40.0833,108.6733,108.6440,0.02932
40.1667,108.7356,108.6980,0.03764
40.2500,108.7978,108.7700,0.02779
40.3333,108.8598,108.8240,0.03584
40.4167,108.9219,108.8960,0.02587
40.5000,108.9837,108.9500,0.03374
40.5833,109.0455,109.0040,0.04150
40.6667,109.1073,109.0760,0.03125
40.7500,109.1688,109.1300,0.03883
40.8333,109.2303,109.2020,0.02831
40.9167,109.2918,109.2560,0.03578
41.0000,109.3531,109.3100,0.04307
41.0833,109.4143,109.3820,0.03228
41.1667,109.4755,109.4360,0.03946
41.2500,109.5365,109.5080,0.02847
41.3333,109.5974,109.5620,0.03539
41.4167,109.6583,109.6160,0.04229
41.5000,109.7190,109.6880,0.03103
41.5833,109.7797,109.7420,0.03767
41.6667,109.8403,109.8140,0.02629
41.7500,109.9007,109.8680,0.03274
41.8333,109.9611,109.9220,0.03910
41.9167,110.0214,109.9940,0.02744
42.0000,110.0816,110.0480,0.03362
42.0833,110.1417,110.1020,0.03970
42.1667,110.2018,110.1740,0.02777
42.2500,110.2617,110.2280,0.03367
42.3333,110.3215,110.2820,0.03947
42.4167,110.3813,110.3540,0.02726
42.5000,110.4409,110.4080,0.03288
42.5833,110.5004,110.4620,0.03841
42.6667,110.5599,110.5160,0.04393
42.7500,110.6193,110.5880,0.03128
42.8333,110.6785,110.6420,0.03653
42.9167,110.7378,110.6960,0.04177
43.0000,110.7968,110.7680,0.02885
43.0833,110.8558,110.8220,0.03383
43.1667,110.9148,110.8760,0.03879
43.2500,110.9736,110.9300,0.04360
43.3333,111.0323,111.0020,0.03031
43.4167,111.0910,111.0560,0.03500
43.5000,111.1495,111.1100,0.03954
43.5833,111.2080,111.1640,0.04398
43.6667,111.2664,111.2360,0.03040
43.7500,111.3247,111.2900,0.03466
43.8333,111.3828,111.3440,0.03884
43.9167,111.4410,111.3980,0.04299
44.0000,111.4990,111.4520,0.04698
44.0833,111.5569,111.5240,0.03289
44.1667,111.6148,111.5780,0.03677
44.2500,111.6725,111.6320,0.04050
44.3333,111.7301,111.6860,0.04414
44.4167,111.7878,111.7400,0.04776
44.5000,111.8452,111.8120,0.03322
44.5833,111.9026,111.8660,0.03659
44.6667,111.9599,111.9200,0.03994
44.7500,112.0171,111.9740,0.04314
44.8333,112.0742,112.0280,0.04625
44.9167,112.1313,112.1000,0.03134
45.0000,112.1883,112.1540,0.03427
45.0833,112.2451,112.2080,0.03711
45.1667,112.3019,112.2620,0.03994
45.2500,112.3586,112.3160,0.04261
45.3333,112.4152,112.3700,0.04519
45.4167,112.4718,112.4240,0.04776
45.5000,112.5282,112.4960,0.03216
45.5833,112.5845,112.5500,0.03449
45.6667,112.6408,112.6040,0.03679
45.7500,112.6969,112.6580,0.03894
45.8333,112.7530,112.7120,0.04100
45.9167,112.8090,112.7660,0.04304
46.0000,112.8649,112.8200,0.04493
46.0833,112.9207,112.8740,0.04674
46.1667,112.9765,112.9280,0.04852
46.2500,113.0322,112.9820,0.05016
46.3333,113.0877,113.0540,0.03370
46.4167,113.1432,113.1080,0.03523
46.5000,113.1986,113.1620,0.03661
46.5833,113.2539,113.2160,0.03790
46.6667,113.3092,113.2700,0.03917
46.7500,113.3643,113.3240,0.04029
46.8333,113.4193,113.3780,0.04133
46.9167,113.4743,113.4320,0.04235
47.0000,113.5292,113.4860,0.04322
47.0833,113.5840,113.5400,0.04400
47.1667,113.6388,113.5940,0.04477
47.2500,113.6934,113.6480,0.04538
47.3333,113.7479,113.7020,0.04591
47.4167,113.8024,113.7560,0.04642
47.5000,113.8568,113.8100,0.04679
47.5833,113.9111,113.8640,0.04707
47.6667,113.9653,113.9180,0.04733
47.7500,114.0194,113.9720,0.04744
47.8333,114.0735,114.0260,0.04748
47.9167,114.1275,114.0800,0.04749
48.0000,114.1814,114.1340,0.04735
48.0833,114.2351,114.1880,0.04713
48.1667,114.2889,114.2420,0.04690
48.2500,114.3425,114.2960,0.04652
48.3333,114.3961,114.3500,0.04605
48.4167,114.4496,114.4040,0.04557
48.5000,114.5029,114.4580,0.04494
48.5833,114.5562,114.5120,0.04423
48.6667,114.6095,114.5660,0.04350
48.7500,114.6626,114.6200,0.04262
48.8333,114.7157,114.6740,0.04167
48.9167,114.7687,114.7280,0.04069
49.0000,114.8216,114.7640,0.05758
49.0833,114.8744,114.8180,0.05638
