time_hrs,T_engine_F,T_cw_F,delta_F
0.0833,73.0000,73.0040,-0.00400
0.1667,73.0000,73.0040,-0.00400
0.2500,73.0000,73.0040,-0.00400
0.3333,73.0000,73.0040,-0.00400
0.4167,73.0000,73.0040,-0.00400
0.5000,73.0000,73.0040,-0.00400
0.5833,73.0000,73.0040,-0.00400
0.6667,73.0000,73.0040,-0.00400
0.7500,73.0000,73.0040,-0.00400
0.8333,73.0000,73.0040,-0.00400
0.9167,73.0000,73.0040,-0.00400
1.0000,73.0000,73.0040,-0.00400
1.0833,73.0000,73.0040,-0.00400
1.1667,73.0000,73.0040,-0.00400
1.2500,73.0000,73.0040,-0.00399
1.3333,73.0000,73.0040,-0.00399
1.4167,73.0000,73.0040,-0.00397
1.5000,73.0001,73.0040,-0.00393
1.5833,73.0001,73.0040,-0.00387
1.6667,73.0002,73.0040,-0.00377
1.7500,73.0004,73.0040,-0.00361
1.8333,73.0006,73.0040,-0.00337
1.9167,73.0010,73.0040,-0.00301
2.0000,73.0015,73.0040,-0.00251
2.0833,73.0022,73.0040,-0.00181
2.1667,73.0031,73.0040,-0.00088
2.2500,73.0043,73.0040,0.00035
2.3333,73.0059,73.0040,0.00192
2.4167,73.0079,73.0040,0.00391
2.5000,73.0104,73.0040,0.00637
2.5833,73.0134,73.0040,0.00938
2.6667,73.0170,73.0220,-0.00499
2.7500,73.0213,73.0220,-0.00066
2.8333,73.0264,73.0220,0.00443
2.9167,73.0324,73.0220,0.01037
3.0000,73.0392,73.0400,-0.00078
3.0833,73.0471,73.0400,0.00707
3.1667,73.0560,73.0580,-0.00200
3.2500,73.0661,73.0580,0.00805
3.3333,73.0773,73.0760,0.00132
3.4167,73.0899,73.0940,-0.00412
3.5000,73.1038,73.0940,0.00976
3.5833,73.1190,73.1120,0.00704
3.6667,73.1358,73.1300,0.00581
3.7500,73.1541,73.1480,0.00607
3.8333,73.1739,73.1660,0.00789
3.9167,73.1954,73.1840,0.01136
4.0000,73.2185,73.2200,-0.00154
4.0833,73.2433,73.2380,0.00526
4.1667,73.2698,73.2560,0.01382
4.2500,73.2981,73.2920,0.00613
4.3333,73.3282,73.3280,0.00023
4.4167,73.3602,73.3460,0.01420
4.5000,73.3940,73.3820,0.01198
4.5833,73.4296,73.4180,0.01163
4.6667,73.4672,73.4540,0.01322
4.7500,73.5067,73.4900,0.01666
4.8333,73.5480,73.5440,0.00402
4.9167,73.5914,73.5800,0.01135
5.0000,73.6366,73.6340,0.00257
5.0833,73.6837,73.6700,0.01371
5.1667,73.7329,73.7240,0.00886
5.2500,73.7839,73.7780,0.00588
5.3333,73.8368,73.8320,0.00483
5.4167,73.8918,73.8860,0.00579
5.5000,73.9486,73.9400,0.00860
5.5833,74.0073,73.9940,0.01332
5.6667,74.0680,74.0660,0.00203
5.7500,74.1306,74.1200,0.01057
5.8333,74.1950,74.1920,0.00298
5.9167,74.2614,74.2460,0.01536
6.0000,74.3295,74.3180,0.01151
6.0833,74.3995,74.3900,0.00951
6.1667,74.4714,74.4620,0.00942
6.2500,74.5451,74.5340,0.01105
6.3333,74.6205,74.6060,0.01448
6.4167,74.6978,74.6960,0.00178
6.5000,74.7767,74.7680,0.00873
6.5833,74.8574,74.8400,0.01743
6.6667,74.9399,74.9300,0.00994
6.7500,75.0240,75.0200,0.00405
6.8333,75.1098,75.1100,-0.00017
6.9167,75.1974,75.1820,0.01537
7.0000,75.2864,75.2720,0.01443
7.0833,75.3771,75.3620,0.01510
7.1667,75.4695,75.4700,-0.00053
7.2500,75.5633,75.5600,0.00330
7.3333,75.6587,75.6500,0.00866
7.4167,75.7557,75.7580,-0.00234
7.5000,75.8540,75.8480,0.00604
7.5833,75.9539,75.9560,-0.00211
7.6667,76.0553,76.0460,0.00931
7.7500,76.1580,76.1540,0.00404
7.8333,76.2622,76.2620,0.00017
7.9167,76.3678,76.3700,-0.00219
8.0000,76.4747,76.4780,-0.00332
8.0833,76.5829,76.5860,-0.00311
8.1667,76.6925,76.6940,-0.00146
8.2500,76.8033,76.8020,0.00134
8.3333,76.9154,76.9100,0.00541
8.4167,77.0289,77.0360,-0.00713
8.5000,77.1434,77.1440,-0.00060
8.5833,77.2591,77.2700,-0.01086
8.6667,77.3762,77.3780,-0.00180
8.7500,77.4943,77.5040,-0.00973
8.8333,77.6135,77.6120,0.00147
8.9167,77.7339,77.7380,-0.00406
9.0000,77.8553,77.8640,-0.00866
9.0833,77.9778,77.9900,-0.01218
9.1667,78.1015,78.1160,-0.01450
9.2500,78.2261,78.2420,-0.01595
9.3333,78.3516,78.3680,-0.01638
9.4167,78.4783,78.4940,-0.01568
9.5000,78.6058,78.6200,-0.01417
9.5833,78.7343,78.7460,-0.01170
9.6667,78.8638,78.8900,-0.02616
9.7500,78.9941,79.0160,-0.02186
9.8333,79.1253,79.1420,-0.01667
9.9167,79.2575,79.2860,-0.02846
10.0000,79.3904,79.4120,-0.02155
10.0833,79.5242,79.5560,-0.03181
10.1667,79.6589,79.6820,-0.02310
10.2500,79.7942,79.8260,-0.03175
10.3333,79.9304,79.9520,-0.02163
10.4167,80.0674,80.0960,-0.02858
10.5000,80.2050,80.2400,-0.03496
10.5833,80.3434,80.3660,-0.02261
10.6667,80.4826,80.5100,-0.02739
10.7500,80.6224,80.6540,-0.03164
10.8333,80.7628,80.7980,-0.03523
10.9167,80.9040,80.9420,-0.03798
11.0000,81.0457,81.0860,-0.04027
11.0833,81.1881,81.2300,-0.04193
11.1667,81.3312,81.3740,-0.04280
11.2500,81.4747,81.5180,-0.04326
11.3333,81.6189,81.6620,-0.04314
11.4167,81.7637,81.8060,-0.04229
11.5000,81.9089,81.9500,-0.04106
11.5833,82.0547,82.0940,-0.03930
11.6667,82.2011,82.2560,-0.05485
11.7500,82.3479,82.4000,-0.05207
11.8333,82.4952,82.5440,-0.04880
11.9167,82.6431,82.6880,-0.04488
12.0000,82.7913,82.8500,-0.05868
12.0833,82.9400,82.9940,-0.05403
12.1667,83.0892,83.1560,-0.06677
12.2500,83.2387,83.3000,-0.06127
12.3333,83.3886,83.4440,-0.05536
12.4167,83.5391,83.6060,-0.06688
12.5000,83.6898,83.7500,-0.06019
12.5833,83.8409,83.9120,-0.07114
12.6667,83.9924,84.0560,-0.06355
12.7500,84.1442,84.2180,-0.07380
12.8333,84.2963,84.3620,-0.06572
12.9167,84.4489,84.5240,-0.07514
13.0000,84.6016,84.6680,-0.06644
13.0833,84.7546,84.8300,-0.07543
13.1667,84.9080,84.9920,-0.08396
13.2500,85.0616,85.1360,-0.07441
13.3333,85.2154,85.2980,-0.08259
13.4167,85.3697,85.4600,-0.09033
13.5000,85.5240,85.6040,-0.08002
13.5833,85.6785,85.7660,-0.08749
13.6667,85.8335,85.9280,-0.09455
13.7500,85.9884,86.0720,-0.08358
13.8333,86.1436,86.2340,-0.09042
13.9167,86.2991,86.3960,-0.09689
14.0000,86.4546,86.5580,-0.10336
14.0833,86.6103,86.7020,-0.09167
14.1667,86.7664,86.8640,-0.09764
14.2500,86.9224,87.0260,-0.10364
14.3333,87.0785,87.1880,-0.10950
14.4167,87.2349,87.3320,-0.09705
14.5000,87.3913,87.4940,-0.10267
14.5833,87.5478,87.6560,-0.10817
14.6667,87.7046,87.8180,-0.11339
14.7500,87.8613,87.9800,-0.11870
14.8333,88.0181,88.1240,-0.10593
14.9167,88.1751,88.2860,-0.11089
15.0000,88.3320,88.4480,-0.11597
15.0833,88.4890,88.6100,-0.12100
15.1667,88.6462,88.7720,-0.12578
15.2500,88.8033,88.9340,-0.13072
15.3333,88.9604,89.0780,-0.11761
15.4167,89.1177,89.2400,-0.12229
15.5000,89.2749,89.4020,-0.12715
15.5833,89.4320,89.5640,-0.13199
15.6667,89.5894,89.7260,-0.13663
15.7500,89.7465,89.8880,-0.14147
15.8333,89.9037,90.0500,-0.14632
15.9167,90.0610,90.1940,-0.13300
16.0000,90.2181,90.3560,-0.13790
16.0833,90.3752,90.5180,-0.14282
16.1667,90.5324,90.6800,-0.14760
16.2500,90.6894,90.8420,-0.15261
16.3333,90.8463,91.0040,-0.15767
16.4167,91.0034,91.1480,-0.14461
16.5000,91.1602,91.3100,-0.14979
16.5833,91.3169,91.4720,-0.15505
16.6667,91.4738,91.6340,-0.16020
16.7500,91.6304,91.7960,-0.16563
16.8333,91.7869,91.9400,-0.15314
16.9167,91.9434,92.1020,-0.15856
17.0000,92.0997,92.2640,-0.16427
17.0833,92.2559,92.4260,-0.17009
17.1667,92.4122,92.5880,-0.17584
17.2500,92.5681,92.7320,-0.16389
17.3333,92.7239,92.8940,-0.17007
17.4167,92.8798,93.0560,-0.17619
17.5000,93.0354,93.2180,-0.18264
17.5833,93.1908,93.3620,-0.17123
17.6667,93.3462,93.5240,-0.17777
17.7500,93.5013,93.6860,-0.18466
17.8333,93.6563,93.8480,-0.19170
17.9167,93.8113,93.9920,-0.18072
18.0000,93.9659,94.1540,-0.18809
18.0833,94.1204,94.3160,-0.19563
18.1667,94.2748,94.4600,-0.18516
18.2500,94.4289,94.6220,-0.19306
18.3333,94.5829,94.7840,-0.20114
18.4167,94.7368,94.9280,-0.19123
18.5000,94.8903,95.0900,-0.19970
18.5833,95.0436,95.2520,-0.20836
18.6667,95.1970,95.3960,-0.19905
18.7500,95.3499,95.5580,-0.20812
18.8333,95.5026,95.7200,-0.21741
18.9167,95.6553,95.8640,-0.20873
19.0000,95.8076,96.0260,-0.21845
19.0833,95.9596,96.1700,-0.21039
19.1667,96.1116,96.3320,-0.22038
19.2500,96.2632,96.4760,-0.21278
19.3333,96.4146,96.6380,-0.22341
19.4167,96.5659,96.7820,-0.21611
19.5000,96.7168,96.9440,-0.22722
19.5833,96.8674,97.0880,-0.22058
19.6667,97.0180,97.2500,-0.23201
19.7500,97.1681,97.3940,-0.22587
19.8333,97.3180,97.5560,-0.23799
19.9167,97.4678,97.7000,-0.23218
20.0000,97.6172,97.8620,-0.24482
20.0833,97.7663,98.0060,-0.23972
20.1667,97.9153,98.1500,-0.23471
20.2500,98.0639,98.3120,-0.24815
20.3333,98.2121,98.4560,-0.24386
20.4167,98.3603,98.6000,-0.23967
20.5000,98.5081,98.7620,-0.25394
20.5833,98.6555,98.9060,-0.25049
20.6667,98.8028,99.0500,-0.24715
20.7500,98.9497,99.1940,-0.24428
20.8333,99.0963,99.3560,-0.25969
20.9167,99.2428,99.5000,-0.25722
21.0000,99.3888,99.6440,-0.25523
21.0833,99.5345,99.7880,-0.25353
21.1667,99.6800,99.9500,-0.26995
21.2500,99.8251,100.0940,-0.26886
21.3333,99.9699,100.2380,-0.26807
21.4167,100.1146,100.3820,-0.26741
21.5000,100.2588,100.5260,-0.26724
21.5833,100.4026,100.6700,-0.26737
21.6667,100.5463,100.8140,-0.26765
21.7500,100.6896,100.9580,-0.26842
21.8333,100.8325,101.1020,-0.26950
21.9167,100.9753,101.2460,-0.27073
22.0000,101.1175,101.3900,-0.27246
22.0833,101.2595,101.5340,-0.27451
22.1667,101.4013,101.6780,-0.27671
22.2500,101.5426,101.8220,-0.27941
22.3333,101.6836,101.9660,-0.28244
22.4167,101.8244,102.1100,-0.28563
22.5000,101.9647,102.2540,-0.28932
22.5833,102.1047,102.3980,-0.29335
22.6667,102.2445,102.5420,-0.29754
22.7500,102.3838,102.6860,-0.30224
22.8333,102.5227,102.8120,-0.28927
22.9167,102.6615,102.9560,-0.29448
23.0000,102.7998,103.1000,-0.30020
23.0833,102.9377,103.2440,-0.30626
23.1667,103.0755,103.3700,-0.29449
23.2500,103.2128,103.5140,-0.30124
23.3333,103.3497,103.6580,-0.30833
23.4167,103.4864,103.8020,-0.31561
23.5000,103.6226,103.9280,-0.30540
23.5833,103.7585,104.0720,-0.31353
23.6667,103.8941,104.1980,-0.30386
23.7500,104.0293,104.3420,-0.31270
23.8333,104.1641,104.4860,-0.32189
23.9167,104.2987,104.6120,-0.31328
24.0000,104.4328,104.7560,-0.32318
24.0833,104.5666,104.8820,-0.31544
24.1667,104.7001,105.0260,-0.32589
24.2500,104.8331,105.1520,-0.31886
24.3333,104.9658,105.2960,-0.33019
24.4167,105.0983,105.4220,-0.32372
24.5000,105.2302,105.5480,-0.31777
24.5833,105.3618,105.6920,-0.33018
24.6667,105.4932,105.8180,-0.32479
24.7500,105.6241,105.9620,-0.33792
24.8333,105.7546,106.0880,-0.33341
24.9167,105.8849,106.2140,-0.32911
25.0000,106.0147,106.3580,-0.34333
25.0833,106.1441,106.4840,-0.33992
25.1667,106.2733,106.6100,-0.33671
25.2500,106.4020,106.7360,-0.33402
25.3333,106.5303,106.8620,-0.33170
25.4167,106.6584,107.0060,-0.34759
25.5000,106.7860,107.1320,-0.34600
25.5833,106.9132,107.2580,-0.34477
25.6667,107.0402,107.3840,-0.34377
25.7500,107.1667,107.5100,-0.34328
25.8333,107.2928,107.6360,-0.34315
25.9167,107.4188,107.7620,-0.34325
26.0000,107.5441,107.8880,-0.34386
26.0833,107.6692,108.0140,-0.34484
26.1667,107.7940,108.1400,-0.34604
26.2500,107.9182,108.2660,-0.34776
26.3333,108.0422,108.3920,-0.34985
26.4167,108.1658,108.5180,-0.35216
26.5000,108.2890,108.6440,-0.35498
26.5833,108.4118,108.7700,-0.35818
26.6667,108.5344,108.8960,-0.36159
26.7500,108.6565,109.0220,-0.36552
26.8333,108.7782,109.1480,-0.36982
26.9167,108.8997,109.2560,-0.35635
27.0000,109.0206,109.3820,-0.36139
27.0833,109.1412,109.5080,-0.36680
27.1667,109.2616,109.6340,-0.37243
27.2500,109.3814,109.7420,-0.36057
27.3333,109.5009,109.8680,-0.36709
27.4167,109.6202,109.9940,-0.37383
27.5000,109.7389,110.1020,-0.36308
27.5833,109.8573,110.2280,-0.37070
27.6667,109.9755,110.3540,-0.37854
27.7500,110.0931,110.4620,-0.36890
27.8333,110.2104,110.5880,-0.37762
27.9167,110.3274,110.6960,-0.36857
28.0000,110.4440,110.8220,-0.37802
28.0833,110.5602,110.9300,-0.36985
28.1667,110.6761,111.0560,-0.37990
28.2500,110.7915,111.1640,-0.37245
28.3333,110.9066,111.2900,-0.38337
28.4167,111.0215,111.3980,-0.37652
28.5000,111.1358,111.5240,-0.38817
28.5833,111.2498,111.6320,-0.38219
28.6667,111.3636,111.7400,-0.37643
28.7500,111.4768,111.8660,-0.38918
28.8333,111.5897,111.9740,-0.38429
28.9167,111.7024,112.0820,-0.37962
29.0000,111.8145,112.2080,-0.39346
29.0833,111.9263,112.3160,-0.38965
29.1667,112.0379,112.4240,-0.38608
29.2500,112.1490,112.5320,-0.38299
29.3333,112.2597,112.6400,-0.38027
29.4167,112.3702,112.7660,-0.39578
29.5000,112.4802,112.8740,-0.39378
29.5833,112.5899,112.9820,-0.39214
29.6667,112.6993,113.0900,-0.39072
29.7500,112.8082,113.1980,-0.38980
29.8333,112.9168,113.3060,-0.38923
29.9167,113.0251,113.4140,-0.38889
30.0000,113.1330,113.5220,-0.38903
30.0833,113.2405,113.6300,-0.38953
30.1667,113.3477,113.7380,-0.39026
30.2500,113.4545,113.8460,-0.39147
30.3333,113.5610,113.9540,-0.39303
30.4167,113.6672,114.0620,-0.39482
30.5000,113.7729,114.1700,-0.39709
30.5833,113.8783,114.2780,-0.39971
30.6667,113.9834,114.3860,-0.40256
30.7500,114.0881,114.4940,-0.40588
30.8333,114.1924,114.5840,-0.39155
30.9167,114.2966,114.6920,-0.39545
31.0000,114.4002,114.8000,-0.39982
31.0833,114.5035,114.9080,-0.40453
31.1667,114.6065,115.0160,-0.40947
31.2500,114.7091,115.1060,-0.39688
31.3333,114.8114,115.2140,-0.40264
31.4167,114.9134,115.3220,-0.40861
31.5000,115.0149,115.4120,-0.39705
31.5833,115.1162,115.5200,-0.40384
31.6667,115.2172,115.6280,-0.41085
31.7500,115.3177,115.7180,-0.40032
31.8333,115.4179,115.8260,-0.40813
31.9167,115.5178,115.9160,-0.39816
32.0000,115.6174,116.0240,-0.40664
32.0833,115.7165,116.1320,-0.41547
32.1667,115.8155,116.2220,-0.40652
32.2500,115.9140,116.3300,-0.41602
32.3333,116.0121,116.4200,-0.40786
32.4167,116.1101,116.5100,-0.39991
32.5000,116.2076,116.6180,-0.41042
32.5833,116.3047,116.7080,-0.40325
32.6667,116.4017,116.8160,-0.41431
32.7500,116.4982,116.9060,-0.40781
32.8333,116.5944,116.9960,-0.40165
32.9167,116.6903,117.1040,-0.41369
33.0000,116.7858,117.1940,-0.40819
33.0833,116.8810,117.2840,-0.40301
33.1667,116.9760,117.3920,-0.41604
33.2500,117.0705,117.4820,-0.41151
33.3333,117.1647,117.5720,-0.40731
33.4167,117.2587,117.6620,-0.40332
33.5000,117.3522,117.7700,-0.41777
33.5833,117.4455,117.8600,-0.41454
33.6667,117.5385,117.9500,-0.41152
33.7500,117.6311,118.0400,-0.40893
33.8333,117.7233,118.1300,-0.40666
33.9167,117.8154,118.2200,-0.40460
34.0000,117.9070,118.3280,-0.42097
34.0833,117.9983,118.4180,-0.41966
34.1667,118.0894,118.5080,-0.41855
34.2500,118.1801,118.5980,-0.41787
34.3333,118.2705,118.6880,-0.41750
34.4167,118.3607,118.7780,-0.41734
34.5000,118.4504,118.8680,-0.41760
34.5833,118.5398,118.9580,-0.41817
34.6667,118.6291,119.0480,-0.41895
34.7500,118.7179,119.1380,-0.42014
34.8333,118.8064,119.2280,-0.42164
34.9167,118.8947,119.3180,-0.42334
35.0000,118.9825,119.3900,-0.40745
35.0833,119.0701,119.4800,-0.40987
35.1667,119.1575,119.5700,-0.41249
35.2500,119.2445,119.6600,-0.41552
35.3333,119.3311,119.7500,-0.41885
35.4167,119.4176,119.8400,-0.42238
35.5000,119.5037,119.9120,-0.40832
35.5833,119.5894,120.0020,-0.41255
35.6667,119.6750,120.0920,-0.41698
35.7500,119.7602,120.1820,-0.42182
35.8333,119.8451,120.2540,-0.40895
35.9167,119.9297,120.3440,-0.41427
36.0000,120.0140,120.4340,-0.41999
36.0833,120.0980,120.5060,-0.40801
36.1667,120.1818,120.5960,-0.41422
36.2500,120.2652,120.6860,-0.42082
36.3333,120.3483,120.7580,-0.40971
36.4167,120.4312,120.8480,-0.41680
36.5000,120.5137,120.9200,-0.40627
36.5833,120.5960,121.0100,-0.41403
36.6667,120.6780,121.1000,-0.42198
36.7500,120.7597,121.1720,-0.41232
36.8333,120.8411,121.2620,-0.42094
36.9167,120.9222,121.3340,-0.41175
37.0000,121.0031,121.4240,-0.42094
37.0833,121.0836,121.4960,-0.41241
37.1667,121.1639,121.5860,-0.42207
37.2500,121.2439,121.6580,-0.41411
37.3333,121.3236,121.7300,-0.40642
37.4167,121.4031,121.8200,-0.41692
37.5000,121.4822,121.8920,-0.40980
37.5833,121.5611,121.9820,-0.42095
37.6667,121.6397,122.0540,-0.41428
37.7500,121.7180,122.1260,-0.40798
37.8333,121.7960,122.2160,-0.41995
37.9167,121.8739,122.2880,-0.41410
38.0000,121.9514,122.3600,-0.40862
38.0833,122.0286,122.4500,-0.42141
38.1667,122.1056,122.5220,-0.41638
38.2500,122.1823,122.5940,-0.41171
38.3333,122.2587,122.6660,-0.40731
38.4167,122.3349,122.7380,-0.40308
38.5000,122.4108,122.8280,-0.41722
38.5833,122.4864,122.9000,-0.41361
38.6667,122.5618,122.9720,-0.41018
38.7500,122.6369,123.0440,-0.40711
38.8333,122.7117,123.1160,-0.40430
38.9167,122.7863,123.1880,-0.40166
39.0000,122.8606,123.2780,-0.41737
39.0833,122.9347,123.3500,-0.41533
39.1667,123.0085,123.4220,-0.41347
39.2500,123.0820,123.4940,-0.41196
39.3333,123.1553,123.5660,-0.41070
39.4167,123.2284,123.6380,-0.40961
39.5000,123.3011,123.7100,-0.40887
39.5833,123.3736,123.7820,-0.40837
39.6667,123.4460,123.8540,-0.40805
39.7500,123.5179,123.9260,-0.40806
39.8333,123.5897,123.9980,-0.40832
39.9167,123.6613,124.0700,-0.40875
40.0000,123.7325,124.1420,-0.40951
40.0833,123.8035,124.2140,-0.41052
40.1667,123.8743,124.2860,-0.41170
40.2500,123.9448,124.3580,-0.41320
40.3333,124.0150,124.4300,-0.41495
40.4167,124.0851,124.4840,-0.39886
40.5000,124.1549,124.5560,-0.40110
40.5833,124.2244,124.6280,-0.40358
40.6667,124.2938,124.7000,-0.40622
40.7500,124.3628,124.7720,-0.40919
40.8333,124.4316,124.8440,-0.41239
40.9167,124.5002,124.8980,-0.39775
41.0000,124.5686,124.9700,-0.40143
41.0833,124.6366,125.0420,-0.40535
41.1667,124.7046,125.1140,-0.40943
41.2500,124.7722,125.1680,-0.39582
41.3333,124.8396,125.2400,-0.40044
41.4167,124.9068,125.3120,-0.40522
41.5000,124.9737,125.3660,-0.39231
41.5833,125.0404,125.4380,-0.39764
41.6667,125.1069,125.5100,-0.40311
41.7500,125.1731,125.5820,-0.40890
41.8333,125.2391,125.6360,-0.39691
41.9167,125.3049,125.7080,-0.40307
42.0000,125.3705,125.7620,-0.39154
42.0833,125.4358,125.8340,-0.39824
42.1667,125.5009,125.9060,-0.40508
42.2500,125.5658,125.9600,-0.39423
42.3333,125.6304,126.0320,-0.40160
42.4167,125.6949,126.0860,-0.39112
42.5000,125.7591,126.1580,-0.39893
42.5833,125.8230,126.2120,-0.38897
42.6667,125.8868,126.2840,-0.39715
42.7500,125.9504,126.3380,-0.38763
42.8333,126.0137,126.4100,-0.39633
42.9167,126.0768,126.4640,-0.38716
43.0000,126.1397,126.5360,-0.39629
43.0833,126.2024,126.5900,-0.38764
43.1667,126.2649,126.6620,-0.39713
43.2500,126.3271,126.7160,-0.38890
43.3333,126.3891,126.7880,-0.39890
43.4167,126.4510,126.8420,-0.39102
43.5000,126.5126,126.8960,-0.38344
43.5833,126.5739,126.9680,-0.39406
43.6667,126.6352,127.0220,-0.38683
43.7500,126.6961,127.0940,-0.39787
43.8333,126.7569,127.1480,-0.39113
43.9167,126.8175,127.2020,-0.38452
44.0000,126.8778,127.2740,-0.39619
44.0833,126.9379,127.3280,-0.39006
44.1667,126.9979,127.3820,-0.38407
44.2500,127.0576,127.4360,-0.37835
44.3333,127.1172,127.5080,-0.39084
44.4167,127.1765,127.5620,-0.38546
44.5000,127.2356,127.6160,-0.38036
44.5833,127.2945,127.6880,-0.39345
44.6667,127.3533,127.7420,-0.38868
44.7500,127.4118,127.7960,-0.38417
44.8333,127.4701,127.8500,-0.37986
44.9167,127.5283,127.9040,-0.37569
45.0000,127.5862,127.9760,-0.38978
45.0833,127.6439,128.0300,-0.38606
45.1667,127.7015,128.0840,-0.38247
45.2500,127.7589,128.1380,-0.37915
45.3333,127.8160,128.1920,-0.37602
45.4167,127.8730,128.2460,-0.37301
45.5000,127.9297,128.3000,-0.37027
45.5833,127.9863,128.3720,-0.38572
45.6667,128.0427,128.4260,-0.38329
45.7500,128.0989,128.4800,-0.38112
45.8333,128.1549,128.5340,-0.37914
45.9167,128.2107,128.5880,-0.37728
46.0000,128.2663,128.6420,-0.37567
46.0833,128.3217,128.6960,-0.37425
46.1667,128.3770,128.7500,-0.37296
46.2500,128.4321,128.8040,-0.37191
46.3333,128.4869,128.8580,-0.37105
46.4167,128.5417,128.9120,-0.37031
46.5000,128.5962,128.9660,-0.36982
46.5833,128.6505,129.0200,-0.36951
46.6667,128.7047,129.0740,-0.36931
46.7500,128.7586,129.1280,-0.36937
46.8333,128.8124,129.1820,-0.36960
46.9167,128.8661,129.2360,-0.36995
47.0000,128.9195,129.2900,-0.37054
47.0833,128.9727,129.3440,-0.37131
