time_hrs,T_engine_F,T_cw_F,delta_F
0.0833,73.0000,73.0040,-0.00400
0.1667,73.0000,73.0040,-0.00400
0.2500,73.0000,73.0040,-0.00400
0.3333,73.0000,73.0040,-0.00400
0.4167,73.0000,73.0040,-0.00400
0.5000,73.0000,73.0040,-0.00400
0.5833,73.0000,73.0040,-0.00400
0.6667,73.0000,73.0040,-0.00400
0.7500,73.0000,73.0040,-0.00400
0.8333,73.0000,73.0040,-0.00400
0.9167,73.0000,73.0040,-0.00400
1.0000,73.0000,73.0040,-0.00400
1.0833,73.0000,73.0040,-0.00400
1.1667,73.0000,73.0040,-0.00400
1.2500,73.0000,73.0040,-0.00399
1.3333,73.0000,73.0040,-0.00397
1.4167,73.0001,73.0040,-0.00394
1.5000,73.0001,73.0040,-0.00388
1.5833,73.0002,73.0040,-0.00377
1.6667,73.0004,73.0040,-0.00358
1.7500,73.0007,73.0040,-0.00328
1.8333,73.0012,73.0040,-0.00283
1.9167,73.0018,73.0040,-0.00217
2.0000,73.0028,73.0040,-0.00124
2.0833,73.0040,73.0040,0.00005
2.1667,73.0058,73.0040,0.00177
2.2500,73.0080,73.0040,0.00401
2.3333,73.0109,73.0040,0.00689
2.4167,73.0145,73.0220,-0.00750
2.5000,73.0190,73.0220,-0.00304
2.5833,73.0244,73.0220,0.00240
2.6667,73.0309,73.0220,0.00893
2.7500,73.0387,73.0400,-0.00134
2.8333,73.0477,73.0400,0.00773
2.9167,73.0583,73.0580,0.00028
3.0000,73.0704,73.0580,0.01238
3.0833,73.0842,73.0760,0.00819
3.1667,73.0998,73.0940,0.00582
3.2500,73.1174,73.1120,0.00536
3.3333,73.1369,73.1300,0.00692
3.4167,73.1586,73.1480,0.01063
3.5000,73.1825,73.1840,-0.00146
3.5833,73.2088,73.2020,0.00675
3.6667,73.2374,73.2200,0.01739
3.7500,73.2685,73.2560,0.01247
3.8333,73.3021,73.2920,0.01007
3.9167,73.3383,73.3280,0.01033
4.0000,73.3772,73.3640,0.01319
4.0833,73.4188,73.4000,0.01877
4.1667,73.4631,73.4540,0.00915
4.2500,73.5103,73.4900,0.02027
4.3333,73.5602,73.5440,0.01622
4.4167,73.6131,73.5980,0.01510
4.5000,73.6688,73.6520,0.01679
4.5833,73.7274,73.7240,0.00338
4.6667,73.7890,73.7780,0.01096
4.7500,73.8534,73.8320,0.02139
4.8333,73.9208,73.9040,0.01676
4.9167,73.9911,73.9760,0.01514
5.0000,74.0644,74.0480,0.01638
5.0833,74.1405,74.1200,0.02054
5.1667,74.2197,74.2100,0.00972
5.2500,74.3017,74.2820,0.01972
5.3333,74.3866,74.3720,0.01461
5.4167,74.4745,74.4620,0.01249
5.5000,74.5651,74.5520,0.01313
5.5833,74.6586,74.6420,0.01662
5.6667,74.7550,74.7500,0.00504
5.7500,74.8542,74.8400,0.01415
5.8333,74.9560,74.9480,0.00803
5.9167,75.0608,75.0560,0.00479
6.0000,75.1681,75.1640,0.00413
6.0833,75.2782,75.2720,0.00617
6.1667,75.3910,75.3800,0.01100
6.2500,75.5063,75.5060,0.00033
6.3333,75.6242,75.6140,0.01025
6.4167,75.7449,75.7400,0.00488
6.5000,75.8679,75.8660,0.00189
6.5833,75.9934,75.9920,0.00140
6.6667,76.1215,76.1180,0.00353
6.7500,76.2519,76.2440,0.00792
6.8333,76.3847,76.3880,-0.00329
6.9167,76.5200,76.5140,0.00602
7.0000,76.6575,76.6580,-0.00052
7.0833,76.7972,76.8020,-0.00477
7.1667,76.9394,76.9460,-0.00660
7.2500,77.0836,77.0900,-0.00639
7.3333,77.2300,77.2340,-0.00401
7.4167,77.3787,77.3960,-0.01731
7.5000,77.5293,77.5400,-0.01069
7.5833,77.6820,77.7020,-0.02000
7.6667,77.8369,77.8460,-0.00909
7.7500,77.9936,78.0080,-0.01437
7.8333,78.1523,78.1700,-0.01770
7.9167,78.3131,78.3320,-0.01890
8.0000,78.4756,78.4940,-0.01841
8.0833,78.6399,78.6560,-0.01607
8.1667,78.8063,78.8360,-0.02971
8.2500,78.9742,78.9980,-0.02377
8.3333,79.1439,79.1780,-0.03408
8.4167,79.3155,79.3400,-0.02446
8.5000,79.4886,79.5200,-0.03137
8.5833,79.6634,79.7000,-0.03664
8.6667,79.8399,79.8800,-0.04008
8.7500,80.0179,80.0600,-0.04214
8.8333,80.1973,80.2400,-0.04266
8.9167,80.3786,80.4200,-0.04145
9.0000,80.5610,80.6000,-0.03897
9.0833,80.7450,80.7980,-0.05304
9.1667,80.9305,80.9780,-0.04746
9.2500,81.1173,81.1760,-0.05872
9.3333,81.3054,81.3560,-0.05061
9.4167,81.4950,81.5540,-0.05896
9.5000,81.6858,81.7520,-0.06623
9.5833,81.8778,81.9500,-0.07223
9.6667,82.0712,82.1300,-0.05876
9.7500,82.2657,82.3280,-0.06232
9.8333,82.4613,82.5260,-0.06469
9.9167,82.6583,82.7240,-0.06568
10.0000,82.8562,82.9400,-0.08378
10.0833,83.0552,83.1380,-0.08278
10.1667,83.2555,83.3360,-0.08048
10.2500,83.4566,83.5340,-0.07737
10.3333,83.6587,83.7500,-0.09125
10.4167,83.8621,83.9480,-0.08590
10.5000,84.0662,84.1640,-0.09784
10.5833,84.2712,84.3620,-0.09083
10.6667,84.4773,84.5780,-0.10068
10.7500,84.6841,84.7940,-0.10988
10.8333,84.8918,84.9920,-0.10023
10.9167,85.1005,85.2080,-0.10749
11.0000,85.3098,85.4240,-0.11420
11.0833,85.5199,85.6400,-0.12012
11.1667,85.7310,85.8560,-0.12503
11.2500,85.9425,86.0720,-0.12945
11.3333,86.1548,86.2880,-0.13316
11.4167,86.3681,86.5040,-0.13593
11.5000,86.5817,86.7200,-0.13828
11.5833,86.7960,86.9360,-0.13999
11.6667,87.0112,87.1520,-0.14082
11.7500,87.2267,87.3680,-0.14131
11.8333,87.4428,87.5840,-0.14122
11.9167,87.6597,87.8000,-0.14031
12.0000,87.8769,88.0340,-0.15713
12.0833,88.0946,88.2500,-0.15543
12.1667,88.3130,88.4660,-0.15298
12.2500,88.5317,88.7000,-0.16832
12.3333,88.7508,88.9160,-0.16520
12.4167,88.9706,89.1320,-0.16139
12.5000,89.1906,89.3660,-0.17543
12.5833,89.4109,89.5820,-0.17108
12.6667,89.6319,89.8160,-0.18409
12.7500,89.8530,90.0320,-0.17901
12.8333,90.0744,90.2660,-0.19159
12.9167,90.2964,90.4820,-0.18559
13.0000,90.5184,90.7160,-0.19756
13.0833,90.7408,90.9320,-0.19125
13.1667,90.9636,91.1660,-0.20241
13.2500,91.1864,91.4000,-0.21359
13.3333,91.4095,91.6160,-0.20654
13.4167,91.6330,91.8500,-0.21702
13.5000,91.8564,92.0660,-0.20957
13.5833,92.0801,92.3000,-0.21994
13.6667,92.3041,92.5340,-0.22989
13.7500,92.5280,92.7500,-0.22196
13.8333,92.7521,92.9840,-0.23190
13.9167,92.9765,93.2180,-0.24147
14.0000,93.2008,93.4340,-0.23321
14.0833,93.4251,93.6680,-0.24287
14.1667,93.6498,93.9020,-0.25219
14.2500,93.8743,94.1180,-0.24374
14.3333,94.0987,94.3520,-0.25325
14.4167,94.3235,94.5860,-0.26248
14.5000,94.5480,94.8020,-0.25397
14.5833,94.7725,95.0360,-0.26346
14.6667,94.9973,95.2700,-0.27272
14.7500,95.2217,95.4860,-0.26428
14.8333,95.4461,95.7200,-0.27389
14.9167,95.6707,95.9540,-0.28330
15.0000,95.8949,96.1700,-0.27506
15.0833,96.1191,96.4040,-0.28491
15.1667,96.3434,96.6380,-0.29460
15.2500,96.5673,96.8540,-0.28667
15.3333,96.7911,97.0880,-0.29688
15.4167,97.0150,97.3220,-0.30695
15.5000,97.2385,97.5380,-0.29946
15.5833,97.4619,97.7720,-0.31013
15.6667,97.6853,98.0060,-0.32071
15.7500,97.9082,98.2220,-0.31375
15.8333,98.1310,98.4560,-0.32500
15.9167,98.3538,98.6720,-0.31819
16.0000,98.5761,98.9060,-0.32988
16.0833,98.7982,99.1220,-0.32380
16.1667,99.0203,99.3560,-0.33570
16.2500,99.2419,99.5720,-0.33013
16.3333,99.4632,99.8060,-0.34283
16.4167,99.6845,100.0220,-0.33755
16.5000,99.9052,100.2560,-0.35081
16.5833,100.1256,100.4720,-0.34638
16.6667,100.3460,100.7060,-0.35999
16.7500,100.5658,100.9220,-0.35619
16.8333,100.7853,101.1560,-0.37072
16.9167,101.0047,101.3720,-0.36732
17.0000,101.2235,101.5880,-0.36453
17.0833,101.4419,101.8220,-0.38010
17.1667,101.6602,102.0380,-0.37778
17.2500,101.8779,102.2540,-0.37609
17.3333,102.0952,102.4880,-0.39278
17.4167,102.3124,102.7040,-0.39161
17.5000,102.5289,102.9200,-0.39109
17.5833,102.7450,103.1360,-0.39099
17.6667,102.9610,103.3520,-0.39104
17.7500,103.1762,103.5860,-0.40977
17.8333,103.3911,103.8020,-0.41094
17.9167,103.6057,104.0180,-0.41229
18.0000,103.8197,104.2340,-0.41435
18.0833,104.0331,104.4500,-0.41686
18.1667,104.2464,104.6660,-0.41957
18.2500,104.4590,104.8820,-0.42301
18.3333,104.6711,105.0980,-0.42692
18.4167,104.8829,105.3140,-0.43107
18.5000,105.0940,105.5300,-0.43595
18.5833,105.3047,105.7460,-0.44133
18.6667,105.5150,105.9440,-0.42896
18.7500,105.7246,106.1600,-0.43536
18.8333,105.9337,106.3760,-0.44226
18.9167,106.1426,106.5920,-0.44943
19.0000,106.3506,106.8080,-0.45738
19.0833,106.5581,107.0060,-0.44787
19.1667,106.7654,107.2220,-0.45664
19.2500,106.9718,107.4380,-0.46620
19.3333,107.1777,107.6360,-0.45830
19.4167,107.3833,107.8520,-0.46872
19.5000,107.5881,108.0500,-0.46194
19.5833,107.7923,108.2660,-0.47372
19.6667,107.9962,108.4640,-0.46782
19.7500,108.1993,108.6800,-0.48074
19.8333,108.4018,108.8780,-0.47624
19.9167,108.6039,109.0760,-0.47208
20.0000,108.8053,109.2920,-0.48674
20.0833,109.0060,109.4900,-0.48399
20.1667,109.2064,109.6880,-0.48160
20.2500,109.4060,109.9040,-0.49804
20.3333,109.6049,110.1020,-0.49709
20.4167,109.8035,110.3000,-0.49650
20.5000,110.0012,110.4980,-0.49676
20.5833,110.1984,110.6960,-0.49763
20.6667,110.3951,110.8940,-0.49888
20.7500,110.5910,111.0920,-0.50099
20.8333,110.7863,111.2900,-0.50372
20.9167,110.9812,111.4880,-0.50684
21.0000,111.1752,111.6860,-0.51082
21.0833,111.3686,111.8840,-0.51543
21.1667,111.5616,112.0820,-0.52045
21.2500,111.7537,112.2800,-0.52633
21.3333,111.9451,112.4600,-0.51486
21.4167,112.1362,112.6580,-0.52179
21.5000,112.3264,112.8560,-0.52960
21.5833,112.5159,113.0360,-0.52006
21.6667,112.7051,113.2340,-0.52893
21.7500,112.8933,113.4320,-0.53869
21.8333,113.0809,113.6120,-0.53110
21.9167,113.2681,113.8100,-0.54193
22.0000,113.4543,113.9900,-0.53565
22.0833,113.6400,114.1880,-0.54803
22.1667,113.8252,114.3680,-0.54284
22.2500,114.0095,114.5480,-0.53854
22.3333,114.1931,114.7460,-0.55290
22.4167,114.3763,114.9260,-0.54971
22.5000,114.5586,115.1060,-0.54740
22.5833,114.7402,115.2860,-0.54576
22.6667,114.9214,115.4660,-0.54457
22.7500,115.1017,115.6640,-0.56227
22.8333,115.2814,115.8440,-0.56264
22.9167,115.4605,116.0240,-0.56346
23.0000,115.6388,116.2040,-0.56517
23.0833,115.8164,116.3840,-0.56755
23.1667,115.9936,116.5640,-0.57040
23.2500,116.1699,116.7260,-0.55613
23.3333,116.3455,116.9060,-0.56054
23.4167,116.5206,117.0860,-0.56541
23.5000,116.6948,117.2660,-0.57116
23.5833,116.8684,117.4460,-0.57760
23.6667,117.0415,117.6080,-0.56650
23.7500,117.2137,117.7880,-0.57429
23.8333,117.3852,117.9680,-0.58275
23.9167,117.5563,118.1300,-0.57369
24.0000,117.7265,118.3100,-0.58351
24.0833,117.8960,118.4720,-0.57600
24.1667,118.0650,118.6520,-0.58697
24.2500,118.2332,118.8140,-0.58082
24.3333,118.4007,118.9760,-0.57535
24.4167,118.5676,119.1560,-0.58835
24.5000,118.7338,119.3180,-0.58423
24.5833,118.8992,119.4800,-0.58078
24.6667,119.0642,119.6420,-0.57782
24.7500,119.2283,119.8220,-0.59372
24.8333,119.3917,119.9840,-0.59230
24.9167,119.5546,120.1460,-0.59136
25.0000,119.7167,120.3080,-0.59129
25.0833,119.8781,120.4700,-0.59188
25.1667,120.0390,120.6320,-0.59296
25.2500,120.1991,120.7940,-0.59490
25.3333,120.3585,120.9560,-0.59752
25.4167,120.5174,121.1180,-0.60061
25.5000,120.6754,121.2620,-0.58656
25.5833,120.8328,121.4240,-0.59118
25.6667,120.9897,121.5860,-0.59627
25.7500,121.1458,121.7480,-0.60222
25.8333,121.3012,121.8920,-0.59084
25.9167,121.4561,122.0540,-0.59793
26.0000,121.6101,122.2160,-0.60587
26.0833,121.7635,122.3600,-0.59647
26.1667,121.9164,122.5220,-0.60555
26.2500,122.0685,122.6660,-0.59747
26.3333,122.2199,122.8280,-0.60805
26.4167,122.3709,122.9720,-0.60110
26.5000,122.5210,123.1160,-0.59499
26.5833,122.6705,123.2780,-0.60753
26.6667,122.8195,123.4220,-0.60255
26.7500,122.9676,123.5660,-0.59839
26.8333,123.1151,123.7100,-0.59488
26.9167,123.2622,123.8720,-0.60985
27.0000,123.4084,124.0160,-0.60763
27.0833,123.5539,124.1600,-0.60606
27.1667,123.6990,124.3040,-0.60496
27.2500,123.8433,124.4480,-0.60467
27.3333,123.9870,124.5920,-0.60503
27.4167,124.1302,124.7360,-0.60584
27.5000,124.2725,124.8800,-0.60747
27.5833,124.4143,125.0240,-0.60973
27.6667,124.5555,125.1500,-0.59445
27.7500,124.6960,125.2940,-0.59797
27.8333,124.8359,125.4380,-0.60212
27.9167,124.9753,125.5820,-0.60674
28.0000,125.1139,125.7260,-0.61214
28.0833,125.2518,125.8520,-0.60016
28.1667,125.3894,125.9960,-0.60665
28.2500,125.5261,126.1220,-0.59591
28.3333,125.6622,126.2660,-0.60380
28.4167,125.7979,126.3920,-0.59413
28.5000,125.9328,126.5360,-0.60325
28.5833,126.0670,126.6620,-0.59497
28.6667,126.2009,126.8060,-0.60514
28.7500,126.3339,126.9320,-0.59809
28.8333,126.4664,127.0760,-0.60963
28.9167,126.5984,127.2020,-0.60362
29.0000,126.7296,127.3280,-0.59837
29.0833,126.8603,127.4540,-0.59372
29.1667,126.9905,127.5980,-0.60751
29.2500,127.1199,127.7240,-0.60406
29.3333,127.2488,127.8500,-0.60119
29.4167,127.3772,127.9760,-0.59876
29.5000,127.5049,128.1020,-0.59707
29.5833,127.6320,128.2280,-0.59597
29.6667,127.7587,128.3540,-0.59531
29.7500,127.8846,128.4800,-0.59537
29.8333,128.0100,128.6060,-0.59602
29.9167,128.1349,128.7320,-0.59709
30.0000,128.2591,128.8580,-0.59889
30.0833,128.3827,128.9840,-0.60126
30.1667,128.5059,129.1100,-0.60405
30.2500,128.6284,129.2180,-0.58957
30.3333,128.7504,129.3440,-0.59364
30.4167,128.8719,129.4700,-0.59814
30.5000,128.9927,129.5780,-0.58534
30.5833,129.1129,129.7040,-0.59110
30.6667,129.2327,129.8300,-0.59728
30.7500,129.3518,129.9380,-0.58616
30.8333,129.4704,130.0640,-0.59358
30.9167,129.5886,130.1720,-0.58342
31.0000,129.7061,130.2980,-0.59195
31.0833,129.8230,130.4060,-0.58302
31.1667,129.9395,130.5320,-0.59249
31.2500,130.0553,130.6400,-0.58465
31.3333,130.1707,130.7660,-0.59535
31.4167,130.2856,130.8740,-0.58844
31.5000,130.3998,130.9820,-0.58221
31.5833,130.5135,131.0900,-0.57651
31.6667,130.6268,131.2160,-0.58920
31.7500,130.7394,131.3240,-0.58456
31.8333,130.8516,131.4320,-0.58044
31.9167,130.9633,131.5400,-0.57671
32.0000,131.0744,131.6480,-0.57364
32.0833,131.1849,131.7560,-0.57108
32.1667,131.2951,131.8820,-0.58691
32.2500,131.4046,131.9900,-0.58538
32.3333,131.5136,132.0980,-0.58436
32.4167,131.6223,132.2060,-0.58372
32.5000,131.7303,132.3140,-0.58372
32.5833,131.8378,132.4040,-0.56623
32.6667,131.9449,132.5120,-0.56710
32.7500,132.0514,132.6200,-0.56861
32.8333,132.1574,132.7280,-0.57061
32.9167,132.2630,132.8360,-0.57298
33.0000,132.3680,132.9440,-0.57597
33.0833,132.4726,133.0340,-0.56145
33.1667,132.5767,133.1420,-0.56529
33.2500,132.6803,133.2500,-0.56975
33.3333,132.7833,133.3580,-0.57468
33.4167,132.8860,133.4480,-0.56198
33.5000,132.9881,133.5560,-0.56788
33.5833,133.0897,133.6460,-0.55625
33.6667,133.1910,133.7540,-0.56298
33.7500,133.2917,133.8440,-0.55230
33.8333,133.3919,133.9520,-0.56009
33.9167,133.4918,134.0420,-0.55023
34.0000,133.5910,134.1500,-0.55895
34.0833,133.6899,134.2400,-0.55014
34.1667,133.7883,134.3480,-0.55967
34.2500,133.8862,134.4380,-0.55177
34.3333,133.9837,134.5280,-0.54433
34.4167,134.0808,134.6360,-0.55523
34.5000,134.1773,134.7260,-0.54870
34.5833,134.2734,134.8160,-0.54262
34.6667,134.3691,134.9240,-0.55487
34.7500,134.4643,135.0140,-0.54968
34.8333,134.5591,135.1040,-0.54493
34.9167,134.6535,135.1940,-0.54051
35.0000,134.7474,135.2840,-0.53664
35.0833,134.8408,135.3920,-0.55121
35.1667,134.9339,135.4820,-0.54810
35.2500,135.0265,135.5720,-0.54553
35.3333,135.1186,135.6620,-0.54340
35.4167,135.2104,135.7520,-0.54158
35.5000,135.3017,135.8420,-0.54029
35.5833,135.3926,135.9320,-0.53943
35.6667,135.4831,136.0220,-0.53889
35.7500,135.5731,136.1120,-0.53887
35.8333,135.6627,136.2020,-0.53926
35.9167,135.7520,136.2740,-0.52197
36.0000,135.8408,136.3640,-0.52319
36.0833,135.9292,136.4540,-0.52483
36.1667,136.0172,136.5440,-0.52676
36.2500,136.1048,136.6340,-0.52921
36.3333,136.1919,136.7240,-0.53207
36.4167,136.2788,136.7960,-0.51722
36.5000,136.3651,136.8860,-0.52087
36.5833,136.4511,136.9760,-0.52493
36.6667,136.5367,137.0480,-0.51128
36.7500,136.6219,137.1380,-0.51612
36.8333,136.7066,137.2280,-0.52135
36.9167,136.7911,137.3000,-0.50888
37.0000,136.8751,137.3900,-0.51489
37.0833,136.9587,137.4800,-0.52129
37.1667,137.0420,137.5520,-0.50997
37.2500,137.1249,137.6420,-0.51714
37.3333,137.2073,137.7140,-0.50668
37.4167,137.2895,137.8040,-0.51450
37.5000,137.3712,137.8760,-0.50480
37.5833,137.4525,137.9660,-0.51347
37.6667,137.5336,138.0380,-0.50442
37.7500,137.6142,138.1100,-0.49583
37.8333,137.6944,138.2000,-0.50561
37.9167,137.7743,138.2720,-0.49766
38.0000,137.8538,138.3440,-0.49017
38.0833,137.9330,138.4340,-0.50105
38.1667,138.0118,138.5060,-0.49418
38.2500,138.0902,138.5780,-0.48778
38.3333,138.1683,138.6680,-0.49972
38.4167,138.2461,138.7400,-0.49393
38.5000,138.3234,138.8120,-0.48859
38.5833,138.4004,138.8840,-0.48359
38.6667,138.4771,138.9560,-0.47886
38.7500,138.5534,139.0460,-0.49256
38.8333,138.6294,139.1180,-0.48861
38.9167,138.7051,139.1900,-0.48491
39.0000,138.7804,139.2620,-0.48164
39.0833,138.8553,139.3340,-0.47871
39.1667,138.9300,139.4060,-0.47603
39.2500,139.0042,139.4780,-0.47378
39.3333,139.0781,139.5500,-0.47186
39.4167,139.1518,139.6220,-0.47018
39.5000,139.2251,139.6940,-0.46892
39.5833,139.2980,139.7660,-0.46800
39.6667,139.3707,139.8380,-0.46731
39.7500,139.4430,139.9100,-0.46703
39.8333,139.5149,139.9820,-0.46708
39.9167,139.5866,140.0540,-0.46737
40.0000,139.6579,140.1260,-0.46806
40.0833,139.7289,140.1980,-0.46907
40.1667,139.7997,140.2700,-0.47031
40.2500,139.8700,140.3240,-0.45395
40.3333,139.9401,140.3960,-0.45591
40.4167,140.0099,140.4680,-0.45809
40.5000,140.0793,140.5400,-0.46067
40.5833,140.1484,140.6120,-0.46356
40.6667,140.2173,140.6660,-0.44867
40.7500,140.2858,140.7380,-0.45216
40.8333,140.3540,140.8100,-0.45597
40.9167,140.4220,140.8640,-0.44199
41.0000,140.4896,140.9360,-0.44639
41.0833,140.5569,141.0080,-0.45109
41.1667,140.6240,141.0620,-0.43801
41.2500,140.6907,141.1340,-0.44331
41.3333,140.7571,141.2060,-0.44890
41.4167,140.8233,141.2600,-0.43670
41.5000,140.8891,141.3320,-0.44287
41.5833,140.9547,141.3860,-0.43133
41.6667,141.0200,141.4580,-0.43800
41.7500,141.0850,141.5120,-0.42704
41.8333,141.1496,141.5840,-0.43435
41.9167,141.2141,141.6380,-0.42388
42.0000,141.2782,141.7100,-0.43176
42.0833,141.3421,141.7640,-0.42193
42.1667,141.4057,141.8360,-0.43029
42.2500,141.4690,141.8900,-0.42101
42.3333,141.5320,141.9620,-0.43000
42.4167,141.5948,142.0160,-0.42120
42.5000,141.6573,142.0880,-0.43074
42.5833,141.7195,142.1420,-0.42255
42.6667,141.7814,142.1960,-0.41456
42.7500,141.8431,142.2680,-0.42491
42.8333,141.9045,142.3220,-0.41752
42.9167,141.9657,142.3760,-0.41033
43.0000,142.0265,142.4480,-0.42148
43.0833,142.0871,142.5020,-0.41488
43.1667,142.1475,142.5560,-0.40848
43.2500,142.2076,142.6100,-0.40241
43.3333,142.2674,142.6820,-0.41459
43.4167,142.3270,142.7360,-0.40896
43.5000,142.3863,142.7900,-0.40366
43.5833,142.4454,142.8440,-0.39862
43.6667,142.5043,142.9160,-0.41175
43.7500,142.5628,142.9700,-0.40721
43.8333,142.6211,143.0240,-0.40291
43.9167,142.6792,143.0780,-0.39880
44.0000,142.7370,143.1320,-0.39500
44.0833,142.7946,143.1860,-0.39145
44.1667,142.8519,143.2400,-0.38807
44.2500,142.9090,143.2940,-0.38501
44.3333,142.9658,143.3660,-0.40019
44.4167,143.0225,143.4200,-0.39754
44.5000,143.0788,143.4740,-0.39520
44.5833,143.1349,143.5280,-0.39309
44.6667,143.1908,143.5820,-0.39116
44.7500,143.2465,143.6360,-0.38953
44.8333,143.3019,143.6900,-0.38813
44.9167,143.3571,143.7440,-0.38691
45.0000,143.4120,143.7980,-0.38597
45.0833,143.4667,143.8520,-0.38527
45.1667,143.5213,143.9060,-0.38474
45.2500,143.5755,143.9600,-0.38449
45.3333,143.6295,144.0140,-0.38448
45.4167,143.6834,144.0500,-0.36662
45.5000,143.7369,144.1040,-0.36706
45.5833,143.7903,144.1580,-0.36771
45.6667,143.8435,144.2120,-0.36853
45.7500,143.8964,144.2660,-0.36963
45.8333,143.9490,144.3200,-0.37095
45.9167,144.0016,144.3740,-0.37243
46.0000,144.0538,144.4100,-0.35618
46.0833,144.1058,144.4640,-0.35816
46.1667,144.1577,144.5180,-0.36028
46.2500,144.2093,144.5720,-0.36269
46.3333,144.2607,144.6260,-0.36530
46.4167,144.3119,144.6620,-0.35007
46.5000,144.3629,144.7160,-0.35310
46.5833,144.4136,144.7700,-0.35635
46.6667,144.4643,144.8240,-0.35975
46.7500,144.5146,144.8600,-0.34541
46.8333,144.5647,144.9140,-0.34928
46.9167,144.6147,144.9680,-0.35329
47.0000,144.6644,145.0040,-0.33957
