time_hrs,T_engine_F,T_cw_F,delta_F
0.0833,73.0000,73.0040,-0.00400
0.1667,73.0000,73.0040,-0.00400
0.2500,73.0000,73.0040,-0.00400
0.3333,73.0000,73.0040,-0.00400
0.4167,73.0000,73.0040,-0.00400
0.5000,73.0000,73.0040,-0.00400
0.5833,73.0000,73.0040,-0.00400
0.6667,73.0000,73.0040,-0.00400
0.7500,73.0000,73.0040,-0.00400
0.8333,73.0000,73.0040,-0.00400
0.9167,73.0000,73.0040,-0.00400
1.0000,73.0000,73.0040,-0.00400
1.0833,73.0000,73.0040,-0.00400
1.1667,73.0000,73.0040,-0.00400
1.2500,73.0000,73.0040,-0.00400
1.3333,73.0000,73.0040,-0.00400
1.4167,73.0000,73.0040,-0.00400
1.5000,73.0000,73.0040,-0.00400
1.5833,73.0000,73.0040,-0.00400
1.6667,73.0000,73.0040,-0.00400
1.7500,73.0000,73.0040,-0.00400
1.8333,73.0000,73.0040,-0.00400
1.9167,73.0000,73.0040,-0.00400
2.0000,73.0000,73.0040,-0.00400
2.0833,73.0000,73.0040,-0.00400
2.1667,73.0000,73.0040,-0.00400
2.2500,73.0000,73.0040,-0.00400
2.3333,73.0000,73.0040,-0.00400
2.4167,73.0000,73.0040,-0.00400
2.5000,73.0000,73.0040,-0.00400
2.5833,73.0000,73.0040,-0.00399
2.6667,73.0000,73.0040,-0.00399
2.7500,73.0000,73.0040,-0.00398
2.8333,73.0000,73.0040,-0.00396
2.9167,73.0001,73.0040,-0.00393
3.0000,73.0001,73.0040,-0.00389
3.0833,73.0002,73.0040,-0.00383
3.1667,73.0003,73.0040,-0.00375
3.2500,73.0004,73.0040,-0.00362
3.3333,73.0005,73.0040,-0.00346
3.4167,73.0008,73.0040,-0.00323
3.5000,73.0011,73.0040,-0.00293
3.5833,73.0015,73.0040,-0.00253
3.6667,73.0020,73.0040,-0.00201
3.7500,73.0026,73.0040,-0.00136
3.8333,73.0035,73.0040,-0.00054
3.9167,73.0045,73.0040,0.00049
4.0000,73.0057,73.0040,0.00174
4.0833,73.0073,73.0040,0.00327
4.1667,73.0091,73.0040,0.00511
4.2500,73.0113,73.0040,0.00730
4.3333,73.0139,73.0220,-0.00811
4.4167,73.0169,73.0220,-0.00507
4.5000,73.0205,73.0220,-0.00153
4.5833,73.0246,73.0220,0.00256
4.6667,73.0293,73.0220,0.00727
4.7500,73.0346,73.0400,-0.00536
4.8333,73.0407,73.0400,0.00073
4.9167,73.0476,73.0400,0.00762
5.0000,73.0553,73.0580,-0.00266
5.0833,73.0640,73.0580,0.00597
5.1667,73.0736,73.0760,-0.00242
5.2500,73.0842,73.0760,0.00821
5.3333,73.0959,73.0940,0.00193
5.4167,73.1088,73.1120,-0.00318
5.5000,73.1229,73.1120,0.01090
5.5833,73.1383,73.1300,0.00827
5.6667,73.1550,73.1480,0.00698
5.7500,73.1731,73.1660,0.00706
5.8333,73.1926,73.1840,0.00859
5.9167,73.2136,73.2020,0.01164
6.0000,73.2362,73.2380,-0.00177
6.0833,73.2604,73.2560,0.00441
6.1667,73.2863,73.2740,0.01229
6.2500,73.3138,73.3100,0.00383
6.3333,73.3431,73.3460,-0.00287
6.4167,73.3742,73.3640,0.01025
6.5000,73.4072,73.4000,0.00717
6.5833,73.4420,73.4360,0.00595
6.6667,73.4787,73.4720,0.00670
6.7500,73.5173,73.5080,0.00934
6.8333,73.5580,73.5440,0.01395
6.9167,73.6006,73.5980,0.00263
7.0000,73.6453,73.6340,0.01128
7.0833,73.6920,73.6880,0.00400
7.1667,73.7409,73.7420,-0.00114
7.2500,73.7918,73.7780,0.01377
7.3333,73.8448,73.8320,0.01281
7.4167,73.9001,73.8860,0.01405
7.5000,73.9574,73.9580,-0.00061
7.5833,74.0169,74.0120,0.00491
7.6667,74.0787,74.0660,0.01268
7.7500,74.1426,74.1380,0.00458
7.8333,74.2087,74.1920,0.01668
7.9167,74.2771,74.2640,0.01308
8.0000,74.3476,74.3360,0.01161
8.0833,74.4204,74.4080,0.01236
8.1667,74.4954,74.4800,0.01543
8.2500,74.5726,74.5700,0.00263
8.3333,74.6521,74.6420,0.01006
8.4167,74.7338,74.7320,0.00180
8.5000,74.8177,74.8040,0.01367
8.5833,74.9037,74.8940,0.00975
8.6667,74.9921,74.9840,0.00814
8.7500,75.0826,75.0740,0.00863
8.8333,75.1753,75.1640,0.01131
8.9167,75.2703,75.2540,0.01629
9.0000,75.3673,75.3620,0.00533
9.0833,75.4665,75.4520,0.01454
9.1667,75.5680,75.5600,0.00802
9.2500,75.6715,75.6680,0.00352
9.3333,75.7771,75.7760,0.00115
9.4167,75.8850,75.8840,0.00102
9.5000,75.9949,75.9920,0.00286
9.5833,76.1068,76.1000,0.00678
9.6667,76.2209,76.2080,0.01291
9.7500,76.3369,76.3340,0.00295
9.8333,76.4550,76.4420,0.01302
9.9167,76.5753,76.5680,0.00726
10.0000,76.6973,76.6940,0.00335
10.0833,76.8214,76.8200,0.00142
10.1667,76.9476,76.9460,0.00160
10.2500,77.0756,77.0720,0.00358
10.3333,77.2055,77.1980,0.00747
10.4167,77.3374,77.3240,0.01343
10.5000,77.4711,77.4680,0.00311
10.5833,77.6067,77.5940,0.01265
10.6667,77.7442,77.7380,0.00620
10.7500,77.8834,77.8820,0.00141
10.8333,78.0244,78.0260,-0.00159
10.9167,78.1674,78.1700,-0.00264
11.0000,78.3119,78.3140,-0.00211
11.0833,78.4582,78.4580,0.00016
11.1667,78.6063,78.6020,0.00432
11.2500,78.7560,78.7640,-0.00801
11.3333,78.9073,78.9080,-0.00067
11.4167,79.0605,79.0520,0.00849
11.5000,79.2151,79.2140,0.00110
11.5833,79.3713,79.3760,-0.00470
11.6667,79.5293,79.5380,-0.00872
11.7500,79.6886,79.6820,0.00661
11.8333,79.8495,79.8440,0.00548
11.9167,80.0121,80.0240,-0.01194
12.0000,80.1759,80.1860,-0.01008
12.0833,80.3412,80.3480,-0.00675
12.1667,80.5082,80.5100,-0.00178
12.2500,80.6764,80.6900,-0.01359
12.3333,80.8460,80.8520,-0.00601
12.4167,81.0172,81.0320,-0.01485
12.5000,81.1895,81.1940,-0.00454
12.5833,81.3631,81.3740,-0.01091
12.6667,81.5382,81.5540,-0.01576
12.7500,81.7145,81.7160,-0.00154
12.8333,81.8919,81.8960,-0.00406
12.9167,82.0709,82.0760,-0.00513
13.0000,82.2508,82.2560,-0.00521
13.0833,82.4319,82.4360,-0.00408
13.1667,82.6144,82.6340,-0.01958
13.2500,82.7979,82.8140,-0.01614
13.3333,82.9824,82.9940,-0.01158
13.4167,83.1683,83.1920,-0.02369
13.5000,83.3551,83.3720,-0.01694
13.5833,83.5429,83.5520,-0.00914
13.6667,83.7319,83.7500,-0.01807
13.7500,83.9218,83.9480,-0.02621
13.8333,84.1126,84.1280,-0.01536
13.9167,84.3047,84.3260,-0.02131
14.0000,84.4975,84.5240,-0.02654
14.0833,84.6912,84.7040,-0.01284
14.1667,84.8860,84.9020,-0.01600
14.2500,85.0815,85.1000,-0.01850
14.3333,85.2779,85.2980,-0.02015
14.4167,85.4753,85.4960,-0.02071
14.5000,85.6733,85.6940,-0.02068
14.5833,85.8721,85.8920,-0.01985
14.6667,86.0720,86.1080,-0.03600
14.7500,86.2724,86.3060,-0.03363
14.8333,86.4735,86.5040,-0.03051
14.9167,86.6756,86.7020,-0.02644
15.0000,86.8781,86.9180,-0.03990
15.0833,87.0813,87.1160,-0.03469
15.1667,87.2854,87.3140,-0.02857
15.2500,87.4899,87.5300,-0.04005
15.3333,87.6951,87.7280,-0.03292
15.4167,87.9011,87.9440,-0.04293
15.5000,88.1074,88.1420,-0.03461
15.5833,88.3143,88.3580,-0.04372
15.6667,88.5220,88.5560,-0.03405
15.7500,88.7299,88.7720,-0.04209
15.8333,88.9384,88.9880,-0.04964
15.9167,89.1476,89.1860,-0.03844
16.0000,89.3570,89.4020,-0.04503
16.0833,89.5668,89.6180,-0.05116
16.1667,89.7774,89.8160,-0.03861
16.2500,89.9881,90.0320,-0.04390
16.3333,90.1992,90.2480,-0.04880
16.4167,90.4109,90.4640,-0.05306
16.5000,90.6228,90.6800,-0.05722
16.5833,90.8350,90.8780,-0.04303
16.6667,91.0477,91.0940,-0.04627
16.7500,91.2605,91.3100,-0.04945
16.8333,91.4737,91.5260,-0.05234
16.9167,91.6873,91.7420,-0.05471
17.0000,91.9009,91.9580,-0.05707
17.0833,92.1148,92.1740,-0.05919
17.1667,92.3292,92.3900,-0.06084
17.2500,92.5435,92.6060,-0.06253
17.3333,92.7580,92.8220,-0.06404
17.4167,92.9729,93.0380,-0.06511
17.5000,93.1877,93.2540,-0.06628
17.5833,93.4027,93.4700,-0.06731
17.6667,93.6180,93.6860,-0.06796
17.7500,93.8333,93.9020,-0.06875
17.8333,94.0486,94.1180,-0.06945
17.9167,94.2642,94.3340,-0.06981
18.0000,94.4796,94.5500,-0.07036
18.0833,94.6951,94.7660,-0.07086
18.1667,94.9109,94.9820,-0.07107
18.2500,95.1265,95.1980,-0.07152
18.3333,95.3420,95.4140,-0.07196
18.4167,95.5579,95.6300,-0.07215
18.5000,95.7734,95.8460,-0.07262
18.5833,95.9889,96.0620,-0.07313
18.6667,96.2046,96.2780,-0.07343
18.7500,96.4200,96.4940,-0.07405
18.8333,96.6353,96.7100,-0.07475
18.9167,96.8507,96.9260,-0.07528
19.0000,97.0658,97.1420,-0.07618
19.0833,97.2808,97.3580,-0.07719
19.1667,97.4959,97.5740,-0.07808
19.2500,97.7106,97.7900,-0.07936
19.3333,97.9252,98.0060,-0.08081
19.4167,98.1398,98.2220,-0.08216
19.5000,98.3540,98.4380,-0.08395
19.5833,98.5681,98.6540,-0.08594
19.6667,98.7821,98.8700,-0.08787
19.7500,98.9957,99.0860,-0.09027
19.8333,99.2091,99.3020,-0.09291
19.9167,99.4225,99.5180,-0.09553
20.0000,99.6353,99.7340,-0.09865
20.0833,99.8480,99.9320,-0.08404
20.1667,100.0606,100.1480,-0.08745
20.2500,100.2726,100.3640,-0.09140
20.3333,100.4844,100.5800,-0.09564
20.4167,100.6961,100.7960,-0.09993
20.5000,100.9072,100.9940,-0.08680
20.5833,101.1180,101.2100,-0.09199
20.6667,101.3287,101.4260,-0.09726
20.7500,101.5389,101.6420,-0.10314
20.8333,101.7486,101.8400,-0.09137
20.9167,101.9583,102.0560,-0.09772
21.0000,102.1673,102.2720,-0.10469
21.0833,102.3760,102.4700,-0.09405
21.1667,102.5844,102.6860,-0.10155
21.2500,102.7923,102.8840,-0.09171
21.3333,102.9997,103.1000,-0.10028
21.4167,103.2070,103.3160,-0.10902
21.5000,103.4136,103.5140,-0.10044
21.5833,103.6197,103.7300,-0.11030
21.6667,103.8256,103.9280,-0.10236
21.7500,104.0309,104.1260,-0.09512
21.8333,104.2357,104.3420,-0.10634
21.9167,104.4402,104.5400,-0.09979
22.0000,104.6440,104.7560,-0.11196
22.0833,104.8474,104.9540,-0.10661
22.1667,105.0505,105.1520,-0.10152
22.2500,105.2528,105.3500,-0.09717
22.3333,105.4547,105.5660,-0.11133
22.4167,105.6562,105.7640,-0.10776
22.5000,105.8570,105.9620,-0.10496
22.5833,106.0573,106.1600,-0.10268
22.6667,106.2573,106.3580,-0.10070
22.7500,106.4565,106.5560,-0.09949
22.8333,106.6552,106.7720,-0.11684
22.9167,106.8535,106.9700,-0.11650
23.0000,107.0510,107.1680,-0.11696
23.0833,107.2480,107.3480,-0.09999
23.1667,107.4447,107.5460,-0.10135
23.2500,107.6405,107.7440,-0.10352
23.3333,107.8357,107.9420,-0.10628
23.4167,108.0306,108.1400,-0.10938
23.5000,108.2247,108.3380,-0.11332
23.5833,108.4181,108.5360,-0.11785
23.6667,108.6112,108.7160,-0.10476
23.7500,108.8035,108.9140,-0.11050
23.8333,108.9951,109.1120,-0.11686
23.9167,109.1864,109.2920,-0.10560
24.0000,109.3768,109.4900,-0.11319
24.0833,109.5666,109.6700,-0.10341
24.1667,109.7560,109.8680,-0.11203
24.2500,109.9445,110.0480,-0.10351
24.3333,110.1324,110.2460,-0.11363
24.4167,110.3198,110.4260,-0.10617
24.5000,110.5064,110.6060,-0.09957
24.5833,110.6924,110.8040,-0.11163
24.6667,110.8779,110.9840,-0.10611
24.7500,111.0625,111.1640,-0.10148
24.8333,111.2465,111.3620,-0.11550
24.9167,111.4300,111.5420,-0.11196
25.0000,111.6127,111.7220,-0.10930
25.0833,111.7947,111.9020,-0.10732
25.1667,111.9762,112.0820,-0.10579
25.2500,112.1569,112.2620,-0.10514
25.3333,112.3368,112.4420,-0.10518
25.4167,112.5163,112.6220,-0.10567
25.5000,112.6949,112.8020,-0.10706
25.5833,112.8729,112.9820,-0.10914
25.6667,113.0503,113.1620,-0.11168
25.7500,113.2269,113.3240,-0.09713
25.8333,113.4027,113.5040,-0.10126
25.9167,113.5781,113.6840,-0.10587
26.0000,113.7526,113.8460,-0.09339
26.0833,113.9264,114.0260,-0.09960
26.1667,114.0997,114.2060,-0.10629
26.2500,114.2721,114.3680,-0.09590
26.3333,114.4438,114.5480,-0.10420
26.4167,114.6150,114.7100,-0.09499
26.5000,114.7853,114.8900,-0.10469
26.5833,114.9549,115.0520,-0.09709
26.6667,115.1240,115.2140,-0.08999
26.7500,115.2922,115.3940,-0.10180
26.8333,115.4597,115.5560,-0.09631
26.9167,115.6267,115.7180,-0.09132
27.0000,115.7928,115.8800,-0.08725
27.0833,115.9581,116.0600,-0.10187
27.1667,116.1230,116.2220,-0.09901
27.2500,116.2869,116.3840,-0.09705
27.3333,116.4502,116.5460,-0.09580
27.4167,116.6129,116.7080,-0.09506
27.5000,116.7748,116.8700,-0.09523
27.5833,116.9359,117.0320,-0.09610
27.6667,117.0965,117.1760,-0.07949
27.7500,117.2562,117.3380,-0.08178
27.8333,117.4152,117.5000,-0.08478
27.9167,117.5737,117.6620,-0.08829
28.0000,117.7313,117.8060,-0.07471
28.0833,117.8882,117.9680,-0.07983
28.1667,118.0445,118.1300,-0.08546
28.2500,118.2000,118.2740,-0.07400
28.3333,118.3548,118.4360,-0.08124
28.4167,118.5090,118.5800,-0.07100
28.5000,118.6624,118.7420,-0.07964
28.5833,118.8150,118.8860,-0.07100
28.6667,118.9671,119.0480,-0.08087
28.7500,119.1184,119.1920,-0.07363
28.8333,119.2689,119.3360,-0.06709
28.9167,119.4189,119.4980,-0.07907
29.0000,119.5681,119.6420,-0.07393
29.0833,119.7165,119.7860,-0.06949
29.1667,119.8644,119.9300,-0.06557
29.2500,120.0115,120.0740,-0.06252
29.3333,120.1578,120.2180,-0.06017
29.4167,120.3037,120.3620,-0.05834
29.5000,120.4486,120.5060,-0.05737
29.5833,120.5929,120.6500,-0.05710
29.6667,120.7367,120.7940,-0.05735
29.7500,120.8795,120.9380,-0.05845
29.8333,121.0218,121.0820,-0.06024
29.9167,121.1634,121.2260,-0.06255
30.0000,121.3043,121.3520,-0.04772
30.0833,121.4444,121.4960,-0.05156
30.1667,121.5841,121.6400,-0.05592
30.2500,121.7229,121.7660,-0.04313
30.3333,121.8610,121.9100,-0.04901
30.4167,121.9986,122.0540,-0.05541
30.5000,122.1354,122.1800,-0.04464
30.5833,122.2715,122.3240,-0.05255
30.6667,122.4070,122.4500,-0.04296
30.7500,122.5418,122.5760,-0.03421
30.8333,122.6759,122.7200,-0.04412
30.9167,122.8095,122.8460,-0.03654
31.0000,122.9422,122.9720,-0.02978
31.0833,123.0743,123.1160,-0.04168
31.1667,123.2059,123.2420,-0.03608
31.2500,123.3367,123.3680,-0.03130
31.3333,123.4668,123.4940,-0.02717
31.4167,123.5965,123.6200,-0.02354
31.5000,123.7253,123.7460,-0.02072
31.5833,123.8535,123.8720,-0.01854
31.6667,123.9811,123.9980,-0.01686
31.7500,124.1080,124.1240,-0.01597
31.8333,124.2343,124.2500,-0.01573
31.9167,124.3600,124.3760,-0.01597
32.0000,124.4850,124.5020,-0.01701
32.0833,124.6093,124.6280,-0.01867
32.1667,124.7332,124.7540,-0.02082
32.2500,124.8562,124.8620,-0.00576
32.3333,124.9787,124.9880,-0.00931
32.4167,125.1006,125.1140,-0.01335
32.5000,125.2218,125.2400,-0.01816
32.5833,125.3424,125.3480,-0.00559
32.6667,125.4625,125.4740,-0.01149
32.7500,125.5818,125.5820,-0.00015
32.8333,125.7006,125.7080,-0.00743
32.9167,125.8188,125.8160,0.00282
33.0000,125.9363,125.9420,-0.00567
33.0833,126.0532,126.0500,0.00322
33.1667,126.1697,126.1580,0.01166
33.2500,126.2853,126.2840,0.00135
33.3333,126.4004,126.3920,0.00844
33.4167,126.5151,126.5000,0.01508
33.5000,126.6290,126.6260,0.00298
33.5833,126.7423,126.7340,0.00830
33.6667,126.8552,126.8420,0.01315
33.7500,126.9673,126.9500,0.01729
33.8333,127.0788,127.0580,0.02085
33.9167,127.1900,127.1660,0.02396
34.0000,127.3004,127.2740,0.02635
34.0833,127.4102,127.3820,0.02817
34.1667,127.5196,127.4900,0.02955
34.2500,127.6282,127.5980,0.03023
34.3333,127.7363,127.7060,0.03034
34.4167,127.8440,127.8140,0.03001
34.5000,127.9510,127.9220,0.02899
34.5833,128.0574,128.0300,0.02741
34.6667,128.1634,128.1200,0.04340
34.7500,128.2687,128.2280,0.04071
34.8333,128.3735,128.3360,0.03747
34.9167,128.4778,128.4440,0.03380
35.0000,128.5815,128.5340,0.04746
35.0833,128.6846,128.6420,0.04258
35.1667,128.7873,128.7500,0.03728
35.2500,128.8893,128.8400,0.04931
35.3333,128.9908,128.9480,0.04281
35.4167,129.0919,129.0380,0.05390
35.5000,129.1923,129.1460,0.04633
35.5833,129.2922,129.2360,0.05624
35.6667,129.3917,129.3440,0.04774
35.7500,129.4906,129.4340,0.05660
35.8333,129.5889,129.5240,0.06493
35.9167,129.6869,129.6320,0.05487
36.0000,129.7842,129.7220,0.06218
36.0833,129.8810,129.8120,0.06897
36.1667,129.9774,129.9020,0.07536
36.2500,130.0731,130.0100,0.06314
36.3333,130.1684,130.1000,0.06841
36.4167,130.2633,130.1900,0.07329
36.5000,130.3576,130.2800,0.07756
36.5833,130.4513,130.3700,0.08133
36.6667,130.5447,130.4600,0.08471
36.7500,130.6375,130.5500,0.08750
36.8333,130.7298,130.6400,0.08979
36.9167,130.8217,130.7300,0.09171
37.0000,130.9130,130.8200,0.09304
37.0833,131.0039,130.9100,0.09388
37.1667,131.0944,131.0000,0.09435
37.2500,131.1842,131.0900,0.09424
37.3333,131.2737,131.1800,0.09366
37.4167,131.3627,131.2700,0.09271
37.5000,131.4512,131.3600,0.09118
37.5833,131.5392,131.4500,0.08919
37.6667,131.6268,131.5220,0.10484
37.7500,131.7139,131.6120,0.10192
37.8333,131.8005,131.7020,0.09855
37.9167,131.8868,131.7740,0.11282
38.0000,131.9725,131.8640,0.10854
38.0833,132.0578,131.9540,0.10380
38.1667,132.1427,132.0260,0.11672
38.2500,132.2271,132.1160,0.11109
38.3333,132.3110,132.2060,0.10502
38.4167,132.3946,132.2780,0.11660
38.5000,132.4776,132.3680,0.10965
38.5833,132.5603,132.4400,0.12026
38.6667,132.6425,132.5300,0.11253
38.7500,132.7243,132.6020,0.12228
38.8333,132.8056,132.6740,0.13160
38.9167,132.8866,132.7640,0.12258
39.0000,132.9670,132.8360,0.13105
39.0833,133.0471,132.9260,0.12109
39.1667,133.1268,132.9980,0.12881
39.2500,133.2060,133.0700,0.13602
39.3333,133.2848,133.1420,0.14281
39.4167,133.3633,133.2320,0.13129
39.5000,133.4413,133.3040,0.13726
39.5833,133.5188,133.3760,0.14282
39.6667,133.5961,133.4480,0.14807
39.7500,133.6728,133.5200,0.15283
39.8333,133.7492,133.6100,0.13918
39.9167,133.8252,133.6820,0.14323
40.0000,133.9008,133.7540,0.14679
40.0833,133.9760,133.8260,0.14996
40.1667,134.0508,133.8980,0.15282
40.2500,134.1252,133.9700,0.15521
40.3333,134.1992,134.0420,0.15720
40.4167,134.2729,134.1140,0.15891
40.5000,134.3461,134.1860,0.16014
40.5833,134.4190,134.2580,0.16099
40.6667,134.4915,134.3300,0.16155
40.7500,134.5636,134.4020,0.16165
40.8333,134.6354,134.4740,0.16137
40.9167,134.7068,134.5460,0.16081
41.0000,134.7778,134.6000,0.17779
41.0833,134.8484,134.6720,0.17641
41.1667,134.9187,134.7440,0.17474
41.2500,134.9886,134.8160,0.17263
41.3333,135.0582,134.8880,0.17015
41.4167,135.1274,134.9420,0.18541
41.5000,135.1962,135.0140,0.18222
41.5833,135.2647,135.0860,0.17867
41.6667,135.3329,135.1580,0.17486
41.7500,135.4006,135.2120,0.18861
41.8333,135.4680,135.2840,0.18402
41.9167,135.5352,135.3380,0.19716
42.0000,135.6019,135.4100,0.19188
42.0833,135.6682,135.4820,0.18625
42.1667,135.7344,135.5360,0.19836
42.2500,135.8001,135.6080,0.19206
42.3333,135.8654,135.6620,0.20342
42.4167,135.9305,135.7340,0.19652
42.5000,135.9952,135.7880,0.20721
42.5833,136.0596,135.8600,0.19958
42.6667,136.1237,135.9140,0.20969
42.7500,136.1874,135.9860,0.20140
42.8333,136.2508,136.0400,0.21078
42.9167,136.3139,136.1120,0.20192
43.0000,136.3767,136.1660,0.21066
43.0833,136.4391,136.2200,0.21908
43.1667,136.5013,136.2920,0.20926
43.2500,136.5631,136.3460,0.21705
43.3333,136.6245,136.4000,0.22453
43.4167,136.6858,136.4720,0.21377
43.5000,136.7466,136.5260,0.22063
43.5833,136.8072,136.5800,0.22718
43.6667,136.8675,136.6520,0.21550
43.7500,136.9274,136.7060,0.22144
43.8333,136.9871,136.7600,0.22708
43.9167,137.0465,136.8140,0.23249
44.0000,137.1055,136.8680,0.23753
44.0833,137.1643,136.9400,0.22427
44.1667,137.2228,136.9940,0.22879
44.2500,137.2810,137.0480,0.23295
44.3333,137.3388,137.1020,0.23682
44.4167,137.3965,137.1560,0.24046
44.5000,137.4537,137.2100,0.24375
44.5833,137.5108,137.2640,0.24675
44.6667,137.5675,137.3180,0.24954
44.7500,137.6240,137.3720,0.25197
44.8333,137.6801,137.4260,0.25412
44.9167,137.7361,137.4800,0.25607
45.0000,137.7917,137.5340,0.25766
45.0833,137.8470,137.5880,0.25898
45.1667,137.9021,137.6420,0.26010
45.2500,137.9569,137.6960,0.26087
45.3333,138.0114,137.7500,0.26137
45.4167,138.0657,137.8040,0.26167
45.5000,138.1196,137.8580,0.26164
45.5833,138.1733,137.9120,0.26134
45.6667,138.2268,137.9660,0.26083
45.7500,138.2800,138.0200,0.26001
45.8333,138.3329,138.0740,0.25892
45.9167,138.3856,138.1280,0.25763
46.0000,138.4380,138.1640,0.27402
46.0833,138.4902,138.2180,0.27216
46.1667,138.5421,138.2720,0.27010
46.2500,138.5937,138.3260,0.26772
46.3333,138.6451,138.3800,0.26510
46.4167,138.6963,138.4160,0.28028
46.5000,138.7472,138.4700,0.27715
46.5833,138.7978,138.5240,0.27378
46.6667,138.8482,138.5780,0.27022
46.7500,138.8984,138.6140,0.28435
46.8333,138.9482,138.6680,0.28024
46.9167,138.9980,138.7220,0.27595
47.0000,139.0474,138.7580,0.28936
47.0833,139.0965,138.8120,0.28453
47.1667,139.1455,138.8660,0.27952
47.2500,139.1942,138.9020,0.29222
47.3333,139.2427,138.9560,0.28668
47.4167,139.2910,138.9920,0.29896
47.5000,139.3390,139.0460,0.29296
47.5833,139.3867,139.1000,0.28672
47.6667,139.4343,139.1360,0.29831
47.7500,139.4816,139.1900,0.29162
47.8333,139.5287,139.2260,0.30270
